Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT71-17370	Saint-Romain-des-Îles,	Saint-Symphorien-d’Ancelles	71481		
DT71-11521	Mazerolle,	Saizy	71493		
DT71-00468	Barat	Sanvignes	71499		
DT71-00725	Battiers (Les)	Sanvignes	71499		
DT71-00747	Baudras (Les)	Sanvignes	71499		
DT71-01368	Bobelins (Les)	Sanvignes	71499		
DT71-01415	Bois (Les),	Sanvignes	71499		
DT71-01451	Bois-Bouché (Le),	Sanvignes	71499		
DT71-01483	Bois-Burot (Le),	Sanvignes	71499		
DT71-01565	Bois-de-la-Borde,	Sanvignes	71499		
DT71-01591	Bois-de-la-Ragée,	Sanvignes	71499		
DT71-01638	Bois-des-Boulais,	Sanvignes	71499		
DT71-01692	Bois-du-Leu,	Sanvignes	71499		
DT71-01760	Bois-Marais,	Sanvignes	71499		
DT71-01811	Bois-Reva (Le),	Sanvignes	71499		
DT71-01953	Borde (La),	Sanvignes	71499		
DT71-02386	Bretenière (La),	Sanvignes	71499		
DT71-02488	Brochettes (Les),	Sanvignes	71499		
DT71-02495	Brossards (Les),	Sanvignes	71499		
DT71-02905	Buisson-Michel,	Sanvignes	71499		
DT71-02985	Bussière (La),	Sanvignes	71499		
DT71-03338	Ceurney,	Sanvignes	71499		
DT71-03631	Champ-Daroux,	Sanvignes	71499		
DT71-03709	Champ-des-Bruyères (Le),	Sanvignes	71499		
DT71-03771	Champeau,	Sanvignes	71499		
DT71-03878	Champmaillot,	Sanvignes	71499		
DT71-03962	Champ-Regnault,	Sanvignes	71499		
DT71-04782	Chaumes (Les),	Sanvignes	71499		
DT71-04829	Chauviry,	Sanvignes	71499		
DT71-05123	Chevriers (Les),	Sanvignes	71499		
DT71-05137	Chez-Baudin,	Sanvignes	71499		
DT71-05139	Chez-Baupoix,	Sanvignes	71499		
DT71-05190	Chez-Legain,	Sanvignes	71499		
DT71-05193	Chez-le-Père,	Sanvignes	71499		
DT71-05222	Chez-Nollet,	Sanvignes	71499		
DT71-05367	Clayette (La),	Sanvignes	71499		
DT71-05650	Combe-Gannat (La),	Sanvignes	71499		
DT71-06040	Coupe-des-Chevaux (La),	Sanvignes	71499		
DT71-06402	Croix (La),	Sanvignes	71499		
DT71-06632	Crot-de-la-Canne,	Sanvignes	71499		
DT71-06724	Cruzille,	Sanvignes	71499		
DT71-06876	Danons (Les),	Sanvignes	71499		
DT71-06958	Derva (Le),	Sanvignes	71499		
DT71-06980	Détour (Le),	Sanvignes	71499		
DT71-07098	Dornand,	Sanvignes	71499		
DT71-07212	Echenaud (L’),	Sanvignes	71499		
DT71-07213	Echenaud (L’),	Sanvignes	71499		
DT71-07257	Eculottes (Les),	Sanvignes	71499		
DT71-07279	Embouche (L’),	Sanvignes	71499		
DT71-07306	Envers (Les),	Sanvignes	71499		
DT71-07318	Epinats (Les),	Sanvignes	71499		
DT71-07384	Essart (L’),	Sanvignes	71499		
DT71-07397	Essarts (Les),	Sanvignes	71499		
DT71-07576	Etangs-Charollais (Les),	Sanvignes	71499		
DT71-07723	Faye (La),	Sanvignes	71499		
DT71-08070	Fontenys (Les),	Sanvignes	71499		
DT71-08320	Fourneau (Le),	Sanvignes	71499		
DT71-08339	Fourriers (Les),	Sanvignes	71499		
DT71-08350	Foutiaux (Les),	Sanvignes	71499		
DT71-08397	Frêne (Le),	Sanvignes	71499		
DT71-08614	Garenne (La),	Sanvignes	71499		
DT71-08778	Georgets (Les),	Sanvignes	71499		
DT71-09057	Grand-Bâtiment (Le),	Sanvignes	71499		
DT71-09186	Grande-Pièce (La),	Sanvignes	71499		
DT71-09223	Grandes-Mollières,	Sanvignes	71499		
DT71-09267	Grande-Terre (La),	Sanvignes	71499		
DT71-09321	Grand-Pâquier (Le),	Sanvignes	71499		
DT71-09362	Grands-Bois (Les),	Sanvignes	71499		
DT71-09466	Grange (La),	Sanvignes	71499		
DT71-09663	Grelins (Les),	Sanvignes	71499		
DT71-09682	Grenouillot (Le),	Sanvignes	71499		
DT71-09956	Guillemette,	Sanvignes	71499		
DT71-09985	Guise,	Sanvignes	71499		
DT71-10195	Jacquinots (Les),	Sanvignes	71499		
DT71-10489	Laugerette,	Sanvignes	71499		
DT71-10690	Loges (Les),	Sanvignes	71499		
DT71-10847	Lyman,	Sanvignes	71499		
DT71-11044	Maison-Rouge,	Sanvignes	71499		
DT71-11193	Marais (Le),	Sanvignes	71499		
DT71-11225	Marciaux (Les),	Sanvignes	71499		
DT71-11226	Marciaux (Les),	Sanvignes	71499		
DT71-11279	Margeris (Les),	Sanvignes	71499		
DT71-11482	Maumurger,	Sanvignes	71499		
DT71-12158	Montbugy,	Sanvignes	71499		
DT71-12366	Montirat,	Sanvignes	71499		
DT71-12398	Montmaillot,	Sanvignes	71499		
DT71-13207	Moulin-Jean-Bard (Le),	Sanvignes	71499		
DT71-13714	Orache (L’),	Sanvignes	71499		
DT71-13764	Ouche-D’Auvin,	Sanvignes	71499		
DT71-13765	Ouche-Gauthier,	Sanvignes	71499		
DT71-13767	Ouche-Michon,	Sanvignes	71499		
DT71-14138	Penache,	Sanvignes	71499		
DT71-14763	Place-Quelet,	Sanvignes	71499		
DT71-14926	Plantes (Les),	Sanvignes	71499		
DT71-15280	Porrots (Les),	Sanvignes	71499		
DT71-15347	Potuisat,	Sanvignes	71499		
DT71-15557	Pré-Régnat,	Sanvignes	71499		
DT71-15723	Puits-de-l’Essertot,	Sanvignes	71499		
DT71-15724	Puits-des-Baudras,	Sanvignes	71499		
DT71-15728	Puits-du-Charme,	Sanvignes	71499		
DT71-15733	Puits-Jumeaux,	Sanvignes	71499		
DT71-15736	Puits-Pansemont,	Sanvignes	71499		
DT71-15741	Puits-Saint-Amédée,	Sanvignes	71499		
DT71-15743	Puits-Sainte-Barbe,	Sanvignes	71499		
DT71-15751	Puits-Saint-Paul,	Sanvignes	71499		
DT71-15958	Ragée (La),	Sanvignes	71499		
DT71-16334	Riaux (Les),	Sanvignes	71499		
DT71-16925	Rues (Les),	Sanvignes	71499		
DT71-17330	Saint-Paul,	Sanvignes	71499		
DT71-17429	Saluts (Les),	Sanvignes	71499		
DT71-17468	Sapins (Les),	Sanvignes	71499		
DT71-17869	Sourillot (Le),	Sanvignes	71499		
DT71-18093	Tartre (Le),	Sanvignes	71499		
DT71-18178	Teppes (Les),	Sanvignes	71499		
DT71-18210	Terre-des-Chemins,	Sanvignes	71499		
DT71-18216	Terre-du-Bois (La),	Sanvignes	71499		
DT71-18272	Tessonnières (Les),	Sanvignes	71499		
DT71-18282	Teuffaux (Les),	Sanvignes	71499		
DT71-18363	Theurots (Les),	Sanvignes	71499		
DT71-18547	Tour (La),	Sanvignes	71499		
DT71-18603	Tourva (La),	Sanvignes	71499		
DT71-18638	Trêche (La),	Sanvignes	71499		
DT71-18977	Uxeau,	Sanvignes	71499		
DT71-19293	Velay,	Sanvignes	71499		
DT71-19332	Vendée (La),	Sanvignes	71499		
DT71-19509	Verne (Le),	Sanvignes	71499		
DT71-19605	Vernizy,	Sanvignes	71499		
DT71-19608	Vernoche (La),	Sanvignes	71499		
DT71-19655	Verrerie (La),	Sanvignes	71499		
DT71-19832	Vieille-Verrerie,	Sanvignes	71499		
DT71-19850	Vieux-Buissons,	Sanvignes	71499		
DT71-19905	Vigne (La),	Sanvignes	71499		
DT71-13768	Ouche-Moulinière (L’),	Sauvignes	71499	Sanvignes	
DT71-05825	Copin,	Savigny-sur-Seile	71508	Savigny-sur-Seille	
DT71-01922	Bonnetin,	Sennecé-lès-Mâcon	71270		
DT71-05588	Coltière (La),	Serigny-en-Bresse	71519		
DT71-07493	Etang-Dioche (L’),	Serrigny	71519		
DT71-08784	Gerbeaux (Les),	Solutré	71526		
DT71-11600	Meix-Manaud (Le),	Ste-Cécile	71397	Sainte-Cécile	
DT71-17113	Sainte-Cécile-la-Valouze,	Ste-Cécile	71397	Sainte-Cécile	
DT71-11423	Mas-Richerois,	Ste-Croix	71401	Sainte-Croix	
DT71-11495	Maupoirier (Le),	Ste-Croix	71401	Sainte-Croix	
DT71-11608	Meix-Tuzon,	Ste-Croix	71401	Sainte-Croix	
DT71-18861	Tuilerie (La),	Ste-Croix	71401	Sainte-Croix	
DT71-18944	Tupins (Les),	Ste-Croix	71401	Sainte-Croix	
DT71-00154	Angle	Ste-Foy	71415	Sainte-Foy	
DT71-02875	Buisseau,	Ste-Foy	71415	Sainte-Foy	
DT71-11716	Métairie (La),	Ste-Hélène	71426	Sainte-Hélène	
DT71-18569	Tour-de-Sercy (La),	Ste-Hélène	71426	Sainte-Hélène	
DT71-18863	Tuilerie (La),	Ste-Hélène	71426	Sainte-Hélène	
DT71-11527	Mazille (La),	Ste-Radegonde	71474	Sainte-Radegonde	
DT71-12052	Montagne (La),	Ste-Radegonde	71474	Sainte-Radegonde	
DT71-18396	Thivoli,	Ste-Radegonde	71474	Sainte-Radegonde	
DT71-17722	Serrée (La),	Sussy-en-Morvan	71165	Cussy-en-Morvan	
DT71-18956	Urbise (L’),	Urbise)	42317		
DT71-02572	Brosses (Les),	Varenne-l	71554		Pb de segmentation
DT71-05031	Chéru (Le),	Varenne-l	71554		Pb de segmentation
DT71-08180	Forges (Les),	Varenne-l	71554		Pb de segmentation
DT71-00270	Atrizet	Varenne-Saint-Sauveur	71558		
DT71-07490	Etang-des-Dames,	Varenne-Saint-Sauveur	71558		
DT71-14094	Pavillon-Sain-Marc,	Varenne-Saint-Sauveur	71558		
DT71-13842	Palluau,	Varennes-l’Arconce	71554		
DT71-15828	Quartiers (Les),	Varennes-l’Arconce	71554		
DT71-01844	Boisseret (Le),	Varennes-Saint-Germain	71557		
DT71-17470	Sapins (Les),	Varennes-Saint-Germain	71557		
DT71-18903	Tuilerie (La),	Varennes-sur-le-Doubs	71566		
DT71-04436	Charnay-lès-Chalon,	Verdun-sous-le-Doubs	71566		
DT71-14350	Petit-Chauvort,	Verdun-sous-le-Doubs	71566		
DT71-06792	Cure (La),	Vitry-sur-loire	71589	Vitry-sur-Loire	
