Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT01-03290	Conflens,	Bénonces	01037		
DT01-03377	*Corille (La),	Bénonces	01037		
DT01-03545	Courrerie (La),	Bénonces	01037		
DT01-03575	Coux,	Bénonces	01037		
DT01-04034	Dologne,	Bénonces	01037		
DT01-04120	Dromioz,	Bénonces	01037		
DT01-04553	Favière (La),	Bénonces	01037		
DT01-04723	Fontaine-au-Loup (La),	Bénonces	01037		
DT01-04833	Fosseau (Le),	Bénonces	01037		
DT01-05089	Genvais,	Bénonces	01037		
DT01-05238	Gouttet (Le),	Bénonces	01037		
DT01-06165	Luiset,	Bénonces	01037		
DT01-06288	Maladière (La),	Bénonces	01037		
DT01-06361	Malpertuis,	Bénonces	01037		
DT01-06799	Molard (Le),	Bénonces	01037		
DT01-07446	Navarcon,	Bénonces	01037		
DT01-07607	Onglas,	Bénonces	01037		
DT01-08007	Pin-Chevalens (Le),	Bénonces	01037		
DT01-08297	Portes,	Bénonces	01037		
DT01-09433	Saint-Martin,	Bénonces	01037		
DT01-09602	Sancy,	Bénonces	01037		
DT01-09725	Seigneux,	Bénonces	01037		
DT01-09879	Silans,	Bénonces	01037		
DT01-09907	Soie (La),	Bénonces	01037		
DT01-10305	Tine (La),	Bénonces	01037		
DT01-10502	Trèjon (Le),	Bénonces	01037		
DT01-10705	Valouse (La),	Bénonces	01037		
DT01-11210	Voison (Le),	Bénonces	01037		
DT01-08364	Poype-d'Armand-de-Bullieu (La),	Béreins	01389		
DT01-08366	Poype-de-Béreins (La),	Béreins	01389		
DT01-08392	Poype-de-Mons (La),	Béreins	01389		
DT01-04941	Frillage (Le),	Béréziat	01040		
DT01-10091	Tallière (La),	Bignieux-le-Franc	01325	Rignieux-le-Franc	
DT01-00094	Allée-de-Challes (L'),	Bourg	01053		
DT01-00196	Arbelles (Les),	Bourg	01053		
DT01-00394	Bâgé-le-Châtel,	Bourg	01053		
DT01-00468	Baraques (Les),	Bourg	01053		
DT01-00939	Bief-de-Challrs (Le),	Bourg	01053		
DT01-01114	Blancheries (Les),	Bourg	01053		
DT01-01295	*Bondières (Les),	Bourg	01053		
DT01-01419	Bouchoux (Les),	Bourg	01053		
DT01-01476	Bourdonnière (La),	Bourg	01053		
DT01-01495	Bourgmayet (Le),	Bourg	01053		
DT01-01497	Bourgneuf,	Bourg	01053		
DT01-01519	Bouvent,	Bourg	01053		
DT01-01657	Briquet,	Bourg	01053		
DT01-01703	Brou,	Bourg	01053		
DT01-01704	Brou (Église de),	Bourg	01053		
DT01-01785	Buelle,	Bourg	01053		
DT01-01974	Caronnières (Les),	Bourg	01053		
DT01-02004	Carrefour-des-Dames (Le),	Bourg	01053		
DT01-02195	Petit),	Bourg	01053		
DT01-02272	Champ-de-Brou (Le),	Bourg	01053		
DT01-02408	Chantemerle,	Bourg	01053		
DT01-02774	Châtillon-sur-Chalaronne,	Bourg	01053		
DT01-03035	Clapier (Le),	Bourg	01053		
DT01-03097	Coligny,	Bourg	01053		
DT01-03288	Cône (Le),	Bourg	01053		
DT01-03464	Côte (La),	Bourg	01053		
DT01-03660	Crêts (Les),	Bourg	01053		
DT01-03825	Cuègre,	Bourg	01053		
DT01-03840	Cuiron,	Bourg	01053		
DT01-03878	Curtafray,	Bourg	01053		
DT01-04362	Étang-de-Bourg (L'),	Bourg	01053		
DT01-04694	Folie (La),	Bourg	01053		
DT01-04885	Four-de-Bagé (Le),	Bourg	01053		
DT01-05007	Garde (La),	Bourg	01053		
DT01-05053	Gelières (Les),	Bourg	01053		
DT01-05406	Graves (Les),	Bourg	01053		
DT01-05425	Grenouillière (La),	Bourg	01053		
DT01-05525	Guillermettes (Les),	Bourg	01053		
DT01-05558	Haute-Plume (La),	Bourg	01053		
DT01-05952	Lent,	Bourg	01053		
DT01-06048	Loëze,	Bourg	01053		
DT01-06907	Montagnat,	Bourg	01053		
DT01-06966	Montcet,	Bourg	01053		
DT01-07056	Montholon,	Bourg	01053		
DT01-07108	Montracol,	Bourg	01053		
DT01-07112	Montrevel,	Bourg	01053		
DT01-07202	Moulin-Bérard (Le),	Bourg	01053		
DT01-07225	Moulin-de-Crévecœur (Le),	Bourg	01053		
DT01-07252	Moulin-de-Rosières (Le),	Bourg	01053		
DT01-07261	Moulin-des-Loups (Le),	Bourg	01053		
DT01-07829	Péronnas,	Bourg	01053		
DT01-08166	Polliat,	Bourg	01053		
DT01-08197	Pont-d'Ain,	Bourg	01053		
DT01-08208	Pont-de-la-Halle (Le),	Bourg	01053		
DT01-08217	Pont-de-Vaux,	Bourg	01053		
DT01-08218	Pont-de-Veyle,	Bourg	01053		
DT01-08343	Poyet-de-Chantemerle (Le),	Bourg	01053		
DT01-08731	Reyssouze (La),	Bourg	01053		
DT01-08946	Rosière,	Bourg	01053		
DT01-09248	Saint-André-le-Panoux,	Bourg	01053		
DT01-09292	Saint-Denis-le-Ceyzériat,	Bourg	01053		
DT01-09354	Saint-Georges,	Bourg	01053		
DT01-09412	Saint-Just,	Bourg	01053		
DT01-09505	Saint-Remy,	Bourg	01053		
DT01-09508	Saint-Roch,	Bourg	01053		
DT01-09534	Saint-Trivier-de-Courtes,	Bourg	01053		
DT01-09629	Sardières (Les),	Bourg	01053		
DT01-09734	Seillon (La Forêt-de-),	Bourg	01053		
DT01-09819	Servas,	Bourg	01053		
DT01-10162	Ténières,	Bourg	01053		
DT01-10310	Tirant,	Bourg	01053		
DT01-10335	Torterel,	Bourg	01053		
DT01-10336	Le Pont-des-Chèvres,	Bourg	01053		
DT01-10375	Tour-à-la-Calandre (La),	Bourg	01053		
DT01-10377	Tour-au-Magnin (La),	Bourg	01053		
DT01-10378	Tour-aux-Juifs (La),	Bourg	01053		
DT01-10386	Tour-de-Bourgogne (La),	Bourg	01053		
DT01-10423	Tour-du-Cône (La),	Bourg	01053		
DT01-10426	Tour-du-Vergier (La),	Bourg	01053		
DT01-10434	Tour-Neuve-derrière-Sanciat (La),	Bourg	01053		
DT01-10494	Treffort,	Bourg	01053		
DT01-10849	Vennes (Les),	Bourg	01053		
DT01-10948	Vernes (Les),	Bourg	01053		
DT01-11184	Viriat,	Bourg	01053		
DT01-00254	Argillières,	Boyeux-Saint-Jérôme	01056		
DT01-00423	Balmalon,	Boyeux-Saint-Jérôme	01056		
DT01-00513	Barmalon,	Boyeux-Saint-Jérôme	01056		
DT01-01324	Borbollion (Le),	Boyeux-Saint-Jérôme	01056		
DT01-01460	Bourbouillon (Le),	Boyeux-Saint-Jérôme	01056		
DT01-01535	Boyeux,	Boyeux-Saint-Jérôme	01056		
DT01-02270	Champ-Courbe (Le),	Boyeux-Saint-Jérôme	01056		
DT01-02771	Châtillon-de-Cornelle,	Boyeux-Saint-Jérôme	01056		
DT01-02973	Chiloup,	Boyeux-Saint-Jérôme	01056		
DT01-03181	Combe-au-Loup (La),	Boyeux-Saint-Jérôme	01056		
DT01-03409	Corneille,	Boyeux-Saint-Jérôme	01056		
DT01-04499	Faisses (Les),	Boyeux-Saint-Jérôme	01056		
DT01-05845	Lancieux (Le),	Boyeux-Saint-Jérôme	01056		
DT01-06290	Maladière (La),	Boyeux-Saint-Jérôme	01056		
DT01-06801	Molard (Le),	Boyeux-Saint-Jérôme	01056		
DT01-07142	Moratier (Le),	Boyeux-Saint-Jérôme	01056		
DT01-07241	Moulin-de-Luyre (Le),	Boyeux-Saint-Jérôme	01056		
DT01-08185	Poncieux,	Boyeux-Saint-Jérôme	01056		
DT01-09401	Saint-Jérôme,	Boyeux-Saint-Jérôme	01056		
DT01-10032	Sur-Châtelet,	Boyeux-Saint-Jérôme	01056		
DT01-11168	Vinavaux (Le),	Boyeux-Saint-Jérôme	01056		
DT01-11212	Voivres (Les),	Boyeux-Saint-Jérôme	01056		
DT01-02970	Chierel,	Boysse	01049		
DT01-07729	Parafol,	Boysse	01049		
DT01-08145	Poirier-Falens (Le),	Boysse	01049		
DT01-08226	Pontet (Le),	Boysse	01049		
DT01-01769	Bublanne (Le Biez-de-),	Bublanne	01092		
DT01-01907	Cailleries (Les),	Buellaz	01065		
DT01-04952	Fromentière (La),	Buenans	01093		
DT01-10391	Tour-de-Challes (La),	Ceysériat	01072		
DT01-01575	Brassuet (Le),	Challex	01078		
DT01-02539	Charmilles (Les),	Challex	01078		
DT01-03289	Confignon,	Challex	01078		
DT01-04607	Ferrages,	Challex	01078		
DT01-04981	Gaillardin,	Challex	01078		
DT01-05471	Groise (La),	Challex	01078		
DT01-06959	Montbrison,	Challex	01078		
DT01-07320	Mucelle,	Challex	01078		
DT01-07400	Nant-de-Groise (Le),	Challex	01078		
DT01-07407	Nant-de-Marongy (Le),	Challex	01078		
DT01-07812	Pergy,	Challex	01078		
DT01-08149	Poisat,	Challex	01078		
DT01-10608	Tuilière (La),	Challex	01078		
DT01-01345	Borgeat,	Challey	01076		
DT01-04014	Diers (Le),	Chamfromier	01081		
DT01-09092	Ruade (La),	Chamfromier	01081		
DT01-05729	Jarjonod,	Champagne-en-Valromey	01079		
DT01-00492	Barbouillon (Le),	Champfronier	01081	Chamfromier	
DT01-04093	Douvres (En),	Charancins	01414		
DT01-04842	Fossieu,	Charancins	01414		
DT01-00400	Baillebos (Les),	Chavannes-sur-Reyssouse	01094		
DT01-00463	Banson,	Chavannes-sur-Reyssouse	01094		
DT01-00630	Beauregard,	Chavannes-sur-Reyssouse	01094		
DT01-06142	Lozier (Le),	Chavannes-sur-Reyssouse	01094		
DT01-09478	Saint-Oyend,	Chavannes-sur-Reyssouse	01094		
DT01-09785	Sermoyat,	Chavannes-sur-Reyssouse	01094		
DT01-01642	Briandes (Les),	Chazey	01099		
DT01-03199	Combe-du-Roy (La),	Chazey	01099		
DT01-11057	Vie-des-Cignes (La),	Chazey	01099		
DT01-11174	Viollet (Le),	Chazey	01099		
DT01-00431	Balme (La),	Cheignieu-la-Balme	01100		
DT01-04173	Éclats (Les),	Cheignieu-la-Balme	01100		
DT01-07731	Paralière,	Cheignieu-la-Balme	01100		
DT01-06833	Molard-de-Cleysieu (Le),	Cleysieu	01107		
DT01-01019	Biez-de-Ravinet (Le),	Cleyzieux	01107		
DT01-08719	Revermont (Le),	Cleyzieux	01107		
DT01-00180	Apremont (La Combe d'),	Clézieu	01107		
DT01-01046	Biez-Ravinet (Le),	Clézieu	01107		
DT01-01058	Billat (En),	Clézieu	01107		
DT01-03397	Bas-),	Clézieu	01107		
DT01-08541	Puisieux,	Clézieu	01107		
DT01-11143	Villeneuve,	Clézieu	01107		
DT01-05808	Lac-d'Arboreas (Le),	Collomieu	01110		
DT01-11114	Villard,	Collonge	01109		
DT01-00994	Biez-de-Gour (Le),	Condamine	01112		
DT01-01357	Borreyette (La),	Condamine	01112		
DT01-04106	Doys-de-Condamine (La),	Condamine	01112		
DT01-05567	Hauvet,	Condeissiat	01113		
DT01-06660	Mercurie,	Condeissiat	01113		
DT01-03459	Costarge,	Corgenon	non		
DT01-04466	Étra (Sous-l'),	Coudamine-la-Doye	01112	Condamine-la-Doye	
DT01-04268	Épiney (L'),	Cras-sur-Reyssouse	01130		
DT01-06608	Matrais (Les),	Cras-sur-Reyssouse	01130		
DT01-00040	Adams (Les),	Cras-sur-Reyssouze	01130		
DT01-00667	Bel-Air,	Cras-sur-Reyssouze	01130		
DT01-00745	Belvey,	Cras-sur-Reyssouze	01130		
DT01-02610	Chassagne,	Cras-sur-Reyssouze	01130		
DT01-03294	Confranchesse,	Cras-sur-Reyssouze	01130		
DT01-04874	Fourches (Les),	Cras-sur-Reyssouze	01130		
DT01-05856	Lange,	Cras-sur-Reyssouze	01130		
DT01-05888	Laurents (Les),	Cras-sur-Reyssouze	01130		
DT01-05958	Lépinay,	Cras-sur-Reyssouze	01130		
DT01-06935	Montatin,	Cras-sur-Reyssouze	01130		
DT01-07781	Pelachaz (Le),	Cras-sur-Reyssouze	01130		
DT01-07849	Perrets (Les),	Cras-sur-Reyssouze	01130		
DT01-07888	Pertuisettes (Les),	Cras-sur-Reyssouze	01130		
DT01-08133	Pochons (Les),	Cras-sur-Reyssouze	01130		
DT01-08558	Puthods (Les),	Cras-sur-Reyssouze	01130		
DT01-10793	Vavre (La),	Cras-sur-Reyssouze	01130		
DT01-00821	Berriat,	Craz-en-Michaille	01189		
DT01-06023	Lingiaz,	Craz-en-Michaille	01189		
DT01-11144	Villeneuve,	Craz-sur-Reyssouze	01130		
DT01-03094	Col-de-Croset (Le),	Croset	01135		
DT01-08964	Rossillon,	Croset	01135		
DT01-02218	Chambards (Les),	Cruzille-les-Mépillat	01136		
DT01-01079	Bioleys (Les),	Cruzilles-les-Mépillat	01136		
DT01-01252	Boissey,	Cruzilles-les-Mépillat	01136		
DT01-01908	Cailles (Les),	Cruzilles-les-Mépillat	01136		
DT01-03685	Creuzes (Les),	Cruzilles-les-Mépillat	01136		
DT01-04089	Douvre (Le),	Cruzilles-les-Mépillat	01136		
DT01-04831	Foset,	Cruzilles-les-Mépillat	01136		
DT01-04898	Foz,	Cruzilles-les-Mépillat	01136		
DT01-04995	Gallieu,	Cruzilles-les-Mépillat	01136		
DT01-05829	Lagniat,	Cruzilles-les-Mépillat	01136		
DT01-06452	Marguins (Les),	Cruzilles-les-Mépillat	01136		
DT01-06646	Mépillat,	Cruzilles-les-Mépillat	01136		
DT01-06753	Millerat,	Cruzilles-les-Mépillat	01136		
DT01-07095	*Montonnière (La),	Cruzilles-les-Mépillat	01136		
DT01-07306	Mousseron (Le),	Cruzilles-les-Mépillat	01136		
DT01-08349	Poype (La),	Cruzilles-les-Mépillat	01136		
DT01-08917	Ronde (La),	Cruzilles-les-Mépillat	01136		
DT01-08991	Roussets (Les),	Cruzilles-les-Mépillat	01136		
DT01-09241	Saint-André,	Cruzilles-les-Mépillat	01136		
DT01-09279	Saint-Claude,	Cruzilles-les-Mépillat	01136		
DT01-09793	Serpolière,	Cruzilles-les-Mépillat	01136		
DT01-09841	Servigne,	Cruzilles-les-Mépillat	01136		
DT01-10507	Tremblay (Le),	Cruzilles-les-Mépillat	01136		
DT01-10765	Varon,	Cruzilles-les-Mépillat	01136		
DT01-10934	Vernays (Les),	Cruzilles-les-Mépillat	01136		
DT01-00838	Bertillière (La),	Cruzilles-lez-Mépillat	01136		
DT01-02791	Chauçon,	Denis-le-Chausson	01345	Saint-Denis-le-Chosson	
DT01-00820	Béroudêche,	Dommartin-de-Larenay	01144		
DT01-01138	Bletonnay (Le),	Dommartin-de-Larenay	01144		
DT01-01352	Borne (La),	Dommartin-de-Larenay	01144		
DT01-01722	Broyères (Les),	Dommartin-de-Larenay	01144		
DT01-02341	Chanay (Le),	Dommartin-de-Larenay	01144		
DT01-02347	Chanay-Feillens (Le),	Dommartin-de-Larenay	01144		
DT01-03075	Coberthoud,	Dommartin-de-Larenay	01144		
DT01-03917	*Cutifière (La),	Dommartin-de-Larenay	01144		
DT01-04832	Fossard (Le),	Dommartin-de-Larenay	01144		
DT01-05868	Larenay,	Dommartin-de-Larenay	01144		
DT01-06046	Loëze (Le Ruisseau-de-),	Dommartin-de-Larenay	01144		
DT01-06490	Mars (Les),	Dommartin-de-Larenay	01144		
DT01-07046	Montgey,	Dommartin-de-Larenay	01144		
DT01-07668	Oysse,	Dommartin-de-Larenay	01144		
DT01-07834	Pérouse (La),	Dommartin-de-Larenay	01144		
DT01-07835	Pérouse (La Petite-),	Dommartin-de-Larenay	01144		
DT01-08075	Planchette (La),	Dommartin-de-Larenay	01144		
DT01-08376	Poype-de-Coberthoud (La),	Dommartin-de-Larenay	01144		
DT01-08715	Revermondière (La),	Dommartin-de-Larenay	01144		
DT01-09738	Selaret,	Dommartin-de-Larenay	01144		
DT01-09765	Sept-en-Bouche,	Dommartin-de-Larenay	01144		
DT01-10809	Vavres (Les),	Dommartin-de-Larenay	01144		
DT01-10871	Verchères (Les),	Dommartin-de-Larenay	01144		
DT01-00090	Allée (L'),	Dompierre	non		
DT01-00544	Barvet (Le),	Dompierre	01146		
DT01-00712	Bellevue,	Dompierre	non		
DT01-00769	Bercy,	Dompierre	non		
DT01-00781	Bérézières (Les),	Dompierre	01145		
DT01-01109	Blanchères (Les),	Dompierre	01145		
DT01-02738	Châtelet (Le),	Dompierre	01145		
DT01-04405	Étang-des-Fourches (L'),	Dompierre	01145		
DT01-04421	Étang-du-Grand-Marais (L'),	Dompierre	01145		
DT01-05725	Jarbonnet (Le),	Dompierre	non		
DT01-06322	Maladières (Les),	Dompierre	01146		
DT01-07693	Palais-Royal (Le),	Dompierre	non		
DT01-07740	Parlement (Le),	Dompierre	01146		
DT01-09697	Savoie (La),	Dompierre	non		
DT01-02698	Château-Roux (Le),	Dompierre-de-Chalaronne	01146		
DT01-08373	Poype-de-Château-Roux (La),	Dompierre-de-Chalaronne	01146		
DT01-00379	Bachasses (Les),	Dompierre-sur-Veyle	01145		
DT01-00469	Baraques (Les),	Dompierre-sur-Veyle	01145		
DT01-03292	Conflens,	Échazeaux	01125		
DT01-00497	Bardets (Les),	Estrez	01154		
DT01-02763	Châtillon,	Estrez	01154		
DT01-01437	Boujat (Le),	Évosges	01155		
DT01-03381	Corlière (La),	Évosges	01155		
DT01-10188	Terment (Le),	Évosges	01155		
DT01-06075	London (La),	Genève	non		
DT01-08737	Rhône (Le),	Genève	non		
DT01-09363	Saint-Germain-de-Béard,	Géovressiat	01170		
DT01-00028	Abergements (Les),	Grand	01176	Abergement-le-Grand	
DT01-00512	Barley,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-00776	Bérentin (Le),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-00777	Bérentin,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-03565	Couteul (Le),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-04013	Didonne,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-04279	Ermilant (L'),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-06373	Manche (La),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-06691	Merlogne,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-07283	Moulin-Lavuire (Le),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-07822	Perniez,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-08662	Reculet (Le),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-09582	Salpol,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-09919	Solives (Les),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-09999	Sous-Magolet,	Grand-Abergement	01176	Abergement-le-Grand	
DT01-10076	Taillies (Les),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-10687	Valla (La),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-11039	Vézeronce (La),	Grand-Abergement	01176	Abergement-le-Grand	
DT01-03636	Crêt-au-Merle (Le),	Haute-Molune	39510		
DT01-09748	Semine (La),	Haute-Molune	39510		
DT01-01177	Bohan,	Hautecourt	01184		
DT01-01178	Bohan (Challes-de-),	Hautecourt	01184		
DT01-01179	Bohan (Tour de),	Hautecourt	01184		
DT01-02770	Châtillon-au-Val-de-Bohan,	Hautecourt	01184		
DT01-03629	Crêt (Le),	Hautecourt	01184		
DT01-03986	Derbière-la-Tour,	Hautecourt	01184		
DT01-06695	Merloz,	Hautecourt	01184		
DT01-06637	Melogne (La),	Hauteville et de Cormaranche	01185	Hauteville	
DT01-00194	Arbarettaz (L'),	Hotonnes	01187		
DT01-00223	Archuins,	Hotonnes	01187		
DT01-00375	Babille (La),	Hotonnes	01187		
DT01-00792	Bergonnes (Les),	Hotonnes	01187		
DT01-00823	Berrod,	Hotonnes	01187		
DT01-01342	Bordet (Le),	Hotonnes	01187		
DT01-01828	Buloz,	Hotonnes	01187		
DT01-01900	Caffieu,	Hotonnes	01187		
DT01-02536	Charmettes (Les),	Hotonnes	01187		
DT01-02571	Charpis,	Hotonnes	01187		
DT01-02906	Chêne-de-Rivoire (Le),	Hotonnes	01187		
DT01-02990	Chomeyroux,	Hotonnes	01187		
DT01-03041	Clavelière (La),	Hotonnes	01187		
DT01-03079	Cocholière (La),	Hotonnes	01187		
DT01-03231	Comboz,	Hotonnes	01187		
DT01-03630	Crêt (Le),	Hotonnes	01187		
DT01-03678	Creux-du-Nant (Le),	Hotonnes	01187		
DT01-04097	Doux (Les),	Hotonnes	01187		
DT01-04960	Gabaret,	Hotonnes	01187		
DT01-07383	Nant (Le Creux-du-),	Hotonnes	01187		
DT01-08087	Plans-d'Hotonnes (Les),	Hotonnes	01187		
DT01-08521	Proupeine,	Hotonnes	01187		
DT01-08593	Rachet,	Hotonnes	01187		
DT01-08814	Rivoire (La),	Hotonnes	01187		
DT01-09403	Saint-Joseph,	Hotonnes	01187		
DT01-09715	Sèches (Les),	Hotonnes	01187		
DT01-09781	Sermasin,	Hotonnes	01187		
DT01-09797	Serra (La),	Hotonnes	01187		
DT01-10050	Sur-les-Liords,	Hotonnes	01187		
DT01-10445	Tours (Les),	Hotonnes	01187		
DT01-01026	Biez-des-Cruies (Le),	Innimond	01190		
DT01-04676	Flon (Le),	Innimond	01190		
DT01-06836	Dedon (Le),	Innimond	01190		
DT01-09163	Ruisseau-de-Rochat (Le),	Innimond	01190		
DT01-00696	Bellecour,	Jassans-Riottier	01194		
DT01-08035	Place (La),	Jassans-Riottiers	01194		
DT01-08271	Port-de-Frans (Le),	Jassans-Riottiers	01194		
DT01-04844	Fou (Le),	L'Hôpital	01215		
DT01-04738	Fontaine-Reine (La),	La-Balme-Sappel	01200		
DT01-00221	Archinières (Les),	La-Chapelle-du-Châtelard	01085		
DT01-00623	Beaumont,	La-Chapelle-du-Châtelard	01085		
DT01-00679	Belettes (Les),	La-Chapelle-du-Châtelard	01085		
DT01-01623	Brêts (Les),	La-Chapelle-du-Châtelard	01085		
DT01-02714	Châtelard (Le),	La-Chapelle-du-Châtelard	01085		
DT01-10013	Sud (Le),	La-Chapelle-du-Châtelard	01085		
DT01-10508	Tremblay (Le),	Lentenay	01206	Lantenay	
DT01-04687	Fluvon,	Lhopital	01215		
DT01-03897	Curtil-Froment (Le),	Mantenay	01230		
DT01-03420	Cornus (Les),	Marloz	01232	Marboz	
DT01-06396	Marais-de-Cressin (Le),	Massignieu	01239		
DT01-01036	Biez-du-Bois-Tharlet (Le),	Meillonas	01241		
DT01-02508	Charine (La),	Meillonas	01241		
DT01-07535	Nonces (Les),	Moncet	01259	Montcet	
DT01-07857	Perrière (La),	Moncey	01259	Montcet	
DT01-02797	Chaugeat,	Montafelon	01240		
DT01-00846	Besançon (Le),	Montagna-le-Reconduit	39346		
DT01-00585	Bâtie (La),	Montanges	01257		
DT01-02081	Caux,	Montanges	01257		
DT01-03101	Collet (Le),	Montanges	01257		
DT01-03210	Combert (La),	Montanges	01257		
DT01-04102	Doys (La),	Montanges	01257		
DT01-04159	Échazeaux,	Montanges	01257		
DT01-04472	Étraz (L'),	Montanges	01257		
DT01-04561	Fay (Le),	Montanges	01257		
DT01-05104	Gers (Sur-le),	Montanges	01257		
DT01-05920	Layriat,	Montanges	01257		
DT01-05983	Leyriat,	Montanges	01257		
DT01-06416	Marchant,	Montanges	01257		
DT01-06453	Marichère,	Montanges	01257		
DT01-07372	Namphée (La),	Montanges	01257		
DT01-07395	Nant-Blanc (Le),	Montanges	01257		
DT01-07415	Nant-de-Sougia (Le),	Montanges	01257		
DT01-08867	Rochette (La),	Montanges	01257		
DT01-09180	Ruisseau-de-Trébillet (Le),	Montanges	01257		
DT01-09202	Ruty,	Montanges	01257		
DT01-09603	Sandezans (Le),	Montanges	01257		
DT01-09608	Sanges (Les),	Montanges	01257		
DT01-10487	Trébillet,	Montanges	01257		
DT01-10962	Verney (Le),	Montanges	01257		
DT01-03461	Cotard (Le),	Montcey	01259	Montcet	
