Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT14-00854	Bénouville,	Douvres	14228		
DT14-00904	Bernières,	Juaye-Mondaye	14346		
DT14-00909	Bernières-sur-la-Mer,	Douvres	14228		
DT14-00911	le Petit-),	Clécy	14162		
DT14-00918	Bertaux,	Montbertrand	14441		
DT14-00925	Bertheaume (Le),	Montbertrand	14441		
DT14-00927	Bertheaumes (Les),	Clécy	14162		
DT14-00952	Besraudière (La),	Truttemer-le-Petit	14718		
DT14-00959	Bétoyère (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-00963	Beufrie (La),	Tessy	14397		
DT14-00964	Beurrier (Le),	Hennequeville	14715		
DT14-00966	Beuville,	Douvres	14228		
DT14-00996	Bieux (Les),	Truttemer-le-Petit	14718		
DT14-00997	Biéville,	Douvres	14228		
DT14-01003	la Basse-),	Clécy	14162		
DT14-01012	Bigotière (La),	Folletière-Abenon	14273		
DT14-01016	Bihaie (La),	Montchauvet	14443		
DT14-01021	Bijude (La),	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-01029	Bijude (La),	Troismonts	14713		
DT14-01046	Billots (Les),	Clécy	14162		
DT14-01054	Bion,	Sainte-Marie-Outre-l’Eau	14619		
DT14-01080	Bisson (Le),	Clécy	14162		
DT14-01106	Bissonnets (Les),	Saint-Jacques-de-Lisieux	14613		
DT14-01122	Bittots (Les),	Clécy	14162		
DT14-01125	Blainville,	Douvres	14228		
DT14-01144	Blanchinière (La),	Cartigny-Tesson	14614		
DT14-01149	Blancs (Les),	Fresnay-le-Puceux	14290		
DT14-01179	Blonnière (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-01182	Bloquet (Le),	Juaye-Mondaye	14346		
DT14-01186	Bô (Le),	Harcourt	non		
DT14-01197	Bochard (Le),	Barneville-la-Bertrand	14041		
DT14-01229	Bois (Les),	Montbertrand	14441		
DT14-01243	Bois-Arnault (Le),	Rugles	27502		
DT14-01253	Bois-de-la-Hure (Le),	Montbertrand	14441		
DT14-01258	Bois d’Elle (Les),	Saint-Germain-d’Elle	50476		
DT14-01269	Bois-de-Tilly (Le),	Vandeuvre	14735	Vendeuvre	
DT14-01278	Bois-du-Riaume,	Folletière-Abenon	14273		
DT14-01283	Boises (Les),	Saint-Vigor-de-Mieux	14627		
DT14-01288	Bois-Gapard (Le),	Saint-Arnould	14557		
DT14-01292	Bois-Halbout (Le),	Cesny	14150		
DT14-01294	Bois-Harang (Le),	Hennequeville	14715		
DT14-01318	Bois-Pantou (Le),	Saint-Pierre-du-Bût	14627	Saint-Martin-du-Bû	Commune non reconnue dans le DT
DT14-01331	Boissée (La),	Vierville-la-Campagne	14745		
DT14-01346	Bois-Tostain (Le),	Sainte-Marie-Outre-l’Eau	14619		
DT14-01382	Bonnevillette,	Blangy	14077		
DT14-01399	Bordeaux (Les),	Grainville	non		
DT14-01407	Bos (Le),	Folletière-Abenon	14273		
DT14-01433	Bosq (Le),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-01463	Bosquet (Le),	Roque	non		
DT14-01466	Bosquet (Le),	Sainte-Marie-Outre-l’Eau	14619		
DT14-01467	Bosquet (Le),	Vieuxpont	14750		
DT14-01479	Botté (Le),	Roque	14539		
DT14-01543	Bouilly,	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-01548	Boulardière (La),	Montbertrand	14441		
DT14-01558	Boulaye (La),	Montchauvet	14443		
DT14-01577	Boulon,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-01606	Boureys (Les),	Clécy	14162		
DT14-01613	Bourg (Le),	Saint-Germain-de-Bienfaite	14621	Saint-Martin-de-Bienfaite	
DT14-01622	Bourgeoise (La),	Montchauvet	14443		
DT14-01626	Bourgerie (La),	Blangy	14077		
DT14-01642	Bourgneuf (Le),	Vendeuvre	14735		
DT14-01648	Bourguébus,	Caen	non		
DT14-01658	Bourreaux (Les),	Blangy	14077		
DT14-01679	la Rochelle,	Fourches	14283		Commune non reconnue dans le DT
DT14-01691	Bout-Cagné (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-01693	Bout-de-Bled (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-01694	Bout-de-Buron (Le),	Buron	14579		
DT14-01708	Bout-d’Erne (Le),	Erne	14245		
DT14-01719	Bouteillerie (La),	Saint-Étienne-la-Thillaye	14575		
DT14-01720	Bouteillerie (La),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-01723	Bout-Ferrières (Le),	Douvres	14228		
DT14-01727	Bout-Fourré (Le),	Clécy	14162		
DT14-01733	Boutillis (Les),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-01738	Bout-Pelcoq (Le),	Juaye-Mondaye	14346		
DT14-01746	Bout-Terrier (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-01747	Bout-Vasnier (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-01755	Bouvrette (La),	Hottot	14336		
DT14-01775	Braquetière (La),	Cauville	14146		Commune non reconnue dans le DT
DT14-01776	Bras,	Ifs-lès-Allemagne	14341		
DT14-01778	Brassardière (La),	Caumont-l’Éventé	14143		
DT14-01794	Bray-la-Campagne,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-01801	Brèche-aux-Bois (La),	Criquebœuf	14202		
DT14-01810	Brecsardière (La),	Montbertrand	14441		
DT14-01816	Bréhaudière (La),	Blangy	14077		
DT14-01848	Bretteville-le-Rabet,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-01853	Bretteville-sur-Odon,	Caen	non		
DT14-01855	Breuil (Le),	Blangy	14077		
DT14-01858	Breuil (Le),	Barneville-la-Bertrand	14041		
DT14-01872	Brévant,	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-01873	Brèvedent (Le),	Blangy	14077		
DT14-01879	Bréville (Le Bas-),	Bréville	14106		Commune non reconnue dans le DT
DT14-01893	Brière-Rabot (La),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-01895	Briéterie (La),	Launay	14514		
DT14-01903	Brifou (Le),	Roucamps	14544		
DT14-01914	Briqueterie (La),	Criquebœuf	14202		
DT14-01921	Brixardière (La),	Montbertrand	14441		
DT14-01928	Broquetière (La),	Cauville	14146		Commune non reconnue dans le DT
DT14-01935	Broudière (La),	Folletière-Abenon	14273		
DT14-01945	Brucourt,	Caen	14118		Commune non reconnue dans le DT
DT14-01966	Brus (Le),	Aunay-sur-Odon	14027		
DT14-01988	Bruyère (La),	Clécy	14162		
DT14-01992	Bruyère (La),	Escures-sur-Favières	14735		
DT14-02007	Bruyère (La),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-02015	Bruyère (La),	Montbertrand	14441		
DT14-02016	Bruyère (La),	Montchauvet	14443		
DT14-02019	Bruyère (La),	Pont-Bellanger	14511		
DT14-02026	Bruyère (La),	Saint-Martin-de-Mieux	14627		Commune non reconnue dans le DT
DT14-02035	Bruyère (La),	Tournay-sur-Odon	14702		
DT14-02045	Bruyère-Boulard (La),	Hennequeville	14715		
DT14-02054	la Bruyère-des-Roquettes,	Guibray	14258		
DT14-02060	Bruyère-du-Faulqs,	Blangy	14077		
DT14-02094	Bû-sur-Rouvres (Le),	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-02139	Buisson (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-02148	Buissonnets (Les),	Saint-Hippolyte-de-Canteloup	14293		
DT14-02173	Buotière (La),	Montchauvet	14443		
DT14-02201	Bus (Le),	Hottot	14336		
DT14-02213	But (Le),	Clécy	14162		
DT14-02243	Butte (La),	Saint-Pierre-du-Vernay	14643	Saint-Paul-du-Vernay	
DT14-02252	Butte-à-Lancry (La),	Roque	14540	Rocques	
DT14-02254	Butte-au-Court (La),	Montchauvet	14443		
DT14-02265	Butte de Hamars (La),	Valcongrain	14128		
DT14-02266	Butte-de-l’Âtre (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-02275	Butte-Rossignol (La),	Blangy	14077		
DT14-02299	Cables (Les),	Cartigny-Tesson	14614		
DT14-02309	Cabotière (La),	Montbertrand	14441		
DT14-02329	Cadoterie (La),	Hottot	14336		
DT14-02336	Cages (Les),	Clécy	14162		
DT14-02360	Caillouterie (La),	Cartigny-Tesson	14614		
DT14-02371	Calaisière (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-02384	Calloué,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-02385	Callouet,	Montbertrand	14441		
DT14-02399	Calvaire (Le),	Launay-sur-Calonne	14514		
DT14-02421	Camp (Le),	Angloischeville	14289		
DT14-02428	Campagne (La),	Juaye-Mondaye	14346		
DT14-02429	Campagne (La),	Launay-sur-Calonne	14514		
DT14-02462	Camp-Pépin (Le),	Caen	14118		Commune non reconnue dans le DT
DT14-02475	Candon (Le),	Pierrefitte-en-Cinglais	14501		
DT14-02479	Canet,	Pierrefitte-en-Cinglais	14501		
DT14-02489	Canne-à-Rault,	Folletière-Abenon	14273		
DT14-02492	Cannelette (La),	Clécy	14162		
DT14-02499	Canon,	Caen	14118		Commune non reconnue dans le DT
DT14-02502	Canteleu,	Clécy	14162		
DT14-02503	Canteleu,	Gonneville	14304		
DT14-02508	Canteloup,	Roque	14539		
DT14-02514	Cantepie,	Clécy	14162		
DT14-02518	Cantepie,	Saint-Aubin-de-Lébizay	14231		
DT14-02522	Cantinière (La),	Saint-Jean-de-Mailloc	14599	Saint-Julien-de-Mailloc	
DT14-02527	Capeauville,	Aunay-sur-Odon	14027		
DT14-02541	Capucines (Les),	Saint-Étienne-la-Thillaye	14575		
DT14-02542	Caquerie (La),	Fierville	non		
DT14-02547	Carbonnerie (La),	Cartigny-l’Épinay	14138		
DT14-02582	Carrefour (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-02585	Carrefour (Le),	Putot-en-Bessin	14524		
DT14-02598	Carrefour-des-Vignes-aux-Gendres (Le),	Cartigny-l’Épinay	14138		
DT14-02604	Carrefour-Nicolle (Le),	Vieux-Bourg	14748		Commune non reconnue dans le DT
DT14-02610	Carrefour-Sorin (Le),	Saint-Aubin-de-Lébizay	14231		
DT14-02644	Carrières (Les),	Sainte-Marie-Outre-l’Eau	14619		
DT14-02662	Caslouet (Le),	Montbertrand	14441		
DT14-02664	Casseloise,	Montchauvet	14443		
DT14-02683	Castillon,	Clécy	14162		
DT14-02685	Castillons (Les),	Roque	14539		
DT14-02710	Cauderue,	Thiéville	14688		Commune non reconnue dans le DT
DT14-02723	Cauquefourque (La),	Sainte-Marie-Outre-l’Eau	14619		
DT14-02735	Cauvicourt,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-02751	Cavandie (La),	Clécy	14162		
DT14-02767	Cavée (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-02775	Caveloterie (La),	Cartigny-l’Épinay	14138		
DT14-02790	Centre (Le),	Bernières-sur-Mer	14066		
DT14-02818	Chaise (La),	Clécy	14162		
DT14-02820	Chalière (La),	Sainte-Marie-Outre-l’Eau	14619		
DT14-02831	Champ-aux-Sept-Frères (Le),	Blangy	14077		
DT14-02835	Champ-Berry (Le),	Montbertrand	14441		
DT14-02841	Champ-de-Foire (Le),	Saint-Hippolyte-de-Canteloup	14293		
DT14-02845	Champ-des-Bois (Le),	Montchauvet	14443		
DT14-02847	Champ-Dimé (Le),	Montbertrand	14441		
DT14-02884	Champs (Les),	Campandré	14128		
DT14-02890	Champs (Les),	Manneville	non		
DT14-02908	Champs-Pinçon (Les),	Campandré	14128		
DT14-02912	Champs-Saint-Martin (Les),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-02944	Chapelle (La),	Hennequeville	14715		
DT14-02945	Chapelle (La),	Juaye-Mondaye	14346		
DT14-02947	Chapelle (La),	Marais-la-Chapelle	14402		
DT14-02959	Chapelle-Engerbold (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-02982	Charpenterie (La),	Landelles	14352		
DT14-02998	Chasseurs (Les),	Clécy	14162		
DT14-03006	Château-Gaillard (Le),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-03012	Châtel (Le),	Folletière-Abenon	14273		
DT14-03016	Châtelets (Les),	Clécy	14162		
DT14-03036	Chaussée (La),	Launay-sur-Calonne	14514		
DT14-03043	Chausserie (La),	Bois-Bénâtre	50144		
DT14-03049	Chauvinière,	Saint-Martin-du-Bû	14627		Commune non reconnue dans le DT
DT14-03077	Chemin-de-la-Bonde (Le),	Saint-Jacques-de-Lisieux	14613		
DT14-03082	Chemin-d’Enfer (Le),	Putot-en-Bessin	14524		
DT14-03099	Chemin-Neuf (Le),	Putot-en-Bessin	14524		
DT14-03101	Chênard (Le),	Gonneville	14304		
DT14-03108	Chénaye (La),	Landelles	14352		
DT14-03141	Chêne-Lamotte (Le),	Montchauvet	14443		
DT14-03145	Chêne-Rault (Le),	Folletière-Abenon	14273		
DT14-03149	Chenet (Le),	Bû-sur-Rouvres	14116		Commune non reconnue dans le DT
DT14-03167	Chevallerie (La),	Montbertrand	14441		
DT14-03171	Chevreuil (Le),	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-03174	Chicheboville,	Béneauville	non		
DT14-03185	Chiquet (Le),	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-03195	Choppe (La),	Blangy	14077		
DT14-03206	Cimonnière (La),	Chapelle-Haute-Grue	14153		Commune non reconnue dans le DT
DT14-03218	Cintheaux,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-03224	Claironde,	Couvert	14346		
DT14-03257	Cloberde (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-03275	Clos-Ailly (Le),	Clécy	14162		
DT14-03283	Clos-Colas (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-03284	Clos-Cornu (Le),	Cauville	14146		Commune non reconnue dans le DT
DT14-03315	Clos-Moneudan (Le),	Montbertrand	14441		
DT14-03330	Clos-Rochais (Le),	Grand-Camp	14312		
DT14-03396	Colas (Les),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-03418	Colombier (Le),	Montbertrand	14441		
DT14-03444	Commune (La),	Clécy	14162		
DT14-03454	Communette (La),	Cartigny-Tesson	14614		
DT14-03457	Comte (Le),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-03461	Comtes (Les),	Blangy	14077		
DT14-03471	Condé-sur-Laizon,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-03471	Condé-sur-Laizon,	Condé	non		
DT14-03471	Condé-sur-Laizon,	Ifs-sur-Laizon	non		
DT14-03474	Condel,	Bretteville	non		
DT14-03488	Conterie (La),	Notre-Dame-de-Livayes	14473		
DT14-03492	Copin,	Grand-Camp	14312		
DT14-03495	Coquainvilliers,	Blangy	14077		
DT14-03500	Coquerel (Le),	Victot	14743		
DT14-03502	Coquerie (La),	Aunay-sur-Odon	14027		
DT14-03503	Coquerie (La Petite-),	Aunay-sur-Odon	14027		
DT14-03534	Corderie (La),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-03543	Cordiers (Les),	Saint-Ymer	14593		
DT14-03545	Cordillon (Petit-),	Cordillon	14364		
DT14-03548	Cormelles,	Caen	non		
DT14-03559	Cornière (La),	Landelles	14352		
DT14-03560	Cornouaille (La),	Saint-Honorine-du-Fay	14592		
DT14-03577	Cossesseville,	Clécy	14162		
DT14-03591	Costil (Le),	Sainte-Marie-Outre-l’Eau	14619		
DT14-03599	Costil-Meulot (Le),	Montbertrand	14441		
DT14-03612	Côte (La),	Blangy	14077		
DT14-03650	Coudray (Le),	Folletière-Abenon	14273		
DT14-03652	Coudray (Le),	Hottot	non		
DT14-03657	Coudray (Le),	Roucamps	14544		
DT14-03661	Coudray (Le),	Truttemer-le-Petit	14718		
DT14-03669	Coudrays (Les),	Montchauvet	14443		
DT14-03688	Coupigny,	Landelles	14352		
DT14-03689	Coupigny,	Saint-Martin-de-Mieux	14627		Commune non reconnue dans le DT
DT14-03692	Cour (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-03694	Cour (La),	Blangy	14077		
DT14-03709	Cour (La),	Landelles	14352		
DT14-03711	Cour (La),	Launay-sur-Calonne	14514		
DT14-03730	Cour (La),	Sainte-Marie-Outre-l’Eau	14619		
DT14-03751	Cour-au-Chien (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-03755	Cour-au-Fèvre (La),	Saint-Aubin-de-Lébizay	14231		
DT14-03777	Cour-aux-Heudiers (La),	Tournay-sur-Odon	14702		
DT14-03835	Cour-Briard (La),	Saint-Aubin-de-Lébizay	14231		
DT14-03865	Cour-Criquet (La),	Chapelle-Haute-Grue	14153		Commune non reconnue dans le DT
DT14-03892	Cour-de-la-Bruyère (La),	Bonneville-sur-Ajon	14037	Banneville-sur-Ajon	
DT14-03917	Cour-de-la-Gourdelle (La),	Bonnœil	14087	Bonneuil	
DT14-03931	Cour-de-la-Roquette (La),	Saint-Laurent-de-Condel	14603		Commune non reconnue dans le DT
DT14-03982	Cour-des-Drieux (La),	Saint-Aubin-de-Lébizay	14231		
DT14-03991	Cour-des-Hauts-Vents (La),	Ferrière-Duval	14219		
DT14-04011	Cour-des-Thillées (La),	Hottot	14335	Hotot	
DT14-04013	Cour-des-Traversaines (La),	Launay	14514		
DT14-04065	Cour-du-Lambert (La),	Chapelle-Hinfray	14723	Chapelle-Infray	
DT14-04100	Cour-d’Ussy (La),	Fierville	14269		
DT14-04136	Cour-Gibon (La),	Fierville	14269		
DT14-04139	Cour-Gondonnier (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04141	Cour-Gourdelle (La),	Bonnœil	14087	Bonneuil	
DT14-04147	Cour-Hauvel (La),	Formentin	14280		Commune non reconnue dans le DT
DT14-04149	Cour-Hélie (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04168	Cour-la-Rue (La),	Hottot	14335	Hotot	
DT14-04175	Cour-le-Harang (La),	Ferrière	14264		
DT14-04186	Cour-Loutrel (La),	Fierville	14269		
DT14-04191	Cour-Malfillâtre (La),	Mesnil-Baclay	14414		
DT14-04192	Cour-Malfillâtre (La),	Saint-Martin-de-Livet	14634		
DT14-04199	Cour-Manable (La),	Ferrière-Duval	14219		
DT14-04200	Cour-Manable (La),	Fierville	non		
DT14-04217	Cour-Marion (La),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-04234	Cour-Mellion (La),	Ectot	14581		introuvable
DT14-04264	Couronne (La),	Cartigny-l’Épinay	14138		
DT14-04267	Couronne (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04272	Cour-Pierre (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-04278	Cour-Piquet (La),	Pontfol	14743		
DT14-04286	Cour-Rauval (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04296	Cour-Roy (La),	Saint-Ymer	14593		
DT14-04297	Cours (Les),	Mesnil-Baclay	14414		
DT14-04300	Cours (Les),	Thiéville	14688		Commune non reconnue dans le DT
DT14-04309	Cour-Saint-Pierre (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-04313	Cour-Satis (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04314	Cour-Sauvage (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04316	Cours-d’Orne (Les),	Feuguerolles	14266		
DT14-04334	Cour-Tavernier (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04353	Cour-Thirard (La),	Saint-Aubin-de-Lébizay	14231		
DT14-04370	Cour-Toquet (La),	Putot-en-Bessin	14524		
DT14-04376	Courval,	Saint-Gilles-de-Livet	14550		
DT14-04390	Cousinière (La),	Montbertrand	14441		
DT14-04418	Couvert,	Juaye-Mondaye	14346		
DT14-04421	Couvrechef,	Caen	14118		Commune non reconnue dans le DT
DT14-04470	Crette (La),	Montbertrand	14441		
DT14-04475	Creully,	Caen	14118		Commune non reconnue dans le DT
DT14-04489	Crière (La),	Montchauvet	14443		
DT14-04495	Crière (La),	Sainte-Marie-Outre-l’Eau	14619		
DT14-04504	Crières (Les),	Pertheville	14498		
DT14-04506	Crieux (La),	Bernières-sur-Mer	14066		
DT14-04507	Crieux (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-04518	la Haute-),	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-04530	Croisilles (Les),	Clécy	14162		
DT14-04536	Croix (La),	Banneville	non		
DT14-04542	Croix (La),	Bucéels	14111		Commune non reconnue dans le DT
DT14-04553	Croix (La),	Luc-sur-Mer	14384		
DT14-04592	Croix-Boterel (La),	Landelles	14352		
DT14-04600	Croix-de-Bucéels (La),	Bucéels	14111		Commune non reconnue dans le DT
DT14-04649	Croix-Rocher (La),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-04673	Crotte (La),	Couvray	14185	Coudray	
DT14-04681	Croute (La),	Landelles	14352		
DT14-04706	Cussy,	Saint-Germain-la-Blanche-Herbe	14587		
DT14-04718	Dalinière (La),	Clécy	14162		
DT14-04723	Dampierre,	Aunay-sur-Odon	14027		
DT14-04786	Deravène (La),	Fourches	14283		Commune non reconnue dans le DT
DT14-04791	Désert (Le),	Clécy	14162		
DT14-04802	Deshayes (Les),	Blangy	14077		
DT14-04811	Dessous-le-Mont,	Maisoncelles	non		
DT14-04852	Domaine (Le),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-04855	Domaine (Le),	Landelles	14352		
DT14-04873	Dorette (La),	Hottot-en-Auge	14335	Hotot	
DT14-04880	Douairies (Les),	Hottot	non		
DT14-04886	Douesnaux (Les),	Hottot	14336		
DT14-04898	Douet-Coquet (Le),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-04941	Douville,	Tessy	14397		
DT14-04942	Douvre,	Caen	14118		Commune non reconnue dans le DT
DT14-04954	Drôme,	Landelles	14352		
DT14-04958	Drouardière (La),	Folletière-Abenon	14273		
DT14-05014	Écarts (Les),	Périers-en-Auge	14494		
DT14-05015	Écasseries (Les),	Montbertrand	14441		
DT14-05019	Écluse-Champagne (L’),	Truttemer-le-Petit	14718		
DT14-05027	Écosserie (L’),	Montbertrand	14441		
DT14-05034	Éguillon (L’),	Clécy	14162		
DT14-05053	Enclos (L’),	Corbon	14178		Commune non reconnue dans le DT
DT14-05055	Enfer (L’),	Saint-Benin	14689	Saint-Bénin	
DT14-05063	Englaicherie (L’),	Pont-Bellanger	14511		
DT14-05073	Enguehardière (L’),	Landelles	14352		
DT14-05074	Énouvières (Les),	Montbertrand	14441		
DT14-05084	Épaney,	Morteaux	14452		
DT14-05087	Épinay (L’),	Cartigny-l’Épinay	14138		
DT14-05101	Épine (L’),	Tourneville	14286	Fourneville	
DT14-05105	Epinette (L’),	Tessy	14397		
DT14-05110	Épron,	Caen	14118		Commune non reconnue dans le DT
DT14-05137	Espérance (L’),	Saint-Jacques-de-Lisieux	14613		
DT14-05166	Essouvières (Les),	Montbertrand	14441		
DT14-05171	Estrées-la-Campagne,	Bretteville-sur-Laize	non		
DT14-05171	Estrées-la-Campagne,	Quesnay	non		
