article,output6.xml,DT27.xml
DT27-01639,"Breteuil, les Baux-de-Breteuil, Bémécourt, le Chesne, Cintray, Condé-sur-Iton, Dame-Marie, Francheville, Guernanville, la Gueroulde, Saint-Denis-du-Béhélan, Sainte-Marguerite-de-l’Autel, Saint-Nicolas-d’Attez, Saint-Ouen-d’Attez ; et 11 paroisses : une cure à ","Breteuil, les Baux-de-Breteuil, Bémécourt, le Chesne, Cintray, Condé-sur-Iton, Dame-Marie, Francheville, Guernanville, la Guéroulde, Saint-Denis-du-Béhélan, Sainte-Marguerite-de-l'Autel, Saint-Nicolas-d'Attez, Saint-Ouen-d'Attez ; et 11 paroisses : une cure à "
DT27-06002,"Francheville, la Guéroulde, Breteuil et Condé-sur-Iton, où il reprend l’Iton ; le ","Francheville, la Gueroulde, Breteuil et Condé-sur-Iton, où il reprend l'Iton ; le "
DT27-09116,Breteuilprès de la forêt de .,près de la forêt de Breteuil         .
DT27-09189,territoire d’Évreux.,territoire d'Evreux         .
DT27-09303,Trinité-de-Reville ; ,Trinité-de-Réville ; 
DT27-09531,"Routot, Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Cauverville-en-Roumois, 186Étréville, Éturqueraye, Guenouville, Hauville, la Haye-Aubrée, la Haye-de-Routot, Honguemare, le Landin, Rougemontiers, Saint-Ouen-de-Thouberville, la Trinité-de-Thouberville, Valletot, et 14 paroisses : une cure à ","Routot, Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Cauverville-en-Roumois, 186Étreville, Éturqueraye, Guenouville, Hauville, la Haye-Aubrée, la Haye-de-Routot, Honguemare, le Landin, Rougemontiers, Saint-Ouen-de-Thouberville, la Trinité-de-Thouberville, Valletot, et 14 paroisses : une cure à "
DT27-09531,"Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Étréville, Éturqueraye, Hauville, la Haye-Aubrée, Honguemare, Rougemontiers, Saint-Ouen-de-Thouberville, Valletot.","Barneville, Bosgouet, Bouquetot, Bourg-Achard, Caumont, Étreville, Éturqueraye, Hauville, la Haye-Aubrée, Honguemare, Rougemontiers, Saint-Ouen-de-Thouberville, Valletot."
DT27-09996,Rôtes et de Saint-Léger-du-Boscdel.,Rotes et de Saint-Léger-du-Boscdel.
