Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT37-04271	Brouard (la forêt de), ou Brouart.	à la Belle-Étoile, commune de 	Non		
DT37-09535	Écluses (le lieu des),	Abbaye	Non		
DT37-20390	Pierrières d’Aigrefoin (le lieu des),	Aigrefoin	Non		
DT37-24779	Terres-Bordières (le lieu des),	Aigrefoin	Non		
DT37-08018	Corvées (le lieu des),	Aireau-de-la-Taille	Non		
DT37-01531	Bécassu (le lieu de),	Aireau-de-Loire	Non		
DT37-18489	Mouri (le lieu de),	Aireau-de-Loire	Non		
DT37-05685	Champ-de-la-Petite-Maison (le lieu du),	Aireau-des-Donaults	Non		
DT37-07537	Clos-Fouillot (le lieu du),	Aireau-des-Dubois	Non		
DT37-16340	Malinière (le lieu de la),	Aireau-des-Herpins	Non		
DT37-25527	Trois-Minées (le lieu des),	Aireau-Mumier	Non		
DT37-21932	Puits (le bois du),	Aître-aux-Jalles	Non		
DT37-03542	Bourdine (la fosse),	Aître-Dansault	Non		
DT37-11017	Fosses-des-Jards (le lieu des),	Aître-Dansault	Non		
DT37-22585	Renardières (le lieu des),	Aître-Fuseau	Non		
DT37-19208	Pajardrie (le lieu de la),	Ajoncs	Non		
DT37-10500	Fontaine-d’Aleth (la),	Aleth	Non		
DT37-00145	Allets (fontaine des),	Allets	Non		
DT37-08592	Croisette (le lieu de la),	Andigny	Non		
DT37-10913	Fosse-Moquée (le lieu de la),	Angelardière	Non		
DT37-17927	Morelles (le lieu des),	Angeliennerie	Non		
DT37-25969	Vallées (la croix des),	Angliers	Non		
DT37-20772	Planche-Billard (le lieu de la),	Anière	Non		
DT37-09596	Énaults (le lieu des),	Anière	Non		
DT37-04654	Cabernes (le lieu des),	Ansaudrie	Non		
DT37-10934	Fosse-Perrée (le lieu de la),	Ansaults	Non		
DT37-22194	Rabatières (le lieu des),	Ansigny	Non		
DT37-20163	Peux-Jacob (le lieu du),	Anzay	Non		
DT37-10252	Filliberts (le lieu des),	Archambaults	Non		
DT37-11999	Gautellière (la),	Archevêque	Non		
DT37-13187	Grenouilleau (le),	Archevêque	Non		
DT37-02655	Bois-du-Pavillon (le lieu du),	Argenson	Non		
DT37-21664	Prégoussière (le lieu de la),	Argrie	Non		
DT37-08755	Croix-de-l’Arlandière (le lieu de la),	Arlandière	Non		
DT37-16048	Maillerie (le lieu de la),	Armançay	Non		
DT37-05724	Champeigne (le lieu de la Petite-),	Arpentigny	Non		
DT37-25141	Touche-d’Artigny (le fief de la),	Artigny	Non		
DT37-12483	Gogant (le clos),	Artivière	Non		
DT37-19329	Parc-Beigné (le lieu du),	Artivière	Non		
DT37-23975	Saint-Marc (le clos de),	Artivière	Non		
DT37-07063	Chilloit (le lieu de),	Asnières	Non		
DT37-26036	Vanneries (le lieu des),	Asnières	Non		
DT37-26947	Vincendières (le lieu des),	Asnières	Non		
DT37-04004	Breton (le lieu de),	Aubarderie	Non		
DT37-06068	Chaperonnière (le mortier de la),	Aubier	Non		
DT37-12542	Gouffre (le lieu du),	Aubigny	Non		
DT37-06662	Chemin-de-Fer (le lieu du),	Aubinette	Non		
DT37-06349	Châteaux (le lieu des),	Aubinière	Non		
DT37-00115	la Gagneraie,	Aubraye	Non		
DT37-03350	Bougaude (le lieu de la),	Aubrière	Non		
DT37-06826	Chêne-Rigot (le lieu de),	Aubrière	Non		
DT37-21517	Pouée (le lieu de la),	Audiger	Non		
DT37-06885	Chereau (le lieu de),	Augerie	Non		
DT37-20966	Poignères (le lieu des),	Aulnets	Non		
DT37-19376	Pas-Chauffetaux (le lieu de),	Aunaye	Non		
DT37-11862	Gatière (fontaine de la),	Aunays	Non		
DT37-21336	Port de l’Auvernière (le),	Auvernière	Non		
DT37-02296	Blanchardière (la),	Auverse	49013		
DT37-11356	Fresne-Couvert (le),	Auverse	49013		
DT37-17591	Moisinière (la), ou Moysinière,	Auverse	49013		
DT37-20001	Petit-Gué (le),	Auverse	49013		
DT37-26581	Vert-Boisseau (le lieu de),	Auzonneaux	Non		
DT37-06363	Châtelet (le lieu du),	Aventure	Non		
DT37-12787	Grande-Dîme (le lieu de la),	Avrigny	Non		
DT37-13670	Guetterie (le lieu de la),	Azay	Non		
DT37-22022	Puy (le),	Azay	Non		
DT37-06873	Cher (le),	Azay	37015		
DT37-01351	Beaugibeux (le lieu de),	Babinière	Non		
DT37-04745	Callandes (le lieu des),	Babinière	Non		
DT37-14218	Herbault (la fosse),	Babinière	Non		
DT37-15263	Lande (la fosse de la),	Babinière	Non		
DT37-24746	Terignaire (le lieu de la),	Babinière	Non		
DT37-21501	Potirons (le lieu des),	Babinière	Non		
DT37-00644	Babinières (étang des),	Babinières	Non		
DT37-02253	Biré (le lieu de),	Baffauderie	Non		
DT37-03419	Boulay (le lieu du),	Bafou	Non		
DT37-06005	Chapelle (le lieu de la),	Bagneux	Non		
DT37-13637	Gué-Robert (le lieu du),	Bagneux	Non		
DT37-02107	Beujette (le lieu de la),	Bagonne	Non		
DT37-09639	Épelés (le lieu des),	Bagonne	Non		
DT37-01300	Beaucée (bois de),	Baie	Non		
DT37-00923	Bariolerie (le lieu de la),	Baigne-Chien	Non		
DT37-08426	Court-Gain (le lieu de),	Baigneux	Non		
DT37-10205	Feuillette (le lieu de la),	Baigneux	Non		
DT37-00708	Bains (fontaine des),	Bains	Non		
DT37-22386	Rarré (le bois de),	Ballage	Non		
DT37-16227	Maison-Rousseau (le lieu de la),	Ballet	Non		
DT37-23401	Rondelet (la fosse du),	Ballière	Non		
DT37-09814	Étang (le lieu de l’),	Balluère	Non		
DT37-26633	Vieille-Eglise (le lieu de la),	Baltière	Non		
DT37-04918	Carrières d’Avigny (le lieu des),	Barangerie	Non		
DT37-10588	Fontaines-de-Madrolle (le lieu des),	Baratière	Non		
DT37-07849	Conprioux (le lieu de),	Barauderie	Non		
DT37-02021	Berton (la fosse),	Baraudière	Non		
DT37-08282	Couleuvrou (le lieu de),	Baraudière	Non		
DT37-12124	Gentillerie (le lieu de la),	Barbeneuve	Non		
DT37-06836	Chênes (les),	Barbeneuve	Non		
DT37-23945	Saboterie (la),	Barbeneuve	Non		
DT37-14878	Jaupus (le lieu des),	Barberonnerie	Non		
DT37-02206	Billerie (le lieu de la),	Barbinière	Non		
DT37-14293	Herse (le lieu de la),	Barbinière	Non		
DT37-00805	Baraudière (le lieu de la),	Barboise	Non		
DT37-06257	Chat-au-Pain (le lieu de),	Barboise	Non		
DT37-10085	Fenillet (le lieu de),	Barbotinière	Non		
DT37-20351	Pierre-Levée (le lieu de),	Barde	Non		
DT37-14150	Hauts-Saint-Fray (le lieu des),	Bardeau	Non		
DT37-18230	Mottes (le lieu des),	Bardeau	Non		
DT37-08051	Côte-Augère (le bois de la),	Bardinière	Non		
DT37-19458	Patois (le lieu de),	Barengerie	Non		
DT37-20292	Pieds-Rotis (le lieu des),	Barigonnière	Non		
DT37-12545	Gouffre (le lieu du),	Barillère	Non		
DT37-04267	Brosse-Varenne (le lieu de la),	Baronnerie	Non		
DT37-10173	Fertrie (le lieu de la),	Baronnerie	Non		
DT37-07730	Colerette (le lieu de),	Baronnières	Non		
DT37-14951	Jonc (le lieu du),	Barre	Non		
DT37-17383	Michellière (la),	Barre	Non		
DT37-17917	Morellerie (le lieu de la),	Barre	Non		
DT37-18129	Mortiers-de-la-Barre (le lieu des),	Barre	Non		
DT37-11005	Fossés-Blancs (le lieu des),	Barre	Non		
DT37-15017	Joulé (le lieu du Petit-),	Barre	Non		
DT37-17737	Montconseil (le lieu de),	Barreaux	Non		
DT37-22836	Rietz (le lieu des),	Barreaux	Non		
DT37-13396	Grosse-Pierre (le lieu de la),	Barrerie	Non		
DT37-01881	Bergère (le lieu de la),	Barrerie	Non		
DT37-24758	Terrages (le lieu des),	Barrerie	Non		
DT37-08770	Croix-de-la-Quantinière (le lieu de la),	Barres	Non		
DT37-15202	Laies (le lieu des),	Barrière	Non		
DT37-23491	Rouchers (le lieu des),	Barrière	Non		
DT37-13982	Hardy (la fosse),	Bas-Bourg	Non		
DT37-01852	Berchot (le lieu de),	Bas-Bray	Non		
DT37-04233	Brosseau (le lieu de),	Bas-Bray	Non		
DT37-06770	Chêne-Breton (le lieu du),	Bas-Closeaux	Non		
DT37-15942	Lusardière (le lieu de la),	Bas-Closeaux	Non		
DT37-18635	Naudin (le ruau de),	Bas-Closeaux	Non		
DT37-07150	Choltières (le lieu des),	Bas-Monteil	Non		
DT37-12599	Gouraudrie (le lieu de la),	Bas-Monteil	Non		
DT37-18605	Nains (le lieu des),	Bas-Monteil	Non		
DT37-24766	Terre-de-l’Aube (le lieu de la),	Bas-Monteil	Non		
DT37-22541	Remarin (le lieu de),	Bas-Monteil	Non		
DT37-20110	Petris (le lieu des),	Bas-Noizay	Non		
DT37-04497	Buisson-Robin (le lieu de),	Bascher	Non		
DT37-04818	Cantezes (le lieu des),	Basse-Bruère	Non		
DT37-19721	Pernellières (le lieu des),	Basse-Bruère	Non		
DT37-10267	Fiquetrie (le lieu de la),	Basse-Carte	Non		
DT37-17435	Millarderies (le lieu des),	Basse-Chancelée	Non		
DT37-16807	Saint-Martin (bois de),	Basse-Cour	Non		
DT37-22686	Retraits (le lieu des),	Basse-Cour	Non		
DT37-06697	Chenaie (le lieu de la),	Basse-Forêt	Non		
DT37-10972	Fosse-Vaut-Guère (le lieu de la),	Basse-Jaudellerie	Non		
DT37-05159	Cassons (le lieu des),	Basse-Métairie	Non		
DT37-08619	Croix (bois de la),	Basse-Platerie	Non		
DT37-16657	Maries-Grattes (le lieu des),	Basse-Pommerie	Non		
DT37-25261	Tourette (le lieu de la),	Basse-Rivière	Non		
DT37-13903	Haleme (le lieu de),	Basse-Vau	Non		
DT37-07504	Clos-des-Dames (le),	Basses-Auges	Non		
DT37-26556	Verrerie (le lieu de la),	Basses-Belluères	Non		
DT37-11710	Garaudières (le lieu des),	Basses-Benardières	Non		
DT37-15653	Lisons (le lieu des),	Basses-Bernardries	Non		
DT37-16601	Marderons (le lieu des),	Basses-Bertaudières	Non		
DT37-15769	Lombardrie (le lieu de la),	Basses-Boulairies	Non		
DT37-10887	Fosse-Godard (le lieu de la),	Basses-Chauvelinières	Non		
DT37-17511	Minières (la fontaine des),	Basses-Minières	Non		
DT37-25519	Trois-Fontaines (le lieu des),	Basses-Tailles	Non		
DT37-25773	Valinière (bois de la),	Basses-Trepinières	Non		
DT37-04695	Caillebornes (le lieu des),	Bassezière	Non		
DT37-05552	Chaise-au-Diable (le lieu de la),	Baste	Non		
DT37-04746	Callière (le lieu de la),	Bastiennerie	Non		
DT37-12185	Gevêques (le lieu des),	Bastiennerie	Non		
DT37-23163	Roche-Feu-Roy (le lieu de la),	Bastille	Non		
DT37-07573	Clos-Mauriet (le lieu du),	Batailleaux	Non		
DT37-03052	Bonnelleries (le lieu des),	Bataillerie	Non		
DT37-20195	Pic-Aigu (le lieu de),	Bataillon	Non		
DT37-11105	Fougères (le lieu des),	Bâtardière	Non		
DT37-08948	Croix-Saint-Pierre (le lieu de la),	Bate	Non		
DT37-06784	Chêne-des-Trois-Bois (le lieu du),	Bâtiment	Non		
DT37-08429	Court-Huet (le lieu de),	Bâtiments	Non		
DT37-13267	Grimaudières (le lieu des),	Bâtiments	Non		
DT37-22106	Quarts-du-Puits (le lieu des),	Batisse	Non		
DT37-14148	Hauts-Moines (le lieu des),	Batonnelle	Non		
DT37-18545	Mulonnière (le lieu de la),	Battendière	Non		
DT37-20302	Pierre (le lieu de la),	Baubinière	Non		
DT37-05872	Chanaye (le lieu de la),	Baudichonnerie	Non		
DT37-01213	Baudière (fontaine de la),	Baudière	Non		
DT37-13388	Grosse-Borne (le lieu de la),	Baudiment	Non		
DT37-20590	Pinsardières (le lieu des),	Baudineries	Non		
DT37-23812	Ruelle-aux-Loups (le lieu de la),	Baudinière	Non		
DT37-05687	Champ-de-la-Seppe (le lieu du),	Baudinière	Non		
DT37-06094	Charbonneau (le lieu de),	Baudinière	Non		
DT37-04337	Brulés (le lieu des),	Baudouise	Non		
DT37-15419	Launay-Baffert,	Baugé	49018		
DT37-08378	Courléon,	Baugé	49018		
DT37-04166	Broc,	Baugé	49018		
DT37-01250	Baugerais (la croix de),	Baugerais	Non		
DT37-19303	Paradis (le lieu de),	Baugettière	Non		
DT37-10821	Fosse-aux-Renards (le lieu de la),	Bault	Non		
DT37-18804	Norillet (le lieu de),	Baunière	Non		
DT37-22833	Rièbes (le lieu des),	Baunière	Non		
DT37-24075	Sarclère (le lieu de la),	Baunière	Non		
DT37-25491	Troches (le lieu des),	Baunière	Non		
DT37-09924	Étangs (le lieu des),	Bautière	Non		
DT37-13260	Grillonnières (le lieu des),	Bazonneau	Non		
DT37-14076	Haute-Borne (le lieu de la),	Beaucamps	Non		
DT37-09946	Étrangloir (le lieu de l’),	Beauchêne	Non		
DT37-06377	Châtellier (le lieu du),	Beaudouise	Non		
DT37-01042	Bars (la fontaine de),	Beaugaillard	Non		
DT37-16534	Marchais-du-Chalier (le lieu du),	Beaugerais	Non		
DT37-15694	Loge (le lieu de la),	Beaugerais	37133		
DT37-06187	Charperies (le lieu des),	Beaugers	Non		
DT37-07312	Clarisseaux (le lieu des),	Beaugers	Non		
DT37-10811	Fosse-aux-Ladres (le lieu de la),	Beaumé	Non		
DT37-08848	Croix-Guillois (le lieu de la),	Beaumont	Non		
DT37-19510	Pavillon (le),	Beaumont	Non		
DT37-17121	Melusine (la),	Beaumont	37261		
DT37-22479	Recette (le lieu de la),	Beaumont	37261		
DT37-06525	Chaumine (le lieu de la),	Beaumont	37261		
DT37-12918	Grange (le lieu de la),	Beaumont	37261		
DT37-21673	Pré-Malheureux (le lieu du),	Beaumont	37261		
DT37-09203	Dême (la),	Beaumont	37021		
DT37-09204	Dêmée (la), ou Desmée,	Beaumont	Non		
DT37-09604	Enfer (l’),	Beaumont-les-Tours	37261		
DT37-07501	Clos-des-Chênes (le),	Beaumont-les-Tours	37261		
DT37-12288	Girardière (le lieu de la),	Beaumont-les-Tours	37261		
DT37-16123	Maison-de-l’Audience (la),	Beaumont-les-Tours	37261		
DT37-02146	Bidonnière (le lieu de la), ou la Bourellerie,	Beaumont-les-Tours	37261		
DT37-18817	Noue (le lieu de la) ou les Patureaux,	Beaumont-lez-Tours	37261		
DT37-26429	Vente-aux-Buis (le lieu de la),	Beaumontais	Non		
DT37-26635	Vieille-Grange (le lieu de la),	Beaupuits	Non		
DT37-05849	Champs-Jurés (le lieu des),	Beauregard	Non		
DT37-08845	Croix-Gouron (le lieu de la),	Beauregard	Non		
DT37-14804	Jardin-des-Cordeliers (le lieu du),	Beaurepaire	Non		
DT37-00723	Baligaudières (les), ou la Balligaudière,	Beausoulage	Non		
DT37-14079	Haute-Borne (le lieu de la),	Beauvais	Non		
DT37-13548	Gué-Moreau (le lieu du),	Beauvais	Non		
DT37-18198	Motte (le lieu de la),	Beauvais	Non		
DT37-13875	Haha (le lieu d’),	Beauvais	Non		
DT37-05639	Champ-Aubry (le lieu de),	Beauvais	Non		
DT37-09116	Danin (la fontaine),	Beauvais	Non		
DT37-11498	Gachonnières (le lieu des),	Beauvais	Non		
DT37-24783	Terres-de-l’Église (le lieu des),	Beauvais	Non		
DT37-21711	Presle (le lieu de la),	Beauvais	Non		
DT37-20629	Piquet (le bois),	Beauvais	Non		
DT37-02230	Billot (le lieu de),	Beauvois	Non		
DT37-19101	Ouche-Galet (le lieu de l’),	Beaux	Non		
DT37-14886	Saint-Jean (la fontaine),	Bec-des-Deux-Eaux	Non		
DT37-10862	Fossé-de-l’Echeneau (le lieu du),	Bec-des-Deux-Eaux	Non		
DT37-05360	Caves-des-Quions (le lieu des),	Bechenoix	Non		
DT37-07036	Chicane (le lieu de la),	Bechenoix	Non		
DT37-10047	Faux-Moine (le lieu de la),	Becheron	Non		
DT37-25343	Tranchées (le lieu des),	Bechetière	Non		
DT37-24579	Taille (le marchais de la),	Bedinière	Non		
DT37-04118	Brigaudières (le lieu des),	Bédonnières	Non		
DT37-24822	Tertre-Aubry (le lieu du),	Bejaudrie	Non		
DT37-27030	Vivier (les landes du),	Belair	Non		
DT37-01038	Barrières (le lieu des),	Belair	Non		
DT37-15345	Lannère (le bois de),	Belair	Non		
DT37-06346	Château-Vert (le lieu de),	Belair	Non		
DT37-12176	Gertuzette (le lieu de),	Belair	Non		
DT37-26899	Villesetier (le lieu de),	Belair	Non		
DT37-17815	Monpensés (le lieu de),	Belair	Non		
DT37-09954	Évêché (le lieu de l’),	Belair	Non		
DT37-18513	Mousset (le lieu de),	Belair	Non		
DT37-17335	Metayes (le bois),	Belier	Non		
DT37-17080	Méchante-Maison (le lieu de la),	Belier	Non		
DT37-11246	Fouroux (le lieu de),	Bellande	Non		
DT37-21410	Porte-Verte (le lieu de la),	Bellegoussière	Non		
DT37-09802	Étang (le Petit),	Belles-Ruries	Non		
DT37-01503	Beauvais (le lieu de),	Belles-Ruries	Non		
DT37-05715	Champ-du-Puits (le lieu de),	Belletière	Non		
DT37-05740	Champfleury (le lieu de),	Belletière	Non		
DT37-16738	Marquet (le bois),	Bellevat	Non		
DT37-05010	Carroi-des-Récompenses (le),	Belleville	Non		
DT37-27027	Vivier (le lieu du),	Bellevue	Non		
DT37-21996	Puits-Livet (le lieu de),	Bellevue	Non		
DT37-05339	Caves-Chevalier (le lieu des),	Bellevue	Non		
DT37-05828	Champs-de-la-Motte (le lieu des),	Bellevue	Non		
DT37-14730	Jageniguère (le lieu de la),	Belterie	Non		
DT37-06979	Chevilly (fontaine de),	Benarderie	Non		
DT37-10931	Fosse-Paveron (le lieu de la),	Benardière	Non		
DT37-13494	Gué-de-Bonneville (le lieu de),	Benestières	Non		
DT37-04045	Breuil (le lieu du),	Benetrie	Non		
DT37-14564	Hussière (le lieu de la),	Bennerie	Non		
DT37-19022	Ormeau-de-la-Chapelle (le lieu de l’),	Bennerie	Non		
DT37-24647	Tardiveau (le lieu de),	Bennerie	Non		
DT37-12137	Georget (le lieu de),	Berangerie	Non		
DT37-03846	Branger (la fosse),	Berangerie	Non		
DT37-12105	Genièvres (le lieu des),	Bergeaudrie	Non		
DT37-17545	Mitaudière (le lieu de la),	Bergeonnerie	Non		
DT37-21463	Poteau-des-Sables (le lieu du),	Bergeonnières	Non		
DT37-06818	Chêne-Poillant (le lieu du),	Bergeons	Non		
DT37-08516	Crailes (le lieu des),	Bergeottière	Non		
DT37-03215	Bosnay (le lieu de),	Bergerie	Non		
DT37-22433	Ravelonnes (le lieu des),	Bergerie	Non		
DT37-01001	Barrelières (le lieu des),	Berjaudière	Non		
DT37-07111	Chirons (le lieu des),	Berjaudière	Non		
DT37-19222	Palis (le lieu des),	Berjaudière	Non		
DT37-26738	Vignolles (le lieu de),	Berjaudière	Non		
DT37-05156	Casson (le lieu de),	Berjottière	Non		
DT37-07281	Clair (le marchais),	Berjottière	Non		
DT37-02772	Bois-Nigault (le lieu de),	Berlaudière	Non		
DT37-09255	Devant (le bois de),	Berlaudière	Non		
DT37-14885	Saint-Jean (bois de),	Bernetterie	Non		
DT37-01377	Beaulieu (le lieu de),	Berrurie	Non		
DT37-08183	Coudray (le lieu du),	Berrurie	Non		
DT37-02631	Bois-Depessé (le lieu de),	Bertaudière	Non		
DT37-10184	Fête-Dieu (le lieu de la),	Bertellerie	Non		
DT37-08686	Croix-Blanche (le lieu de la),	Berthelonnières	Non		
DT37-25217	Tour (le lieu de la),	Bertholières	Non		
DT37-07441	Clos-Brillant (le lieu de),	Bertonnières	Non		
DT37-04797	Candellière (le lieu de la),	Bertrie	Non		
DT37-22359	Rancune (le lieu de la),	Bertrie	Non		
DT37-22720	Riau (le lieu du),	Bertrie	Non		
DT37-07674	Cloux (le lieu des),	Bervasserie	Non		
DT37-05013	Carroi-d’Étond (le lieu du),	Besnardière	Non		
DT37-05647	Champ-Bélier (le lieu du),	Besnardière	Non		
DT37-03720	Bourreaux (le lieu des),	Besnardière	Non		
DT37-05189	Catin (le lieu de),	Besnier	Non		
DT37-02850	Bois-Ruiné (le lieu de),	Besnon	Non		
DT37-06779	Chêne-de-l’Alouette (le lieu du),	Besselière	Non		
DT37-01192	Battoir (le lieu du),	Bête	Non		
DT37-01968	Bertaux (les bois),	Biannes	Non		
DT37-06780	Chêne-de-l’Évangile (le lieu du),	Biard	Non		
DT37-02548	Bois-Brûlé (le lieu de),	Biauderie	Non		
DT37-23051	Roche (le lieu de la),	Bienneries	Non		
DT37-24351	Seux (le lieu de),	Bienneries	Non		
DT37-26347	Vaux (le lieu de),	Bienneries	Non		
DT37-01916	Berlette (le lieu de),	Biffon	Non		
DT37-04330	Bruleau (bois de),	Bignolet	Non		
DT37-13772	Guilleraies (le lieu des),	Bigotières	Non		
DT37-25902	Vallée-de-Veau (le lieu de la),	Bigottière	Non		
DT37-27121	Vouvray (le lieu de),	Bigottière	Non		
DT37-13409	Grossonnière (le lieu de la),	Biletière	Non		
DT37-02190	Billarderie (fontaine de la),	Billarderie	Non		
DT37-09909	Étang-Vigneau (le lieu de l’),	Billardière	Non		
DT37-10787	Fosse-Arneau (la),	Billardière	Non		
DT37-24403	Simonnerie (le lieu de la),	Billot	Non		
DT37-00476	Augeard (la fontaine),	Binellerie	Non		
DT37-14574	Hutte (le lieu de la),	Binellière	Non		
DT37-02269	Bisseuil (fontaine de),	Bisseuil	Non		
DT37-02607	Bois-de-l’Arche (le lieu du),	Bisseuil	Non		
DT37-10909	Fosse-Mexant (le lieu de la),	Bissotière	Non		
DT37-07000	Chévrier (le lieu de),	Bistouris	Non		
DT37-02312	Blanche (la fontaine),	Bitourderie	Non		
DT37-10810	Fosse-aux-Chiens (le lieu de la),	Bizoulières	Non		
DT37-08954	Croix-Tire-Œil (le lieu de la),	Blanchardière	Non		
DT37-08437	Courtillières (bois des),	Blanchardière	Non		
DT37-19368	Parterres (le lieu des),	Blanchards	Non		
DT37-01525	Beaux-Regards (le lieu des),	Blanchepine	Non		
DT37-23672	Roussières (le lieu des),	Blanchetière	Non		
DT37-20725	Placières (le lieu des),	Blanctourteau	Non		
DT37-08664	Croix-Baude (le lieu de la),	Blettière	Non		
DT37-09916	Étangs (le lieu des),	Blinerie	Non		
DT37-23307	Rocs (le lieu des),	Blinerie	Non		
DT37-25383	Treillot (le lieu de),	Blinerie	Non		
DT37-01644	Belerier (le lieu de),	Blinière	Non		
DT37-18167	Motte (le lieu de la),	Blinière	Non		
DT37-17830	Montrichard,	Blois	41018		
DT37-09080	Saint-Cyr-du-Gault,	Blois	41018		
DT37-09935	Saint-Étienne-des-Guérets,	Blois	41018		
DT37-07113	Chissé, ou Chissay,	Blois	41018		
DT37-10050	Faverolles,	Blois	41018		
DT37-03716	Bourré,	Blois	41018		
DT37-12135	Saint-Georges-sur-Cher,	Blois	41018		
DT37-00194	Angé, Angé-sur-Cher (Loir-et-Cher),	Blois	41018		
DT37-21053	Policaresse (la croix de la),	Blonnerie	Non		
DT37-16416	Manières (le lieu des),	Blonnerie	Non		
DT37-21469	Poterie (le lieu de la),	Blonnière	Non		
DT37-05396	Caves-Ragottes (le lieu des),	Blottière	Non		
DT37-07623	Clos-Sénégonds (le lieu des),	Bluterie	Non		
DT37-12646	Graffin (le lieu de),	Bluterie	Non		
DT37-07921	Cordeliers (le lieu des),	Bodinière	Non		
DT37-24585	Taille-Brûlée (le lieu de la),	Bodinière	Non		
DT37-16358	Malmort (le moulin de),	Bodins	Non		
DT37-10817	Fosse-aux-Loups (le lieu de la),	Bohardière	Non		
DT37-02158	Biganne (le lieu de la),	Boire-Bouchard	Non		
DT37-04034	Breuil (les fosses du Grand-),	Boire-de-la-Flambouse	Non		
DT37-25337	Tanché (le lieu de),	Boire-du-Bâtiment	Non		
DT37-10216	Fevrières (le lieu des),	Boire-du-Chêne	Non		
DT37-02987	Bonde (la),	Boire-Masson	Non		
DT37-19998	Petit-Étang (le),	Bois	Non		
DT37-26623	Vieil-Étang (le),	Bois	Non		
DT37-15928	Launay (le bois de),	Bois	Non		
DT37-07907	Corbinière (le lieu de la),	Bois	Non		
DT37-25351	Trapin (le lieu de),	Bois	Non		
DT37-25189	Touches (le lieu des),	Bois-Bardoux	Non		
DT37-05173	Castries (la fosse des),	Bois-Bodin	Non		
DT37-19982	Petit-Bourg (le lieu du),	Bois-Boureau	Non		
DT37-10822	Fosse-aux-Saules (le lieu de la),	Bois-Boutet	Non		
DT37-10418	Fonds-de-Guerine (le lieu des),	Bois-Buret	Non		
DT37-18174	Motte (le lieu de la),	Bois-Chevalier	Non		
DT37-07499	Clos-des-Burons (le lieu du),	Bois-Clos	Non		
DT37-02180	Bigottrie (le lieu de la),	Bois-Favier	Non		
DT37-16730	Maronnet (le lieu de),	Bois-Favier	Non		
DT37-22297	Raguerie (lieu de la),	Bois-Feraud	Non		
DT37-21401	Porte-Rouge (le lieu de la),	Bois-Gaillard	Non		
DT37-04615	Butte-du-Bois-Godeau (le lieu de la),	Bois-Godeau	Non		
DT37-10841	Fosse-Blanche (le lieu de la),	Bois-Godin	Non		
DT37-11759	Garenne-de-l’Entonnoir (le lieu de la),	Bois-Guenand	Non		
DT37-21898	Puanterie (le lieu de la),	Bois-Guironde	Non		
DT37-09933	Saint-Étienne (la fontaine),	Bois-Jacquet	Non		
DT37-18224	Mottes (le lieu des),	Bois-Melin	Non		
DT37-16653	Marielles (bois des),	Bois-Mignié	Non		
DT37-09996	Fargault (le bois),	Bois-Morin	Non		
DT37-04259	Brosses (le lieu des),	Bois-Phisivon	Non		
DT37-15712	Loge-Guilleau (le lieu de la),	Bois-Phisivon	Non		
DT37-20134	Peu-Chétif (le lieu du),	Bois-Phisivon	Non		
DT37-08023	Cosses (le lieu des),	Bois-Pineau	Non		
DT37-22458	Reau (le),	Bois-Prêtre	Non		
DT37-05379	Caves-Machon (le lieu des),	Bois-Rahier	Non		
DT37-26017	Vallis Picois	Bois-Rahier	Non		
DT37-09526	Échelles (le bois des),	Bois-Robert	Non		
DT37-21708	Presle (le bois de la),	Bois-Robert	Non		
DT37-03279	Boucher (la fosse),	Bois-Robert	Non		
DT37-21773	Prêtres (le bois des),	Bois-Robert	Non		
DT37-19288	Paradis (le lieu de),	Bois-Rollin	Non		
DT37-09649	Épinandes (le lieu des),	Bois-Rond	Non		
DT37-23386	Rond (le bois),	Bois-Rougé	Non		
DT37-25820	Vallée-au-Renard (le lieu de la),	Bois-Saint-Hilaire	Non		
DT37-17854	Moque-Baril (le lieu de),	Bois-Saint-Martin	Non		
DT37-11231	Fourneaux (le lieu des),	Bois-Saint-Martin	Non		
DT37-01976	Bertelottière (le lieu de la),	Bois-Simon	Non		
DT37-00753	Baltière (le lieu de la),	Bois-Soleil	Non		
DT37-04521	Burellerie (le lieu de la),	Bois-Turbé	Non		
DT37-10276	Flapier (bois du),	Bois-Turbet	Non		
DT37-11653	Galuches (le lieu des),	Bois-Turbet	Non		
DT37-23968	Saint (la fontaine de),	Bois-Turmeau	Non		
DT37-10875	Fosse-du-Saint (le lieu de la),	Bois-Turmeau	Non		
DT37-11256	Fours-à-Chaux (le lieu des),	Bois-Turmeau	Non		
DT37-05047	Carroi-Sonier (le lieu du),	Boisarderie	Non		
DT37-09673	Épinettes (le lieu des),	Boisarderie	Non		
DT37-22408	Rats-Bertins (le lieu des),	Boisardrie	Non		
DT37-06487	Chaumelle (le lieu de la),	Boisaubry	Non		
DT37-24499	Sou-Marqué (le lieu du),	Boisaubry	Non		
DT37-08630	Croix (bois de la),	Boisaubry	Non		
DT37-20630	Piquet (le lieu de),	Boisaubry	Non		
DT37-22619	Renaurie (le lieu de la),	Boisaubry	Non		
DT37-23625	Roupille (le lieu de la),	Boisaubry	Non		
DT37-25253	Tourelles (le lieu des),	Boisaubry	Non		
DT37-25610	Tuffé (le lieu de),	Boisaudrie	Non		
