Article,Vedette,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT15-03907,Chatus (La Croix de),Chanet,15001,,Commune non reconnue dans le DT
DT15-03930,Chauffour (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-03991,Chaussade (La),Trémouille-Marchal,15240,,
DT15-03992,Chaussagoux,Trémouille-Marchal,15240,,
DT15-03995,Chausse (Le),Marchal,15038,,
DT15-04004,Chaussidert,Trémouille-Marchal,15240,,
DT15-04010,Chausson (Le),Chaudesaigues,15045,Chaudes-Aigues,
DT15-04011,Chaussonet,Bonnet-de-Marcenat,15173,,
DT15-04036,Chavagnac (Le),Virargues,15263,,Commune non reconnue dans le DT
DT15-04062,Chavergne,Ally,15003,,Commune non reconnue dans le DT
DT15-04071,Chaviolle,Montvert,15135,,
DT15-04088,Chazal (Le),Saint-Bonnet-de-Marcenat,15173,,
DT15-04100,Chazeaux (Les),Chaudesaigues,15045,Chaudes-Aigues,
DT15-04110,Chazelle (La),Chaudesaigues,15045,Chaudes-Aigues,
DT15-04113,Chazelles,Chaudesaigues,15045,Chaudes-Aigues,
DT15-04118,Chazelles,Ruines,non,,
DT15-04149,Chemin-Ferré (Le),Trémouille-Marchal,15240,,
DT15-04150,Chenac,Vabres,15245,,Commune non reconnue dans le DT
DT15-04156,Cher (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04170,Chermette (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-04189,Chevande (La),Chaudesaigues,15045,Chaudes-Aigues,
DT15-04194,Chey-de-Vergne (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04210,Cheylat (Le),Trémouille-Marchal,15240,,
DT15-04224,Cheyrouze (Le Bois de),Chalers,15034,Chaliers,
DT15-04230,Chezal (Le),Saint-Bonnet-de-Marcenat,15173,,
DT15-04241,Chez-Claveyroux,Saignes,15169,,Commune non reconnue dans le DT
DT15-04259,Chez-Maran,Trémouille-Marchal,15240,,
DT15-04283,Chier (Le),Sarrus,15073,,
DT15-04295,Chirol (Le),Chaudesaigues,15045,Chaudes-Aigues,
DT15-04318,Cibieux (Les),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04339,Clamouzet (Le),Corrèze,non,,
DT15-04339,Clamouzet (Le),Saint-Julien-au-Bois,19214,Saint-Julien-aux-Bois,
DT15-04362,Clauses (Las),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04363,Clausets (Les),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-04373,Claux (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04380,Claux (Le),Montmurat,15133,,
DT15-04397,Clauzelles (Les),Saint-Bonnet-de-Marcenat,15173,,
DT15-04400,Clauzet (Le),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-04405,Claveyrou (Le),Saignes,15169,,Commune non reconnue dans le DT
DT15-04406,Clavières,Ruines,non,,
DT15-04412,Clavières,Montvert,15135,,
DT15-04415,Clavières,Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04419,Clavières,Sarrus,15073,,
DT15-04421,Clavières,Virargues,15263,,Commune non reconnue dans le DT
DT15-04426,Clayroune (La),Montmurat,15133,,
DT15-04472,Coffinhal (Le),Labesserette,15084,,
DT15-04477,Coharde (La),Laurie,15098,,Commune non reconnue dans le DT
DT15-04478,Coharde-Basse (La),Laurie,15098,,Commune non reconnue dans le DT
DT15-04486,Coinde,Trémouille-Marchal,15240,,
DT15-04487,Coinde-Bas et Coinde-Haut,Trémouille-Marchal,15240,,
DT15-04500,Col,Saint-Christophe,15153,,
DT15-04524,Colombier (Le),Marchal,15038,,
DT15-04528,Colombier (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-04534,Colombiers (Les),Trémouille-Marchal,15240,,
DT15-04537,Cols,Sansac-Veynazès,15222,Sansac-Veinazès,
DT15-04544,Cols,Saint-Christophe,15153,,
DT15-04563,Combalade (La),Sarrus,15073,,
DT15-04566,Combaldie (La),Saint-Mamet-la-Salvelat,15196,Saint-Mamet-la-Salvetat,
DT15-04604,Combe (La),Marchal,15038,,
DT15-04615,Combe (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-04617,Combe (La),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-04626,Combe (La),Ségur,15225,,
DT15-04634,Combe-Bernard (La),Ruines,15168,Ruynes,
DT15-04645,Combe-Chabres,Saignes,15169,,Commune non reconnue dans le DT
DT15-04646,Combe-Chalde,Ruines,15168,Ruynes,
DT15-04647,Combe-Chave (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-04657,Combe-d’Issart (La),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04665,Combe-Grande (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-04674,Combelles (Les),Arpajon,15012,Arpajon-sur-Cère,
DT15-04677,Combelles (Les),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04686,Combelous (Les),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-04690,Combe-Nègre (La),Arpajon,15012,Arpajon-sur-Cère,
DT15-04694,Combe-Nègre (La),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04695,Combe-Neire (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-04702,Combes (Les),Ally,15003,,Commune non reconnue dans le DT
DT15-04708,Combes (Las),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04709,Combes (Las),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04710,Combes (Las),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04719,Combes (Les),Saignes,15169,,Commune non reconnue dans le DT
DT15-04725,Combes (Las),Saint-Mamet-la-Salvelat,15196,Saint-Mamet-la-Salvetat,
DT15-04766,Combret,Saint-Christophe,15153,,
DT15-04792,Compissat (Le),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04801,Conche (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-04802,Conche-la-Pyronée (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-04808,Condamine (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04814,Condamine (La),Virargues,15263,,Commune non reconnue dans le DT
DT15-04844,Conros,Arpajon,15012,Arpajon-sur-Cère,
DT15-04849,Contant (Le),Ségur,15225,,
DT15-04898,Coscilhes (Las),Chanet,15001,,Commune non reconnue dans le DT
DT15-04907,Coste (La),Vigerie,15102,,
DT15-04922,Coste (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-04936,Coste-Aigre (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-04943,Coste-des-Fieux (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04955,Coste-Plane (La),Trémouille-Marchal,15240,,
DT15-04960,Coste-Rousse (La),Jou-sous-Montjou,15081,,
DT15-04964,Coste-Rousse (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-04969,Costes (Las),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-04977,Costes (Las),Saint-Bonnet-de-Marcenat,15173,,
DT15-04984,Costes (Les),Sarrus,15073,,
DT15-04985,Costes (Les),Sarrus,15073,,
DT15-04990,Costes-Maissau (Las),Saint-Bonnet-de-Marcenat,15173,,
DT15-05002,Côteau (La Côte du),Virargues,15263,,Commune non reconnue dans le DT
DT15-05012,Couairoux (Le),Valjouse,15247,,
DT15-05025,Couderc (Le),Arpajon,15012,Arpajon-sur-Cère,
DT15-05037,Couderc (Le),Montmurat,15133,,
DT15-05039,Couderc (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-05047,Couderc (Le),Trémouille-Marchal,15240,,
DT15-05076,Couffiguet,Sarrus,15073,,
DT15-05077,Couffins,Arpajon,15012,Arpajon-sur-Cère,
DT15-05078,Couffins,Arpajon,15012,Arpajon-sur-Cère,
DT15-05079,Couffour (Le),Chaudesaigues,15045,Chaudes-Aigues,
DT15-05090,Coujon (Le Bès de),Chaudesaigues,15045,Chaudes-Aigues,
DT15-05091,Coulaire (La),Vabres,15245,,Commune non reconnue dans le DT
DT15-05122,Courbiac,Barriac,15018,,
DT15-05132,Courdou (La),Ségur,15225,,
DT15-05146,Cours (Le Suc de),Chanet,15001,,Commune non reconnue dans le DT
DT15-05159,Courtilles (Les),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-05178,Coustal,Arpajon,15012,Arpajon-sur-Cère,
DT15-05181,Coustal (Le),Marchal,15038,,
DT15-05185,Coustalou (Le),Montmurat,15133,,
DT15-05187,Coustatet (Le),Chaudesaigues,15045,Chaudes-Aigues,
DT15-05188,Coustau (Le),Marchal,15038,,
DT15-05191,Cousteix (La),Trémouille-Marchal,15240,,
DT15-05200,Coustouli (La Grange de),Arpajon,15012,Arpajon-sur-Cère,
DT15-05221,Couvent (Le),Saignes,15169,,Commune non reconnue dans le DT
DT15-05234,Crégut (La),Trémouille-Marchal,15240,,
DT15-05235,Crégut (La),Trémouille-Marchal,15240,,
DT15-05236,Crenac,Laroquevielle,15095,Laroquevieille,
DT15-05239,Crespiat,Arpajon,15012,Arpajon-sur-Cère,
DT15-05250,Creux-du-Veysset (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-05287,Croix-del-Lac (La),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-05290,Croix-de-Pierre (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-05296,Croix-de-Servières (La),Montvert,15135,,
DT15-05309,Croizet (Le),Arpajon,15012,Arpajon-sur-Cère,
DT15-05310,Croizet (Le Champ du),Arpajon,15012,Arpajon-sur-Cère,
DT15-05322,Cromasse,Ruines,15168,Ruynes,
DT15-05323,Cromières,Chaudesaigues,15045,Chaudes-Aigues,
DT15-05357,Crosatier (Le),Arpajon,15012,Arpajon-sur-Cère,
DT15-05377,Croses (Les),Chaudesaigues,15045,Chaudes-Aigues,
DT15-05378,Croses (Les),Sarrus,15073,,
DT15-05384,Croucon (Le),Saint-Mamet-la-Salvelat,15196,Saint-Mamet-la-Salvetat,
DT15-05401,Croux (Le Puy de la),Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-05410,Crouzat (Le),Saint-Christophe,15153,,
DT15-05416,Crouzettes (Les),Saint-Bonnet-de-Marcenat,15173,,
DT15-05419,Crozat,Saint-Christophe,15153,,
DT15-05426,Crozes (Les),Arpajon,15012,Arpajon-sur-Cère,
DT15-05437,Cueilles (Las),Saignes,15169,,Commune non reconnue dans le DT
DT15-05446,Cuju (Le Bois de),Sarrus,15073,,
DT15-05456,Curade (La),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-05459,Curalbès,Saint-Élienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-05464,Curières,Saignes,15169,,Commune non reconnue dans le DT
DT15-05531,Daymas,Trémouille-Marchal,15240,,
DT15-05548,Demigou,Montmurat,15133,,
DT15-05550,Demor,Cros-de-Montamat,15058,,
DT15-05563,Deux-Verges (Les),Chaudesaigues,non,,
DT15-05573,Devez (Le),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-05588,Devèze (La),Saint-Bonnet-de-Marcenat,15173,,
DT15-05591,Devèze (La),Saint-Projet-de-Salers,15208,,
DT15-05608,Diane (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-05609,Dices (Les),Ruines,15168,Ruynes,
DT15-05616,Dilhac,Montvert,15135,,
DT15-05619,Dissar,Vabres,15245,,Commune non reconnue dans le DT
DT15-05624,Dody,Trémouille-Marchal,15240,,
DT15-05633,Domengal (Le Mas-),Cros-de-Montamat,15058,,
DT15-05638,Donazat,Arpajon,15012,Arpajon-sur-Cère,
DT15-05639,Dondes,Virargues,15263,,Commune non reconnue dans le DT
DT15-05640,Dondes,Virargues,15263,,Commune non reconnue dans le DT
DT15-05643,Donnenuit,Chanet,15001,,Commune non reconnue dans le DT
DT15-05653,Douigues,Teissières-Ies-Bouliès,15234,,
DT15-05656,Douloux (Las),Jou-sous-Montjou,15081,,
DT15-05662,Dousques,Arpajon,15012,Arpajon-sur-Cère,
DT15-05726,Eautels (Les),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-05728,Echau (L'),Saint-Christophe,15153,,
DT15-05741,Église (Bois de l'),Virargues,15263,,Commune non reconnue dans le DT
DT15-05793,Enfer (L'),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-05803,Enguinot,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-05804,Enjanhac,Saignes,15169,,Commune non reconnue dans le DT
DT15-05811,Enseigne (L'),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-05815,Entourde,Arpajon,15012,Arpajon-sur-Cère,
DT15-05832,Ermitage (L'),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-05838,Escalmel,Jou-sous-Montjou,15081,,
DT15-05848,Escanis,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-05855,Escazeaux,Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-05856,Escazeaux,Sanzac-Veinazès,15222,Sansac-Veinazès,
DT15-05861,Escladines,Ally,15003,,Commune non reconnue dans le DT
DT15-05861,Escladines,Barriac,15018,,
DT15-05876,Escobe (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-05921,Escure (L'),Sarrus,15073,,
DT15-05937,Esmouletz,Arpajon,15012,Arpajon-sur-Cère,
DT15-05939,Espagnol (L'),Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-05946,Espeils,Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-05947,Espériès-Bas et Espériès-Haut,Arpajon,15012,Arpajon-sur-Cère,
DT15-05956,Espinasse,Chaudesaigues,non,,
DT15-05962,Espinasse (L’),Marchal,15038,,
DT15-05979,Espinat (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-06027,Estancou (L'),Montvert,15135,,
DT15-06035,Estevenex (Le Puech d'),Saint-Christophe,15153,,
DT15-06045,Estiracuol,Virargues,15263,,Commune non reconnue dans le DT
DT15-06049,Estival (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-06060,Estoupade (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-06121,Étang (L'),Montvert,15135,,
DT15-06124,Étang (L'),Saignes,15169,,Commune non reconnue dans le DT
DT15-06133,Étoulie (Le Suc de L’),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-06135,Eusclades (Les),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06138,Éverses,Sarrus,15073,,
DT15-06152,Fabré,Jordanne,15178,Saint-Cirgues-de-Jordanne,
DT15-06158,Fabre (Le Puech du),Saint-Mamet-la-Salvelat,15196,Saint-Mamet-la-Salvetat,
DT15-06167,Fabrie (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-06188,Fage (La),Ruines,15168,Ruynes,
DT15-06217,Fagette (La),Ally,15003,,Commune non reconnue dans le DT
DT15-06220,Fagette (La),Ségur,15225,,
DT15-06246,Falgairoux,Chaudesaigues,15045,Chaudes-Aigues,
DT15-06299,Fantilles (Les),Trémouille-Marchal,15240,,
DT15-06310,Farges,Saint-Christophe,15153,,
DT15-06311,Farges,Saint-Christophe,15153,,
DT15-06313,Farges,Virargues,15263,,Commune non reconnue dans le DT
DT15-06314,Farges (Les Moulins de),Virargues,15263,,Commune non reconnue dans le DT
DT15-06315,Farges,Virargues,15263,,Commune non reconnue dans le DT
DT15-06317,Fargette (La),Virargues,15263,,Commune non reconnue dans le DT
DT15-06333,Farjairin (Le Suc de),Jalayrac,15079,,
DT15-06339,Farreyrolles,Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-06343,Fau (Le),Arpajon,15012,Arpajon-sur-Cère,
DT15-06366,Fau (Le),Sarrus,15073,,
DT15-06374,Faucher (La),Trémouille-Marchal,15240,,
DT15-06375,Faucher (La),Trémouille-Marchal,15240,,
DT15-06376,Faufoulioux,Virargues,15263,,Commune non reconnue dans le DT
DT15-06386,Faure (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-06388,Faure (Le),Saint-Christophe,15153,,
DT15-06404,Favars,Barriac,15018,,
DT15-06408,Faverolles,Ruines,non,,
DT15-06409,Faverolles,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06410,Faverolles,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06425,Fayet (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06472,Fersac,Sarrus,15073,,
DT15-06491,Feydit,Chanet,15001,,Commune non reconnue dans le DT
DT15-06514,Figuas (Las),Arpajon,15012,Arpajon-sur-Cère,
DT15-06516,Filhon,Chaudesaigues,15045,Chaudes-Aigues,
DT15-06523,Finiols,Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-06528,Flamaric,Arpajon,15012,Arpajon-sur-Cère,
DT15-06540,Flezadoux (Le),Sarrus,15073,,
DT15-06552,Florins (Les),Vaulnier,15249,Vaulmier,
DT15-06565,Folquois-des-Cazeaux (Les),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-06582,Fon (La),Ségur,15225,,
DT15-06597,Fon-Blanche (La),Arpajon,15012,Arpajon-sur-Cère,
DT15-06619,Fon-del-Fau (La),Montmurat,15133,,
DT15-06630,Fonds (Les),Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-06633,Fone (La),Arpajon,15012,Arpajon-sur-Cère,
DT15-06638,Fon-Fride (La),Saint-Bonnet-de-Marcenat,15173,,
DT15-06649,Fon-Peliège (La),Saint-Étienne-de-Capels,15183,,Commune non reconnue dans le DT
DT15-06668,Font (La),Saint-Christophe,15153,,
DT15-06715,Fonteilles (Les),Saignes,15169,,Commune non reconnue dans le DT
DT15-06725,Font-Freide,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06726,Font-Freyde (La),Marchal,15038,,
DT15-06731,Fontie (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06735,Fontio (La),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06756,Fonts (Les),Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-06800,Forêt (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06805,Forêt-Basse (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06807,Forêt-Haute (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06818,Fortuniès,Arpajon,15012,Arpajon-sur-Cère,
DT15-06828,Fougères,Trémouille-Marchal,15240,,
DT15-06834,Fouillères,Laurie,15098,,Commune non reconnue dans le DT
DT15-06852,Foulières,Laurie,15098,,Commune non reconnue dans le DT
DT15-06854,Foulio (La),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06855,Foulio (La),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-06859,Fouliouse (La),Chaudesaigues,15045,Chaudes-Aigues,
DT15-06862,Fouliouse (La),Ruines,15168,Ruynes,
DT15-06873,Four (La Tuile du),Trémouille-Marchal,15240,,
DT15-06874,Fouran (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06884,Fourches (Les),Saint-Remy-de-Chaudesaigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-06897,Fourniol (Le),Saint-Christophe,15153,,
DT15-06900,Fournols,Arpajon,15012,Arpajon-sur-Cère,
DT15-06916,Fourtouaire,Montmurat,15133,,
DT15-06942,Fraisse (Le),Sarrus,15073,,
DT15-06968,Fraissy,Ally,15003,,Commune non reconnue dans le DT
DT15-06974,Framary,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-06978,Francie (La),Saint-Christophe,15153,,
DT15-07015,Frayssinet,Saint-Bonnet-de-Marcenat,15173,,
DT15-07044,Fressinet,Saint-Bonnet-de-Marcenat,15173,,
DT15-07049,Fréval,Virargues,15263,,Commune non reconnue dans le DT
DT15-07063,Fridefont,Sarrus,15073,,
DT15-07066,Fridières,Chaudesaigues,15045,Chaudes-Aigues,
DT15-07104,Furol (Le),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07107,Fuys,Arpajon,15012,Arpajon-sur-Cère,
DT15-07113,Haut-de-la-Côte (Au),Omp,15144,,
DT15-07119,Haute-Serre,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07129,Her (L'),Chaudesaigues,15045,Chaudes-Aigues,
DT15-07136,Hergne (L'),Chastel,43065,,
DT15-07136,Hergne (L'),Haute-Loire,non,,
DT15-07148,Hermie (L'),Montmurat,15133,,
DT15-07153,Hert (L'),Chaudesaigues,15045,Chaudes-Aigues,
DT15-07154,Hert (L'),Chaudesaigues,15045,Chaudes-Aigues,
DT15-07210,Hurquets (Les),Trémouille-Marchal,15240,,
DT15-07219,Imbert,Arpajon,15012,Arpajon-sur-Cère,
DT15-07220,Imbert (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-07232,Inchairol,Ally,15003,,Commune non reconnue dans le DT
DT15-07234,Inchavaroche (L'),Ally,15003,,Commune non reconnue dans le DT
DT15-07237,Incon,Barriac,15018,,
DT15-07238,Incon (L'),Ally,15003,,Commune non reconnue dans le DT
DT15-07238,Incon (L'),Barriac,15018,,
DT15-07238,Incon (L'),Saint-Christophe,15153,,
DT15-07240,Incournil,Ally,15003,,Commune non reconnue dans le DT
DT15-07246,Ingouire (L'),Saint-Christophe,15153,,
DT15-07248,Inguirade (L'),Saint-Bonnet-de-Marcenat,15173,,
DT15-07249,Inguirade (L'),Saint-Bonnet-de-Marcenat,15173,,
DT15-07250,Inguirades (Les),Saint-Bonnet-de-Marcenat,15173,,
DT15-07256,Intiniergues,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-07261,Irane,Saignes,15169,,Commune non reconnue dans le DT
DT15-07263,Irlandès,Chaudesaigues,15045,Chaudes-Aigues,
DT15-07264,Irlandès (L'),Chaudesaigues,15045,Chaudes-Aigues,
DT15-07280,Issartiau (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-07289,Issertios (L'),Lieuladès,15106,Lieutadès,
DT15-07295,Jabrun,Chaudesaigues,non,,
DT15-07297,Jagude (La),Saint-Bonnet-de-Marcenat,15173,,
DT15-07317,Jallandrieux,Marchal,15038,,
DT15-07324,Janiac,Saignes,15169,,Commune non reconnue dans le DT
DT15-07326,Jantet,Arpajon,15012,Arpajon-sur-Cère,
DT15-07327,Jaquettou,Ally,15003,,Commune non reconnue dans le DT
DT15-07338,Jarrige (La),Ally,15003,,Commune non reconnue dans le DT
DT15-07348,Jarrige (La),Saint-Christophe,15153,,
DT15-07352,Jarrige (La),Trémouille-Marchal,15240,,
DT15-07373,Javiole (La),Montvert,15135,,
DT15-07389,Jodergues,Arpajon,15012,Arpajon-sur-Cère,
DT15-07396,Joignères,Roussy,15257,Vezels-Roussy,Commune non reconnue dans le DT
DT15-07401,Jolan (Le),Ségur,15225,,
DT15-07408,Joly (Le Martinet de),Arpajon,15012,Arpajon-sur-Cère,
DT15-07412,Jonquière (La),Arpajon,15012,Arpajon-sur-Cère,
DT15-07415,Jonquière,Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07420,Jordanne (La),Arpajon,15012,Arpajon-sur-Cère,
DT15-07423,Jou (Le Puech de),Montmurat,15133,,
DT15-07425,Joualhac,Virargues,15263,,Commune non reconnue dans le DT
DT15-07426,Jouane,Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07476,Jureuge,Laurie,15098,,Commune non reconnue dans le DT
DT15-07482,Justice (Le Puy de la),Sarrus,15073,,
DT15-07522,Galine (La),Collandres,15052,,
DT15-07524,Galinier (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07544,Gandilhon (La),Vigerie,15102,,
DT15-07548,Gane (La),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-07556,Gane (La),Montvert,15135,,
DT15-07557,Gane (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07558,Gane (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-07563,Gane (La),Sanzac-Veinazès,15222,Sansac-Veinazès,
DT15-07588,Gannette (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-07592,Garaby,Anglards de Saint-Flour,15005,Anglards-de-Saint-Flour,
DT15-07594,Garaby,Ruynes-en-Margeride,15168,,
DT15-07599,Garde (La),Ally,15003,,Commune non reconnue dans le DT
DT15-07606,Garde (La),Collandres,15052,,
DT15-07607,Garde (La),Collandres,15052,,
DT15-07615,Garde (La),Montmurat,15133,,
DT15-07625,Garde (La),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07662,Gardiou (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-07665,Gardoune (La),Collandres,15052,,
DT15-07675,Gargaure (La),Eglise,15013,Auriac-l’Église,
DT15-07675,Gargaure (La),Laurie,15098,,
DT15-07675,Gargaure (La),Laurie,15098,,Commune non reconnue dans le DT
DT15-07684,Garneyrie (La),Mandailles-Saint-Julien,15113,,
DT15-07687,Garrey,Condat,15054,,
DT15-07693,Garric-du-Pauvre (Le),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-07710,Garrigue (La),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-07714,Garrigues (Les),Labesserette,15084,,
DT15-07734,Garrouste (La),Sanzac-Veinazès,15222,Sansac-Veinazès,
DT15-07738,Garroustes (Les),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07759,Gastier (Le),Cantal,non,,
DT15-07765,Gau (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07769,Gaubertie (La),Collandres,15052,,
DT15-07776,Gaudy,Champs-sur-Tarentaine-Marchal,15038,,
DT15-07779,Gaulis,Condat,15054,,
DT15-07797,Gazanne (La),Haute-Loire,non,,
DT15-07797,Gazanne (La),Laurie,15098,,Commune non reconnue dans le DT
DT15-07797,Gazanne (La),Leyvaud,15105,,
DT15-07797,Gazanne (La),Saint-Etienne-de-Blesle,43182,,
DT15-07804,Gazelle (La),Neussargues-Moissac,15141,,
DT15-07811,Gazes (Les),Vabres,15245,,Commune non reconnue dans le DT
DT15-07812,Gazeuze (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-07816,Géas (Le),Condat,15054,,
DT15-07818,Gelive-Bas et Haut,Champs-sur-Tarentaine-Marchal,15038,,
DT15-07821,Gendre (Le),Mandailles-Saint-Julien,15113,,
DT15-07826,Geneste (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07831,Gentiane (La),Collandres,15052,,
DT15-07838,Gerdiac,Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-07858,Gidour (Le),Ruynes-en-Margeride,15168,,
DT15-07860,Gieu,Champagnac-les-Mines,15037,,
DT15-07861,Gigue (La),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-07868,Ginalhac,Ally,15003,,Commune non reconnue dans le DT
DT15-07875,Gineste (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-07889,Giou (Le Puy de),Saignes,15169,,Commune non reconnue dans le DT
DT15-07893,Gioux,Saint-Pierre,15206,,
DT15-07896,Giraltat,Neussargues-Moissac,15141,,
