article,output6.xml,DT41.xml
DT41-00021,"Ouzouer-le-Marche
      ",Ouzouer-le-Marché
DT41-00043,"Ouzouer-le-Marche
      ",Ouzouer-le-Marché
DT41-00080,"Vendome
      ",Vendôme
DT41-00274,"Vendome
      ",Vendôme
DT41-00287,"Vendome
      ",Vendôme
DT41-00290,"Autainville
      ","Autainville ; a.c. paroisse du Dunois, dépendant de l'évêque"
DT41-00299,"Blois
      ",Blois ; était paroisse
