Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT68-06485	Rohracker,	Dornach	68224		
DT68-06611	Rothenmeer,	Dornach	68224		
DT68-06963	Sauacker,	Dornach	68224		
DT68-08249	Todtengraben,	Dornach	68224		
DT68-08394	Ungehürenhöltzle,	Dornach	68224		
DT68-08577	Vogelacker,	Dornach	68224		
DT68-08665	Walcke,	Dornach	68224		
DT68-08711	Wannenboden,	Dornach	68224		
DT68-08929	Winckelacker,	Dornach	68224		
DT68-02688	Habelützel,	Ellenwiller	Non		
DT68-03115	Himmelrich,	Ellenwiller	Non		
DT68-04863	Melwe,	Ellenwiller	Non		
DT68-07616	Silethal,	Ellenwiller	Non		
DT68-09217	Zuckmantel,	Ellenwiller	Non		
DT68-02315	Gemeinmarck,	Elsenheim	67121		
DT68-09006	Wogacker,	Enschingen et de Mühlbach	68081 et 68223		! Pb de segmentation. Corriger « commune de » en « communes de »
DT68-00240	Autrage,	Eschêne-Autrage	90082		Commune non identifiée (art. 68-01661)
DT68-01258	Courtesières,	Eschêne-Autrage	90082		
DT68-01661	Zur Eichen,	Eschêne-Autrage	90082		
DT68-04787	Margottes,	Eschêne-Autrage	90082		
DT68-05995	Praille (La),	Eschêne-Autrage	90082		
DT68-06005	Pré du Taureau,	Eschêne-Autrage	90082		
DT68-08213	Thurillot,	Eschêne-Autrage	90082		
DT68-08493	Veau (Sur le),	Eschêne-Autrage	90082		
DT68-08504	Verdot,	Eschêne-Autrage	90082		
DT68-03603	Juglerberg,	Folgensburg	68094		
DT68-03678	Kalchweg,	Galfingen	68101		Commune non identifiée (art. 68-02153)
DT68-06424	Rittenweg,	Galfingen	68101		
DT68-08060	Surenweyer,	Galfingen	68101		
DT68-03217	Höhe (La),	Geischausen	68102		
DT68-01611	Épaches (Les),	Giro	90052		! Pb de segmentation. Corriger « Giro magny » en « Giromagny »
DT68-00030	Aiguiserie (L'),	Giromagny)	Non		
DT68-00587	Blanche-Roche (La),	Giromagny)	Non		
DT68-01570	Enderlé,	Giromagny)	Non		
DT68-02020	Four de pierre (Le),	Giromagny)	Non		
DT68-02460	Goutte de l'Étang des Belles-Filles,	Giromagny)	Non		
DT68-02466	Goutte des Roseaux,	Giromagny)	Non		
DT68-02479	Goutte Saint-Guillaume,	Giromagny)	Non		
DT68-02483	Goutte-Thierry,	Giromagny)	Non		
DT68-02821	Haut-Ballon,	Giromagny)	Non		
DT68-03553	Jargogne (La),	Giromagny)	Non		
DT68-04261	Landberg,	Giromagny)	Non		
DT68-04729	Malevaux,	Giromagny)	Non		
DT68-05063	Mont Thieron,	Giromagny)	Non		
DT68-05196	Moulin Perrot,	Giromagny)	Non		
DT68-05202	Moulin Romain,	Giromagny)	Non		
DT68-05695	Ordon-Fief (L'),	Giromagny)	Non		
DT68-05925	Phenningturn,	Giromagny)	Non		
DT68-05943	Pilons (Les),	Giromagny)	Non		
DT68-05950	Planche-des-Belles-Filles (La),	Giromagny)	Non		
DT68-06023	Prés-Bourbets (Les),	Giromagny)	Non		
DT68-06024	Prés-Guenez (Les),	Giromagny)	Non		
DT68-06027	Prés-Rozées,	Giromagny)	Non		
DT68-06461	Roches du Levrier (Les),	Giromagny)	Non		
DT68-06657	Rouilleney,	Giromagny)	Non		
DT68-06663	Ruant (La Goutte-),	Giromagny)	Non		
DT68-06705	Ruisseau des Mines,	Giromagny)	Non		
DT68-06707	Ruisseau des Sapinets,	Giromagny)	Non		
DT68-06780	Saint-Daniel (Quartier de),	Giromagny)	Non		
DT68-06993	Saut-de-la-Truite,	Giromagny)	Non		
DT68-07466	Scierie (Quartier de la),	Giromagny)	Non		
DT68-07468	Scierie Colin,	Giromagny)	Non		
DT68-07574	Siebenie (Quartier de la),	Giromagny)	Non		
DT68-07663	Sombres-Mousseux,	Giromagny)	Non		
DT68-08131	Tête-des-Planches,	Giromagny)	Non		
DT68-08389	Ullise,	Giromagny)	Non		
DT68-08926	Winckel,	Giromagny)	Non		
DT68-00004	Abreuvoir (L'),	Gros-Magny	90054		
DT68-01125	Chaume (La),	Gros-Magny	90054		
DT68-03582	Jonchières (Ès),	Gros-Magny	90054		
DT68-05209	Moulin sous la Noie,	Gros-Magny	90054		
DT68-05370	Navets (Les),	Gros-Magny	90054		
DT68-05748	Paleroy,	Gros-Magny	90054		
DT68-05948	Planche (La),	Gros-Magny	90054		
DT68-08367	Turque Magny,	Gros-Magny	90054		
DT68-08536	Viaux (Le pré des),	Gros-Magny	90054		
DT68-01383	Dinckelacker,	Guewenatten	68114		
DT68-03871	Kindelbaum,	Guewenhein	68115		
DT68-00405	Begune,	Hachimette	Non		
DT68-06804	Saint-Éloy,	Hammerstatt	Non		
DT68-05269	Münchacker,	Hart	Non		
DT68-06327	Hartrain,	Hart	Non		
DT68-00408	Beinmatten,	Heidwiller	68127		Commune non identifiée (art. 68-02915)
DT68-02209	Galgenstreng,	Heidwiller	68127		
DT68-02547	Grengelmatten,	Heidwiller	68127		
DT68-04311	Langenhag,	Heidwiller	68127		
DT68-05846	Pfaffenmatten,	Heidwiller	68127		
DT68-06227	Reinboldshürst,	Heidwiller	68127		
DT68-06353	Riethmatten,	Heidwiller	68127		
DT68-07782	Staffel (Auf dem),	Heidwiller	68127		
DT68-07801	Stegmatten,	Heidwiller	68127		
DT68-07917	Stirne (An der),	Heidwiller	68127		
DT68-09014	Wolfenhag,	Heidwiller	68127		
DT68-09173	Ziehlfeld,	Heidwiller	68127		
DT68-00653	Blumersmatten,	Heimersdorf	68128		commune non identifiée (art. 68-02928)
DT68-00708	Bollerweg,	Heimersdorf	68128		
DT68-02042	Frau-Anna-Weyer,	Heimersdorf	68128		
DT68-02559	Griechacker,	Heimersdorf	68128		
DT68-02680	Gutenmorgenacker,	Heimersdorf	68128		
DT68-03216	Höhe (Auf der),	Heimersdorf	68128		
DT68-03353	Huebacker,	Heimersdorf	68128		
DT68-03378	Hundacker,	Heimersdorf	68128		
DT68-03569	Jesuitermatten,	Heimersdorf	68128		
DT68-03710	Känelmatten,	Heimersdorf	68128		
DT68-03843	Ketterlenacker,	Heimersdorf	68128		
DT68-03966	Klostermatten,	Heimersdorf	68128		
DT68-04121	Krummweyer,	Heimersdorf	68128		
DT68-04165	Kuhstelly,	Heimersdorf	68128		
DT68-04168	Kuhweg,	Heimersdorf	68128		
DT68-04222	Lachenberg,	Heimersdorf	68128		
DT68-04225	Lachenweyer,	Heimersdorf	68128		
DT68-04926	Metzgeracker,	Heimersdorf	68128		
DT68-05230	Mueltenweyer,	Heimersdorf	68128		
DT68-05251	Mühlenberg,	Heimersdorf	68128		
DT68-05313	Muschen (In der),	Heimersdorf	68128		
DT68-05449	Niedermühle,	Heimersdorf	68128		
DT68-05631	Obernweyer,	Heimersdorf	68128		
DT68-06689	Ruestenhart,	Heimersdorf	68128		
DT68-06696	Ruhberg,	Heimersdorf	68128		
DT68-06809	Sainte-Odile,	Heimersdorf	68128		
DT68-07262	Schneckenacker,	Heimersdorf	68128		
DT68-07350	Schribersweyer,	Heimersdorf	68128		
DT68-07410	Schwartzmatten,	Heimersdorf	68128		
DT68-07516	Seilacker,	Heimersdorf	68128		
DT68-07546	Sennhütte,	Heimersdorf	68128		
DT68-07931	Stöcketlen,	Heimersdorf	68128		
DT68-08679	Waldmühle,	Heimersdorf	68128		
DT68-08788	Weisskopf,	Heimersdorf	68128		
DT68-08929	Winckelacker,	Heimersdorf	68128		
DT68-00438	Bentzenling,	Heimsbrunn	68129		Commune non identifiée (art. 68-02929)
DT68-00918	Brücklenmühle,	Heimsbrunn	68129		
DT68-02069	Herschaftwald,	Heimsbrunn	68129		
DT68-04492	Limberg,	Heimsbrunn	68129		
DT68-04651	Lisbiehl,	Heimsbrunn	68129		
DT68-04919	Messjucherten,	Heimsbrunn	68129		
DT68-05652	Ochsenmatten,	Heimsbrunn	68129		
DT68-06055	Quecklinboden,	Heimsbrunn	68129		
DT68-07868	Stellhurst,	Heimsbrunn	68129		
DT68-08007	Struntzenthal,	Heimsbrunn	68129		
DT68-08527	Veteranseck,	Heimsbrunn	68129		
DT68-08584	Vogelheiren,	Heimsbrunn	68129		
DT68-01899	Firstmisser-See,	Hoheneck	Non		
DT68-07622	Simmelsee,	Hoheneck	Non		
DT68-00058	Altdorf,	Huningen	68149		
DT68-00627	Blettmatt,	Hüssern	68151		Commune non identifiée (art. 68-03451)
DT68-00789	Brand,	Hüssern	68151		
DT68-02014	die Walcke,	Hüssern	68151		
DT68-02274	Geibelmatten,	Hüssern	68151		
DT68-02405	Glatstein,	Hüssern	68151		
DT68-02492	Graffe (In der),	Hüssern	68151		
DT68-02896	Heidenfeld,	Hüssern	68151		
DT68-03577	Johannesweg,	Hüssern	68151		
DT68-03859	Kilbach,	Hüssern	68151		
DT68-03978	Knappenlöcher,	Hüssern	68151		
DT68-04072	Kreyenbühl,	Hüssern	68151		
DT68-04288	Langen Brecher,	Hüssern	68151		
DT68-04379	Lehmatt,	Hüssern	68151		
DT68-04401	Lengelbach,	Hüssern	68151		
DT68-04982	Misse,	Hüssern	68151		
DT68-05439	Niederhüser,	Hüssern	68151		
DT68-06071	Quinckmättlin,	Hüssern	68151		
DT68-07608	Silbergrub,	Hüssern	68151		
DT68-07754	Spilbrunnen,	Hüssern	68151		
DT68-08829	Wesserling,	Hüssern	68151		
DT68-08933	Windacker,	Hüssern	68151		
DT68-01170	Judengottsacker,	Jungholtz	Non		
DT68-07967	Strauberg,	Kalenwasen	Non		
DT68-05340	Nadelbach,	Kapellen	68160		
DT68-00814	Breite,	Kingersheim	68166		Commune non identifiée (art. 68-03877)
DT68-01675	Eselsweg,	Kingersheim	68166		
DT68-02707	Hagelbächle,	Kingersheim	68166		
DT68-03341	Hubelacker,	Kingersheim	68166		
DT68-03601	Judenweg,	Kingersheim	68166		
DT68-04229	Lachgraben,	Kingersheim	68166		
DT68-04538	Lochacker,	Kingersheim	68166		
DT68-05381	Nesselhurst,	Kingersheim	68166		
DT68-05877	Pferdallmenden,	Kingersheim	68166		
DT68-06747	Saalweg,	Kingersheim	68166		
DT68-06999	Schabis,	Kingersheim	68166		
DT68-07998	Struet (La),	Kingersheim	68166		
DT68-02135	Furchgraben,	Küppele	Non		
DT68-04217	la Buse,	Lagrange	90060		Pas d’article correspondant
DT68-03626	Kabisacker,	Landser)	Non		
DT68-04572	Lohfeld,	Landser)	Non		
DT68-04786	Margelacker,	Landser)	Non		
DT68-05655	Ochsenrieth,	Landser)	Non		
DT68-07821	Steinbächle,	Landser)	Non		
DT68-00289	Belchen,	Lautenbachzell	68178		
DT68-08728	Wasserfall (Zum),	Lengenberg	Non		
DT68-00412	Belchenbach,	Linthal	68188		Commune non identifiée (art. 68-04511)
DT68-01446	Dupackerhaus,	Linthal	68188		
DT68-01628	Erlenbach,	Linthal	68188		
DT68-03111	Hilsen,	Linthal	68188		
DT68-03204	Höffen,	Linthal	68188		
DT68-03266	Höllruntz,	Linthal	68188		
DT68-03367	Öhltrott,	Linthal	68188		
DT68-04353	Lauchenweyer,	Linthal	68188		
DT68-04970	Milesmatt,	Linthal	68188		
DT68-05603	Oberlauchen,	Linthal	68188		
DT68-06246	Remspach,	Linthal	68188		
DT68-07541	Sengeren,	Linthal	68188		
DT68-08969	Wissort,	Linthal	68188		
DT68-00019	Affterberg,	Lutterbach	68195		Commune non identifiée (art. 68-04677)
DT68-00594	Blanchisserie (La),	Lutterbach	68195		
DT68-00937	Brunstatt,	Lutterbach	68195		
DT68-01355	Didenheim,	Lutterbach	68195		
DT68-01388	Dissel (Im),	Lutterbach	68195		
DT68-01414	Dornach,	Lutterbach	68195		
DT68-01913	Flaxlanden,	Lutterbach	68195		
DT68-02153	Galfingen,	Lutterbach	68195		
DT68-02196	Galgenhag,	Lutterbach	68195		
DT68-02681	Guthusermatten,	Lutterbach	68195		
DT68-02929	Heimsprung,	Lutterbach	68195		
DT68-03182	Hocheich,	Lutterbach	68195		
DT68-03493	Illzach,	Lutterbach	68195		
DT68-03574	Jocklebohler,	Lutterbach	68195		
DT68-03877	Kingersheim,	Lutterbach	68195		
DT68-03922	Kleindorf,	Lutterbach	68195		
DT68-05128	Moulin Brodhag,	Lutterbach	68195		
DT68-05210	Moulin Struch,	Lutterbach	68195		
DT68-05443	Niedermorschwiller,	Lutterbach	68195		
DT68-05507	Nonnenbruch,	Lutterbach	68195		
DT68-05866	Pfastatt,	Lutterbach	68195		
DT68-06236	Reiningen,	Lutterbach	68195		
DT68-06323	Richwiller,	Lutterbach	68195		
DT68-06473	Roderen,	Lutterbach	68195		
DT68-06932	Sanct-Johann,	Lutterbach	68195		
DT68-07220	Schlunggraben,	Lutterbach	68195		
DT68-07434	Schweinfurth,	Lutterbach	68195		
DT68-07629	Sindering,	Lutterbach	68195		
DT68-08978	Wittenheim,	Lutterbach	68195		
DT68-09063	Wolfweg,	Lutterbach	68195		
DT68-09182	Zillisheim,	Lutterbach	68195		
DT68-06443	Ritty (La),	Lymen	68182	Leymen	
DT68-06839	Saint-Jean,	Machtolsheim	Non		
DT68-02430	Goldinhurst,	Manspach-Saint-Léger	68200		
DT68-08728	Wasserfall (Zum),	Marbach	Non		
DT68-04807	Martinet-du-Haut,	Masse	Non		corriger « Masse vaux en « Massevaux »
DT68-07471	Scierie du Bas (La),	Massev.)	Non		
DT68-02553	der Kratzen,	Massevaux)	Non		
DT68-03547	Jägerswald,	Massevaux)	Non		
DT68-03578	Johannisberg,	Massevaux)	Non		
DT68-04995	Mittelbers,	Massevaux)	Non		
DT68-06846	Saint-Léonard (Étang de),	Massevaux)	Non		
DT68-06867	Saint-Nicolas,	Massevaux)	Non		
DT68-07500	Seekopf,	Massevaux)	Non		
DT68-08338	Tschabrunnen,	Massevaux)	Non		
DT68-01537	Eidechsenberg,	Minrenwiler	Non		
DT68-04688	Lützelweyer,	Moss	68216		
DT68-02231	Gänseplon,	Napoléon	Non		
DT68-00015	Adelspachweyer,	Niedermorschwiller	68218		Commune non identifiée (art. 68-05443)
DT68-00574	Bisserich,	Niedermorschwiller	68218		
DT68-01358	Diebsberg,	Niedermorschwiller	68218		
DT68-01492	Eckenbruch,	Niedermorschwiller	68218		
DT68-01744	Fabrique Hofer,	Niedermorschwiller	68218		
DT68-01757	Fabrique Meyer,	Niedermorschwiller	68218		
DT68-02040	Fräntzlismatten,	Niedermorschwiller	68218		
DT68-02130	Fulenbrunnen,	Niedermorschwiller	68218		
DT68-02410	Glockacker,	Niedermorschwiller	68218		
DT68-02419	Goben,	Niedermorschwiller	68218		
DT68-02611	Grottacker,	Niedermorschwiller	68218		
DT68-02663	Gumpost,	Niedermorschwiller	68218		
DT68-03628	Kabisland,	Niedermorschwiller	68218		
DT68-03733	Käsberg,	Niedermorschwiller	68218		
DT68-04498	Lindenacker,	Niedermorschwiller	68218		
DT68-04648	Lissberg,	Niedermorschwiller	68218		
DT68-04741	Maltzenbruch,	Niedermorschwiller	68218		
DT68-04789	Margruben,	Niedermorschwiller	68218		
DT68-05375	Negelenweyer,	Niedermorschwiller	68218		
DT68-05841	Pfaffenhuet,	Niedermorschwiller	68218		
DT68-06235	Reinhardswald,	Niedermorschwiller	68218		
DT68-06253	Rennenberg,	Niedermorschwiller	68218		
DT68-06302	Ribberg,	Niedermorschwiller	68218		
DT68-06489	Rohrberg,	Niedermorschwiller	68218		
DT68-06982	Sauloch,	Niedermorschwiller	68218		
DT68-07737	Spenglerhag,	Niedermorschwiller	68218		
DT68-07844	Steinert,	Niedermorschwiller	68218		
DT68-07958	Stössenbruch,	Niedermorschwiller	68218		
DT68-08394	Ungehürenhöltzle,	Niedermorschwiller	68218		
DT68-09128	Zapfholder,	Niedermorschwiller	68218		
DT68-09169	Ziehlacker,	Niedermorschwiller	68218		
DT68-01938	Foigeret,	Novillars	90074		
DT68-01981	Forges (Les),	Oberbruck	68239		Commune non identifiée (art. 68-05590)
DT68-02223	Gallmann,	Oberbruck	68239		
DT68-03163	Hirtzenbrunnen,	Oberbruck	68239		
DT68-04806	Martinet-du-Bas,	Oberbruck	68239		
DT68-04851	Meisenthal,	Oberbruck	68239		
DT68-05005	Mittel Kratzen,	Oberbruck	68239		
DT68-06257	Rennschmitt,	Oberbruck	68239		
DT68-07237	Schmeltzmatt,	Oberbruck	68239		
DT68-07526	Seltzbach,	Oberbruck	68239		
DT68-08966	Wissenstein,	Oberbruck	68239		
DT68-02189	Galgenberg,	Oberdorf	68240		Commune non identifiée (art. 68-05591)
DT68-00188	Arbogast (Beim),	Oberentzen	68241		Commune non identifiée (art. 68-05595)
DT68-03423	Hungerfeld,	Oberentzen	68241		
DT68-04574	Lohgraben,	Oberentzen	68241		
DT68-08215	Thurwald,	Oberentzen	68241		
DT68-02315	Gemeinmarck,	Onenheim	67360		
DT68-02315	Gemeinmarck,	Orschwiller	67362		
DT68-03580	Joncherey,	Petit-Croix	90077		
DT68-04710	Magny (Le),	Petit-Croix	90077		
DT68-05129	Moulin Brûlé,	Petit-Croix	90077		
DT68-05192	Moulin Neuf,	Petit-Croix	90077		
DT68-05796	Perier,	Petit-Croix	90077		
DT68-08543	Vie des Charettes (La),	Petit-Croix	90077		
DT68-00110	le Vieux-Château,	Pfastatt	68256		commune non identifiée (art. 68-05866)
DT68-00400	Beckenzunft,	Pfastatt	68256		
DT68-00990	Burtzwiller,	Pfastatt	68256		
DT68-01838	Felacker,	Pfastatt	68256		
DT68-02199	Galgenmatten,	Pfastatt	68256		
DT68-02707	Hagelbächle,	Pfastatt	68256		
DT68-03240	Hollenberg,	Pfastatt	68256		
DT68-03609	Jungenberg,	Pfastatt	68256		
DT68-03983	Knobligschlag,	Pfastatt	68256		
DT68-05507	Nonnenbruch,	Pfastatt	68256		
DT68-07987	Strittfeld,	Pfastatt	68256		
DT68-07205	Schlossmühle,	Reichenberg	Non		
DT68-00108	Altschies,	Reiningen	68267		Commune non identifiée (art. 68-06236)
DT68-00284	Balleschlag,	Reiningen	68267		
DT68-00325	Bärenbach,	Reiningen	68267		
DT68-00618	Blaustein,	Reiningen	68267		
DT68-00802	Bratzmatten,	Reiningen	68267		
DT68-01330	Deckwiller,	Reiningen	68267		
DT68-01463	Dutenbühl,	Reiningen	68267		
DT68-01580	Engelgrütt,	Reiningen	68267		
DT68-02415	Glockenwog,	Reiningen	68267		
DT68-02886	Heiden,	Reiningen	68267		
DT68-02938	Heisterruntz,	Reiningen	68267		
DT68-03191	Hochstaden,	Reiningen	68267		
DT68-03256	Holdern,	Reiningen	68267		
DT68-03309	Hörigematte,	Reiningen	68267		
DT68-03733	Käsberg,	Reiningen	68267		
DT68-03895	Kirschgarten,	Reiningen	68267		
DT68-04118	Krummbach,	Reiningen	68267		
DT68-04168	Kuhweg,	Reiningen	68267		
DT68-04210	Kutzenloch,	Reiningen	68267		
DT68-04256	Lampeden,	Reiningen	68267		
DT68-04389	Leimby,	Reiningen	68267		
DT68-04727	Majorenacker,	Reiningen	68267		
DT68-05240	Muhgarten,	Reiningen	68267		
DT68-05282	Munckenmatte,	Reiningen	68267		
DT68-05410	Neugraben,	Reiningen	68267		
DT68-05682	Ölenberg,	Reiningen	68267		
DT68-05815	Petite-Dollern,	Reiningen	68267		
DT68-05865	Pfarrmatt,	Reiningen	68267		
DT68-05867	Pfauacker,	Reiningen	68267		
DT68-05885	Pfifferacker,	Reiningen	68267		
DT68-06193	Reckenmatten,	Reiningen	68267		
DT68-06232	Reinhardsboden,	Reiningen	68267		
DT68-06353	Riethmatten,	Reiningen	68267		
DT68-06882	Saint-Romain,	Reiningen	68267		
DT68-06963	Sauacker,	Reiningen	68267		
DT68-07110	Schild,	Reiningen	68267		
DT68-07137	Schinderwald,	Reiningen	68267		
DT68-07301	Schollacker,	Reiningen	68267		
DT68-07324	Schor,	Reiningen	68267		
DT68-07712	Spanischkreuz,	Reiningen	68267		
DT68-08206	Thormatt,	Reiningen	68267		
DT68-08217	Tich,	Reiningen	68267		
DT68-08266	Torschenwinckel,	Reiningen	68267		
DT68-08341	Tschämbele,	Reiningen	68267		
DT68-09016	Wolfenloch,	Reiningen	68267		
DT68-09202	Zobelsmatt,	Reiningen	68267		
DT68-09216	Zuckerplon,	Reiningen	68267		
DT68-01616	Épine (L'),	Relfort	90010	Belfort	
DT68-07624	Simonshaus,	Rhin	Non		
DT68-07829	Steinbrunn,	Rhin	Non		
DT68-05079	Mördergrub,	Ribeauvillé)	Non		
DT68-06615	Rothgebenn,	Ribeauvillé)	Non		
DT68-06634	Rotzel,	Ribeauvillé)	Non		
DT68-07039	Schäntzel,	Ribeauvillé)	Non		
DT68-03601	Judenweg,	Richwiller	68270		Commune non identifiée (art. 68-06323)
DT68-06999	Schabis,	Richwiller	68270		
DT68-07495	Seeboden,	Richwiller	68270		
DT68-04604	Louvière (La),	Riervescemont	90085		
DT68-04965	Milandre (La),	Riervescemont	90085		
DT68-00552	Birgenhof,	Ruederbach	68288		Commune non identifiée (art. 68-06672)
DT68-01912	Fläschlingen,	Ruederbach	68288		
DT68-02576	Grislingermatten,	Ruederbach	68288		
DT68-03255	Holderacker,	Ruederbach	68288		
DT68-04764	Marasmatten,	Ruederbach	68288		
DT68-05080	Mörderhaag,	Ruederbach	68288		
DT68-06673	Ruederbach,	Ruederbach	68288		
DT68-06975	Sauerboden,	Ruederbach	68288		
DT68-08096	Tappenmetzger,	Ruederbach	68288		
DT68-08590	Vogelsgesang,	Ruederbach	68288		
DT68-00406	Behwasen,	Ruelisheim	68289		Commune non identifiée (art. 68-06680)
DT68-01400	Dollernbächlé,	Ruelisheim	68289		
DT68-03524	Isenheimerfeld,	Ruelisheim	68289		
DT68-04529	Vordere-),	Ruelisheim	68289		
DT68-05556	Maria-Eich,	Ruelisheim	68289		
DT68-05859	Pfannenstiel,	Ruelisheim	68289		
DT68-06101	Rain,	Ruelisheim	68289		
DT68-06294	Rheinfelderhof,	Ruestenhart	68290		Commune non identifiée (art. 68-06688)
DT68-00627	Blettmatt,	Saint-Amarin)	Non		
DT68-03577	Johannesweg,	Saint-Amarin)	Non		
DT68-04379	Lehmatt,	Saint-Amarin)	Non		
DT68-04401	Lengelbach,	Saint-Amarin)	Non		
