Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT51-05689	Saint-Nicolas,	Bussy-Létrée	51099		
DT51-03783	Mogador,	Caurel-lez-Lavanne	51101		
DT51-02302	Fontaine-Thibault (La),	Celle-sur-Chantemerle	51103		
DT51-03901	Montenil,	Celle-sur-Chantemerle	51103		
DT51-00435	Bierges,	Chaintrix-Bierges	51107		
DT51-03689	Ménètrerie (La),	Chaintrix-Bierges	51107		
DT51-04052	Moulin (Le),	Chaintrix-Bierges	51107		
DT51-05144	Prieuré (La),	Chaintrix-Bierges	51107		
DT51-00011	Aigny,	Châlons	non		
DT51-01489	Condé-sur-Marne,	Châlons	non		
DT51-01897	Écury-sur-Coole,	Châlons	non		
DT51-02018	Fagnières,	Châlons	non		
DT51-03069	Juvigny,	Châlons	non		
DT51-03186	Loges (Les Grandes-),	Châlons	non		
DT51-03589	Marson,	Châlons	non		
DT51-05545	Saint-Étienne-au-Temple,	Châlons	non		
DT51-05563	Saint-Gibrien,	Châlons	non		
DT51-05675	Saint-Memmie,	Châlons	non		
DT51-05923	Suippes,	Châlons	non		
DT51-06606	Vraux,	Châlons	non		
DT51-01673	Cours-Brûlées (Les),	Champagne	51117		
DT51-01816	Déserts (Les),	Champaubert-la-Bataille	51113		
DT51-01888	Écorcherie (L'),	Champaubert-la-Bataille	51113		
DT51-03272	Maillarderie (La),	Champaubert-la-Bataille	51113		
DT51-04933	Petits-Bouleaux (Les),	Champaubert-la-Bataille	51113		
DT51-01081	Chapelle-Hublay (La),	Champvoicy	51121		
DT51-06523	Villers-en-Lieu (Ru de),	Chancenay	52104		
DT51-01899	Écuyers (Fief des),	Chapelaine-sous-Margerie	51125		
DT51-02773	Grosse-Épine (La),	Chapelaine-sous-Margerie	51125		
DT51-03663	Mazagran,	Chapelle-Felcourt	51126		
DT51-04470	Moulinet (Le),	Chapelle-Felcourt	51126		
DT51-05664	Saint-Martinval,	Chapelle-Felcourt	51126		
DT51-00378	Belval (Forêt de),	Châtellier	51133		
DT51-00254	Bayard,	Châtelraould	51134		
DT51-00272	Beaucamp,	Châtelraould	51134		
DT51-00354	Belle-Saulx,	Châtelraould	51134		
DT51-00131	Aunettes (Ru des),	Châtillon	non		
DT51-00222	Baslieux-sous-Châtillon,	Châtillon	non		
DT51-00376	Belval,	Châtillon	non		
DT51-00380	Belval (Ru de),	Châtillon	non		
DT51-00410	Bertellerie (La),	Châtillon	non		
DT51-00901	Cense (La),	Châtillon	non		
DT51-02656	Grandpré,	Châtillon	non		
DT51-03309	Maison-de-l'Ancien-Moulin,	Châtillon	non		
DT51-03754	Mignonnerie (La),	Châtillon	non		
DT51-03866	Mont-à-Peine,	Châtillon	non		
DT51-04819	Paradis,	Châtillon	non		
DT51-05095	Poterne (La),	Châtillon	non		
DT51-05521	Sainte-Gemme,	Châtillon	non		
DT51-00060	Anthenay,	Châtillon-sur-Marne	non		
DT51-00459	Binson-et-Orquigny,	Châtillon-sur-Marne	non		
DT51-01022	Champlat,	Châtillon-sur-Marne	non		
DT51-01114	Charmoise (La),	Châtillon-sur-Marne	non		
DT51-01271	Chaufours (Les),	Châtillon-sur-Marne	51136		"Commune non reconnue (article id=""DT51-01224"""
DT51-01678	Courtagnon,	Châtillon-sur-Marne	non		
DT51-01757	Cuchery,	Châtillon-sur-Marne	non		
DT51-02094	Festigny,	Châtillon-sur-Marne	non		
DT51-02214	Fonderie (La),	Châtillon-sur-Marne	51136		
DT51-02337	Forgettes (Les),	Châtillon-sur-Marne	non		
DT51-03046	Jonquery,	Châtillon-sur-Marne	non		
DT51-03214	Longueau,	Châtillon-sur-Marne	51136		
DT51-03348	Maison-Longuet (La),	Châtillon-sur-Marne	51136		
DT51-04257	Quarré (Le),	Châtillon-sur-Marne	51136		
DT51-04358	Moulin-de-l'Étang (Le),	Châtillon-sur-Marne	51136		
DT51-04628	Nanteuil-la-Fosse,	Châtillon-sur-Marne	non		
DT51-04683	Neuville-aux-Larris (La),	Châtillon-sur-Marne	non		
DT51-04773	Olizy,	Châtillon-sur-Marne	non		
DT51-04842	Passy-Grigny,	Châtillon-sur-Marne	non		
DT51-05101	Pourcy,	Châtillon-sur-Marne	non		
DT51-05233	Rarrey (Bois de),	Châtillon-sur-Marne	51136		
DT51-05277	Reuil,	Châtillon-sur-Marne	non		
DT51-05372	Rouge-Maison (La),	Châtillon-sur-Marne	51136		
DT51-05442	Saboterie (La),	Châtillon-sur-Marne	non		
DT51-06238	Vandières,	Châtillon-sur-Marne	non		
DT51-06528	Villers-sous-Châtillon,	Châtillon-sur-Marne	non		
DT51-03508	Mandre,	Chaussée-sur-Marne	51141		
DT51-01643	Courcourt,	Chavot-Courcourt	51142		
DT51-02750	Grimpret,	Chavot-Courcourt	51142		
DT51-03005	Jard (Le),	Chavot-Courcourt	51142		
DT51-04525	Moulin-l'Étang (Le),	Chavot-Courcourt	51142		
DT51-00001	Abbaye (L'),	Cheminon-la-Ville	51144		
DT51-00579	Bossarts (Les),	Cheminon-la-Ville	51144		
DT51-00697	Brédée,	Cheminon-la-Ville	51144		
DT51-00755	Bruant (Le),	Cheminon-la-Ville	51144		
DT51-00778	Brusson-les-Forges,	Cheminon-la-Ville	51144		
DT51-01467	Colotte (La),	Cheminon-la-Ville	51144		
DT51-02056	Fays (Le),	Cheminon-la-Ville	51144		
DT51-03098	Laporte,	Cheminon-la-Ville	51144		
DT51-03687	Ménagerie (La),	Cheminon-la-Ville	51144		
DT51-05267	Renauval,	Cheminon-la-Ville	51144		
DT51-06348	Verrerie (La),	Cheminon-la-Ville	51144		
DT51-02138	Folie (La),	Cloyes	51156		
DT51-02049	Faverolles-et-Coémy,	Coémy	non		
DT51-01454	Coizard-Joches,	Coizard	non		
DT51-02064	Ferme (La),	Coizard	51157		
DT51-05628	Saint-Loup (La Rue),	Coligny	51157		
DT51-02762	Gros-Milon (Le),	Comblisy	51298		
DT51-03225	Louverie (La),	Comblisy	51298		
DT51-05922	Suippe (La),	Condé-sur-Suippe	02211		
DT51-01501	Connantray-Vaurefroy,	Connantray	non		
DT51-06284	Vaujusaine,	Connantray	51164		
DT51-03389	Maisonvigny,	Contaut	51166		
DT51-03649	Maupas,	Contaut	51166		
DT51-03773	Mitimerlin,	Contaut	51166		
DT51-04551	Moulinot (Le),	Contaut	51166		
DT51-02888	Hazette (La),	Cormoyeux	51173		
DT51-03856	Montagne-de-Nanteuil (La),	Cormoyeux	51173		
DT51-04510	Moulin-Jeandasse (Le),	Cormoyeux	51173		
DT51-02752	Grisarderies (Les),	Cormoyeux-Romey	51173		
DT51-06335	Vermandois (Le),	Cosson	non		
DT51-04785	Orillon (Ru d'),	Coulonges	02220		
DT51-00956	La Certaine,	Courdemange	51184		
DT51-02073	Ferme-Derval (La),	Courdemange	51184		
DT51-02755	Grivois,	Courdemange	51184		
DT51-03935	Montillon,	Courdemange	51184		
DT51-04874	Perrière (La),	Courdemange	51184		
DT51-02726	Gravelines,	Couvrot-et-Villers	51195		
DT51-06511	Villers,	Couvrot-et-Villers	51195		
DT51-00571	Bordeaux (Les),	Cuys	51200		
DT51-01030	Champoulain,	Cuys	51200		
DT51-03677	Meix-Giraud (Les),	Cuys	51200		
DT51-00711	Bricole (La),	Dommartin-l'Étrée	51212		
DT51-02009	Étrée (L'),	Dommartin-l'Étrée	51212		
DT51-00057	Ante,	Dommartin-sur-Yèvre	non		
DT51-00134	Auve,	Dommartin-sur-Yèvre	non		
DT51-00377	Belval,	Dommartin-sur-Yèvre	non		
DT51-00509	Bois-des-Dames (Le),	Dommartin-sur-Yèvre	non		
DT51-01120	Charmontois-l'Abbé,	Dommartin-sur-Yèvre	non		
DT51-01121	Charmontois-le-Roi,	Dommartin-sur-Yèvre	non		
DT51-01185	Châtelier (Le),	Dommartin-sur-Yèvre	non		
DT51-01311	Chemin (Le),	Dommartin-sur-Yèvre	non		
DT51-01512	Contaut-le-Maupas,	Dommartin-sur-Yèvre	non		
DT51-01787	Dampierre-le-Château,	Dommartin-sur-Yèvre	non		
DT51-01873	Éclaires,	Dommartin-sur-Yèvre	non		
DT51-01915	Épense,	Dommartin-sur-Yèvre	non		
DT51-01958	Étang (L'),	Dommartin-sur-Yèvre	non		
DT51-01964	Étang (Ru de),	Dommartin-sur-Yèvre	non		
DT51-01973	Étang-de-Belval (L'),	Dommartin-sur-Yèvre	non		
DT51-02558	Givry-en-Argonne,	Dommartin-sur-Yèvre	non		
DT51-02905	Herpont,	Dommartin-sur-Yèvre	non		
DT51-04150	Moulin-à-Vent (L'Aile du),	Dommartin-sur-Yèvre	51214		"Commune non reconnue (article id=""DT51-01831"""
DT51-04471	Moulinet (Le),	Dommartin-sur-Yèvre	51214		
DT51-04681	Neuville-aux-Bois (La),	Dommartin-sur-Yèvre	non		
DT51-04704	Noirlieu,	Dommartin-sur-Yèvre	non		
DT51-05059	Pontervaux,	Dommartin-sur-Yèvre	non		
DT51-05113	Prébouquin,	Dommartin-sur-Yèvre	non		
DT51-05183	Puttefin (La),	Dommartin-sur-Yèvre	non		
DT51-05232	Rapsécourt,	Dommartin-sur-Yèvre	non		
DT51-05255	Remicourt,	Dommartin-sur-Yèvre	non		
DT51-05443	Saboterie (La),	Dommartin-sur-Yèvre	non		
DT51-05646	Saint-Mard-sur-Auve,	Dommartin-sur-Yèvre	non		
DT51-05647	Saint-Mard-sur-le-Mont,	Dommartin-sur-Yèvre	non		
DT51-05735	Saint-Remy-sur-Bussy,	Dommartin-sur-Yèvre	non		
DT51-05856	Sivry-sur-Ante,	Dommartin-sur-Yèvre	non		
DT51-05884	Sommeyèvre,	Dommartin-sur-Yèvre	non		
DT51-05999	Tilloy-et-Bellay,	Dommartin-sur-Yèvre	non		
DT51-06243	Varimont,	Dommartin-sur-Yèvre	non		
DT51-06384	Vieil-Dampierre (Le),	Dommartin-sur-Yèvre	non		
DT51-06618	Warguillerie (La),	Dommartin-sur-Yèvre	51214		
DT51-00122	Aulnes (Ruisseau des),	Dormans	51217		"Commune non reconnue (article id=""DT51-01840"""
DT51-00194	Barbolle,	Dormans	51217		
DT51-00273	Beaucharderie (La),	Dormans	51217		
DT51-00624	Bourellerie (La),	Dormans	51217		
DT51-00649	Boursault,	Dormans	non		
DT51-00700	Breuil (Le),	Dormans	non		
DT51-00884	Caurasserie (La),	Dormans	51217		
DT51-00993	Champayé,	Dormans	51217		
DT51-01040	Champvoisy,	Dormans	non		
DT51-01168	Châtelet (Le),	Dormans	51217		
DT51-01184	Châtelet-de-Trie (Le),	Dormans	51217		
DT51-01303	Chavenay,	Dormans	51217		
DT51-01341	Chêne (Bois du),	Dormans	51217		
DT51-01434	Clos-Léonard (Le),	Dormans	51217		
DT51-01470	Comblizy,	Dormans	non		
DT51-01524	Copennerie (La),	Dormans	51217		
DT51-01581	Cotenneries (Les),	Dormans	51217		
DT51-01690	Courthiézy,	Dormans	non		
DT51-01841	Dormans (Ru de),	Dormans	51217		
DT51-01843	Dormanton,	Dormans	51217		
DT51-02194	Folie-Roger (La),	Dormans	51217		
DT51-02246	Fontaine-Creuse (La),	Dormans	51217		
DT51-02247	Fontaine Creuse (Ru de la),	Dormans	51217		
DT51-02409	Four-à-Chaux (Le),	Dormans	51217		
DT51-02483	Furetterie (La),	Dormans	51217		
DT51-02674	Grange-aux-Bois (La),	Dormans	51217		
DT51-02948	Huilerie (L'),	Dormans	51217		
DT51-02977	Igny-le-Jard,	Dormans	non		
DT51-03054	Jourdonnerie (La),	Dormans	51217		
DT51-03094	Lange (Fief de),	Dormans	51217		
DT51-03134	Leuvrigny,	Dormans	non		
DT51-03208	Lombards (Carrefour des),	Dormans	51217		
DT51-03225	Louverie (La),	Dormans	51217		
DT51-03410	Maladerie (La),	Dormans	51217		
DT51-03511	Mannerie (La),	Dormans	51217		
DT51-03550	Mareuil-le-Port,	Dormans	non		
DT51-04059	Moulin (Le),	Dormans	51217		
DT51-04151	Moulin-à-Vent (Le),	Dormans	51217		
DT51-04393	Moulin-de-Saint-Gond (Le),	Dormans	51217		
DT51-04650	Nesle-le-Repons,	Dormans	non		
DT51-04743	Nourats (Ru des),	Dormans	51217		
DT51-04763	Œuilly,	Dormans	non		
DT51-04826	Parenterie (La),	Dormans	51217		
DT51-05082	Poste (La),	Dormans	51217		
DT51-05407	Ru-du-Pré (Ruisseau du),	Dormans	51217		
DT51-05514	Sainte-Croix,	Dormans	51217		
DT51-05517	Sainte-Eulalie,	Dormans	51217		
DT51-05816	Savigny,	Dormans	51217		
DT51-05864	Soilly,	Dormans	non		
DT51-06023	Tour (Fief de la),	Dormans	51217		
DT51-06066	Trie,	Dormans	51217		
DT51-06077	Troissy,	Dormans	non		
DT51-06118	Tuilerie (La),	Dormans	51217		
DT51-06250	Vassieux,	Dormans	51217		
DT51-06255	Vassy,	Dormans	51217		
DT51-06341	Verneuil,	Dormans	non		
DT51-06476	Vignetterie (La),	Dormans	51217		
DT51-06554	Vincelles,	Dormans	non		
DT51-00860	La Caquerie,	Échelle-le-Franc	51380		
DT51-01097	Charbonnerie (La),	Échelle-le-Franc	51380		
DT51-01620	Courbes (Les),	Échelle-le-Franc	51380		
DT51-01112	Charme (Le),	Écolemont	51223		
DT51-02299	Fontaine Saint-Sauveur,	Écollement	51223		
DT51-00093	Athis,	Écury-sur-Coole	non		
DT51-00121	Aulnay-sur-Marne,	Écury-sur-Coole	non		
DT51-00201	Bardolle (La),	Écury-sur-Coole	51227		"Commune non reconnue (article id=""DT51-01897"""
DT51-00707	Breuvery,	Écury-sur-Coole	non		
DT51-00824	Bussy-Lettrée,	Écury-sur-Coole	non		
DT51-00953	Cernon,	Écury-sur-Coole	non		
DT51-01014	Champigneul,	Écury-sur-Coole	non		
DT51-01323	Chemin des Gendarmes,	Écury-sur-Coole	51227		
DT51-01352	Cheniers,	Écury-sur-Coole	non		
DT51-01357	Cheppes,	Écury-sur-Coole	non		
DT51-01362	Cherville,	Écury-sur-Coole	non		
DT51-01507	Constantine,	Écury-sur-Coole	51227		
DT51-01601	Coupetz,	Écury-sur-Coole	non		
DT51-02301	Fontaine-sur-Coole,	Écury-sur-Coole	non		
DT51-02998	Jaalons-les-Vignes,	Écury-sur-Coole	non		
DT51-03280	Mairy-sur-Marne,	Écury-sur-Coole	non		
DT51-03639	Matougues,	Écury-sur-Coole	non		
DT51-04757	Nuisement-sur-Coole,	Écury-sur-Coole	non		
DT51-04813	Papeterie (La),	Écury-sur-Coole	51227		
DT51-05611	Saint-Laurent,	Écury-sur-Coole	51227		
DT51-05658	Saint-Martin-aux-Champs,	Écury-sur-Coole	non		
DT51-05715	Saint-Pierre-aux-Oies,	Écury-sur-Coole	non		
DT51-05723	Saint-Quentin-sur-Coole,	Écury-sur-Coole	non		
DT51-05860	Sogny-aux-Moulins,	Écury-sur-Coole	non		
DT51-05903	Soudron,	Écury-sur-Coole	non		
DT51-05980	Thibie,	Écury-sur-Coole	non		
DT51-06007	Togny-aux-Bœufs,	Écury-sur-Coole	non		
DT51-06258	Vatry,	Écury-sur-Coole	non		
DT51-06364	Vésigneul-sur-Coole,	Écury-sur-Coole	non		
DT51-06520	Villers-aux-Corneilles,	Écury-sur-Coole	non		
DT51-06569	Vitry-la-Ville,	Écury-sur-Coole	non		
DT51-06595	Vouciennes,	Écury-sur-Coole	non		
DT51-00428	Bethon,	Esternay	non		
DT51-00495	Bois-Cotebras,	Esternay	51237		"Commune non reconnue (article id=""DT51-01953"""
DT51-00589	Bouchy-le-Repos,	Esternay	non		
DT51-00689	Braslot,	Esternay	51237		
DT51-00713	Bricot-la-Ville,	Esternay	non		
