id,type,vedette,insee,NCCENR,longitude,latitude
1132,,Corbós,66198,Sournia ,2.410421481,42.71663437
1133,,Lo Puch,66198,Sournia ,2.410421481,42.71663437
1134,,Saichà,66198,Sournia ,2.410421481,42.71663437
1136,,Sant Miquel,66198,Sournia ,2.410421481,42.71663437
1135,,Santo Felicitat,66198,Sournia ,2.410421481,42.71663437
1129,commune,Sournia,66198,Sournia ,2.410421481,42.71663437
1137,,Tavernoles,66198,Sournia ,2.410421481,42.71663437
524,,Nogareda,66199,Taillet ,2.677142615,42.51644569
525,,Nostra Senyora del Roure,66199,Taillet ,2.677142615,42.51644569
523,commune,Taillet,66199,Taillet ,2.677142615,42.51644569
793,commune,Tarerach,66201,Tarerach ,2.515836842,42.67625561
925,,Pardinella,66202,Targassonne ,1.991084,42.500534
924,commune,Targasonne,66202,Targassonne ,1.991084,42.500534
926,,Torba,66202,Targassonne ,1.991084,42.500534
927,,Vilalta,66202,Targassonne ,1.991084,42.500534
539,,Croanques,66203,Taulis ,2.617320625,42.51461732
538,commune,Taulis,66203,Taulis ,2.617320625,42.51461732
795,,Berser,66204,Taurinya ,2.440104023,42.5593169
796,,Corts,66204,Taurinya ,2.440104023,42.5593169
797,,Llasseres,66204,Taurinya ,2.440104023,42.5593169
794,commune,Taurinya,66204,Taurinya ,2.440104023,42.5593169
308,,Alentó,66205,Tautavel ,2.712648065,42.81474103
309,,Les Fredes,66205,Tautavel ,2.712648065,42.81474103
311,,Les Santes Puelles,66205,Tautavel ,2.712648065,42.81474103
310,,Sant Martí,66205,Tautavel ,2.712648065,42.81474103
307,commune,Tautavel,66205,Tautavel ,2.712648065,42.81474103
312,,Torre del Far,66205,Tautavel ,2.712648065,42.81474103
527,,Benat,66206,Tech (Le),2.525773045,42.43134591
528,,Comalada,66206,Tech (Le),2.525773045,42.43134591
529,,Cos,66206,Tech (Le),2.525773045,42.43134591
536,,El Ventós,66206,Tech (Le),2.525773045,42.43134591
530,,La Llau,66206,Tech (Le),2.525773045,42.43134591
526,,Le Tech,66206,Tech (Le),2.525773045,42.43134591
534,,Les Sitges,66206,Tech (Le),2.525773045,42.43134591
531,,Manyaques,66206,Tech (Le),2.525773045,42.43134591
532,,Puig Rodon,66206,Tech (Le),2.525773045,42.43134591
533,,Sant Guillem de Combret,66206,Tech (Le),2.525773045,42.43134591
535,,Torre de Cos,66206,Tech (Le),2.525773045,42.43134591
537,,Vall Fornés,66206,Tech (Le),2.525773045,42.43134591
314,,Cagineixi,66207,Terrats ,2.761205447,42.60249545
313,commune,Terrats,66207,Terrats ,2.761205447,42.60249545
315,,Ventenach,66207,Terrats ,2.761205447,42.60249545
316,commune,Théza,66208,Théza ,2.947409672,42.63874361
799,,Albaret,66209,Thuès-Entre-Valls ,2.224734408,42.50257763
800,,Entrevalls,66209,Thuès-Entre-Valls ,2.224734408,42.50257763
802,,Les Torres,66209,Thuès-Entre-Valls ,2.224734408,42.50257763
801,,Querençà,66209,Thuès-Entre-Valls ,2.224734408,42.50257763
798,commune,Thuès-Entre-Valls,66209,Thuès-Entre-Valls ,2.224734408,42.50257763
340,,La Pietat,66210,Thuir ,2.759574537,42.64268519
338,,Laurà,66210,Thuir ,2.759574537,42.64268519
339,,Palaudà,66210,Thuir ,2.759574537,42.64268519
341,,Sant Sebastià,66210,Thuir ,2.759574537,42.64268519
337,commune,Thuir,66210,Thuir ,2.759574537,42.64268519
319,,Alcet,66211,Tordères ,2.761095426,42.56450845
318,commune,Tordères,66211,Tordères ,2.761095426,42.56450845
323,,Bignemal,66212,Torreilles ,3.0133256,42.75338267
324,,Juhegues,66212,Torreilles ,3.0133256,42.75338267
325,,Mudagons,66212,Torreilles ,3.0133256,42.75338267
327,,Sant Pere de Torrelles,66212,Torreilles ,3.0133256,42.75338267
326,,Santa Eugènia de Labejà,66212,Torreilles ,3.0133256,42.75338267
322,commune,Torreilles,66212,Torreilles ,3.0133256,42.75338267
317,commune,Toulouges,66213,Toulouges ,2.824364835,42.67322088
329,,Nidoleres,66214,Tresserre ,2.839398143,42.55629264
328,commune,Tresserre,66214,Tresserre ,2.839398143,42.55629264
1140,,Rocavert,66215,Trévillach ,2.508959786,42.71265914
1141,,Sequera,66215,Trévillach ,2.508959786,42.71265914
1139,commune,Trévillach,66215,Trévillach ,2.508959786,42.71265914
1142,commune,Trilla,66216,Trilla ,2.5186685,42.73837883
331,,Lanetell,66217,Trouillas ,2.822288889,42.60748481
332,,Lintexet,66217,Trouillas ,2.822288889,42.60748481
333,,Mas Déu,66217,Trouillas ,2.822288889,42.60748481
335,,Sant Salvador de Cirà,66217,Trouillas ,2.822288889,42.60748481
334,,Santa Eulària,66217,Trouillas ,2.822288889,42.60748481
336,,Taraccarias,66217,Trouillas ,2.822288889,42.60748481
330,commune,Trouillas,66217,Trouillas ,2.822288889,42.60748481
935,commune,Ur,66218,Ur ,1.935402813,42.46550031
711,,Marsach,66219,Urbanya ,2.30078197,42.64080136
712,,Martiach,66219,Urbanya ,2.30078197,42.64080136
710,commune,Urbanya,66219,Urbanya ,2.30078197,42.64080136
938,,Corbera,66220,Valcebollère ,2.045566207,42.3840169
939,,El Puig,66220,Valcebollère ,2.045566207,42.3840169
937,commune,Valcebollère,66220,Valcebollère ,2.045566207,42.3840169
810,,El Castell,66221,Valmanya ,2.518281208,42.52535161
809,commune,Valmanya,66221,Valmanya ,2.518281208,42.52535161
812,,"Algadet, Aiguadet",66222,Vernet-les-Bains ,2.408545763,42.54198136
813,,Els Banys,66222,Vernet-les-Bains ,2.408545763,42.54198136
814,,Sant Sadurní de Vilallonga,66222,Vernet-les-Bains ,2.408545763,42.54198136
815,,Sant Vicenç de Camplong,66222,Vernet-les-Bains ,2.408545763,42.54198136
811,commune,Vernet-les-Bains,66222,Vernet-les-Bains ,2.408545763,42.54198136
817,,Conomari,66223,Villefranche-de-Conflent ,2.365746203,42.59301759
818,,"Engorner, Vila vella",66223,Villefranche-de-Conflent ,2.365746203,42.59301759
819,,Sant Andreu de Belloch,66223,Villefranche-de-Conflent ,2.365746203,42.59301759
820,,Sant Esteve de Campelles,66223,Villefranche-de-Conflent ,2.365746203,42.59301759
821,,Torres de Badabany,66223,Villefranche-de-Conflent ,2.365746203,42.59301759
816,commune,Villefranche-de-Conflent,66223,Villefranche-de-Conflent ,2.365746203,42.59301759
343,,Sant Esteve del Pi,66224,Villelongue-de-la-Salanque ,2.9749275,42.72623821
342,commune,Villelongue-de-la-Salanque,66224,Villelongue-de-la-Salanque ,2.9749275,42.72623821
345,,Santa Maria del Vilar,66225,Villelongue-dels-Monts ,2.897283761,42.52725111
344,commune,Villelongue-dels-Monts,66225,Villelongue-dels-Monts ,2.897283761,42.52725111
347,,Sant Miquel de Candell,66226,Villemolaque ,2.851049924,42.59393618
346,commune,Villemolaque,66226,Villemolaque ,2.851049924,42.59393618
350,,La Vila Vella,66227,Villeneuve-de-la-Raho ,2.905008571,42.64416065
349,commune,Villeneuve-de-la-Raho,66227,Villeneuve-de-la-Raho ,2.905008571,42.64416065
348,commune,Villeneuve-la-Rivière,66228,Villeneuve-la-Rivière ,2.79728913,42.70388978
823,,Castelló,66230,Vinça ,2.521741293,42.64178638
824,,Conillach,66230,Vinça ,2.521741293,42.64178638
825,,Sahorla,66230,Vinça ,2.521741293,42.64178638
822,commune,Vinça,66230,Vinça ,2.521741293,42.64178638
352,,Jenegals,66231,Vingrau ,2.798518989,42.86485652
351,commune,Vingrau,66231,Vingrau ,2.798518989,42.86485652
1143,commune,Vira,66232,Vira ,2.391065424,42.76140288
540,commune,Vivès,66233,Vivès ,2.765315615,42.52999354
1144,commune,Le Vivier,66234,Vivier (Le),2.440784286,42.76295119
