66045,REG_91,DEP_66,AR_66-3,CT_66-10,Catllar,"","(2.426973793103449, 42.63752459770116)",6450525,Q197689,https://fr.wikipedia.org/wiki/Catllar,ark:/12148/cb15270956r,,,2820610,
66046,REG_91,DEP_66,AR_66-2,CT_66-15,Caudiès-de-Fenouillèdes,"","(2.3814726956521737, 42.81735469565217)",6450526,Q671031,https://fr.wikipedia.org/wiki/Caudi%C3%A8s-de-Fenouill%C3%A8des,ark:/12148/cb152709573,,,22319,
66047,REG_91,DEP_66,AR_66-3,CT_66-06,Caudiès-de-Conflent,"","(2.144206610169492, 42.559606779661)",6617393,Q190045,https://fr.wikipedia.org/wiki/Caudi%C3%A8s-de-Conflent,ark:/12148/cb15270958f,,,2912304,
66048,REG_91,DEP_66,AR_66-1,CT_66-19,Cerbère,"","(3.1598214919354843, 42.44669008064518)",6618453,Q6667,https://fr.wikipedia.org/wiki/Cerb%C3%A8re_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15270959s,247849496,166485454,18375,
66049,REG_91,DEP_66,AR_66-1,CT_66-03,Céret,"","(2.745402889908259, 42.48338720183486)",3027888,Q6643,https://fr.wikipedia.org/wiki/C%C3%A9ret,ark:/12148/cb152709600,125850092,,23266,6905004f-a1fb-4384-a175-1dc24559aa20
66050,REG_91,DEP_66,AR_66-2,CT_66-14,Claira,"","(2.945932659574468, 42.75824978723404)",3024817,Q199773,https://fr.wikipedia.org/wiki/Claira,ark:/12148/cb15270961b,140870707,,1382208,
66051,REG_91,DEP_66,AR_66-3,CT_66-10,Clara,"","(2.4522779487179487, 42.59381358974359)",6450528,Q199744,https://fr.wikipedia.org/wiki/Clara-Villerach,ark:/12148/cb15270962p,,,2864868,
66052,REG_91,DEP_66,AR_66-3,CT_66-10,Codalet,"","(2.4130898684210527, 42.60222473684212)",6450529,Q1110132,https://fr.wikipedia.org/wiki/Codalet,ark:/12148/cb152709631,238479631,,409332,
66053,REG_91,DEP_66,AR_66-1,CT_66-19,Collioure,"","(3.077711048387098, 42.51758048387096)",3024314,Q254829,https://fr.wikipedia.org/wiki/Collioure,ark:/12148/cb15270964c,237338613,18373480,18409,26977928-eea2-4016-99ce-838417e42658
66054,REG_91,DEP_66,AR_66-3,CT_66-10,Conat,"","(2.3401520000000007, 42.61836785714285)",6450530,Q1093149,https://fr.wikipedia.org/wiki/Conat,ark:/12148/cb15270965q,122686049,,2828302,
66055,REG_91,DEP_66,AR_66-2,CT_66-05,Corbère,"","(2.6624340217391294, 42.65264163043478)",6455222,Q338840,https://fr.wikipedia.org/wiki/Corb%C3%A8re,ark:/12148/cb152709662,,,1918726,
66056,REG_91,DEP_66,AR_66-2,CT_66-05,Corbère-les-Cabanes,"","(2.680497857142856, 42.659951428571425)",6450531,Q1110124,https://fr.wikipedia.org/wiki/Corb%C3%A8re-les-Cabanes,ark:/12148/cb15270967d,,,1918699,
66057,REG_91,DEP_66,AR_66-3,CT_66-10,Corneilla-de-Conflent,"","(2.383345641025642, 42.58046974358975)",6450532,Q198509,https://fr.wikipedia.org/wiki/Corneilla-de-Conflent,ark:/12148/cb15270968r,312662038,,2862710,
66058,REG_91,DEP_66,AR_66-2,CT_66-05,Corneilla-la-Rivière,"","(2.7318821296296276, 42.70864416666667)",6450533,Q197709,https://fr.wikipedia.org/wiki/Corneilla-la-Rivi%C3%A8re,ark:/12148/cb152709693,233912601,,1664392,
66059,REG_91,DEP_66,AR_66-2,CT_66-28,Corneilla-del-Vercol,"","(2.953670172413794, 42.62385293103446)",6450534,Q191063,https://fr.wikipedia.org/wiki/Corneilla-del-Vercol,ark:/12148/cb152709709,,,271429,
66060,REG_91,DEP_66,AR_66-1,CT_66-02,Corsavy,"","(2.559599912280701, 42.480304824561415)",6450535,Q7154,https://fr.wikipedia.org/wiki/Corsavy,ark:/12148/cb15270971n,242775546,,2918996,
66061,REG_91,DEP_66,AR_66-1,CT_66-11,Coustouges,"","(2.629385675675677, 42.359052918918934)",6614512,Q6660,https://fr.wikipedia.org/wiki/Coustouges,ark:/12148/cb152709720,,,2924446,
