Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT18-02971	Bruy (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-02997	Bruyères-de-Bloux (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-02999	Bruyères-de-Noriaux (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-03083	Bussière,	Aubois	18017	Augy-sur-l’Aubois	
DT18-03177	Camp (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-03240	Carmaillère (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-03366	la Petite-Cave,	Aubois	18017	Augy-sur-l’Aubois	
DT18-03394	Celliers,	Aubois	18017	Augy-sur-l’Aubois	
DT18-03484	Chailloux (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-03494	Chaîne (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-03744	Chanteloup,	Aubois	18017	Augy-sur-l’Aubois	
DT18-03950	Charrier,	Aubois	18017	Augy-sur-l’Aubois	
DT18-04203	Chaumat (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-04208	Chaume (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-04335	Chaume-Sautereau (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-04379	Chaussée (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-05315	Cossonnière (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-05672	la Croix-d’en-Bas,	Aubois	18017	Augy-sur-l’Aubois	
DT18-05733	Croix-d’en-Bas (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-05834	Crot-d’Aillaud (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-05954	Daniers (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-06119	Domaine-d’En-Bas (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-06696	Feuille (La Grande-) et la Petite-Feuille,	Aubois	18017	Augy-sur-l’Aubois	
DT18-07035	Font-Breton (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-07039	Font-Castille (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-07118	Fontraye,	Aubois	18017	Augy-sur-l’Aubois	
DT18-07229	Forges (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-07955	Ginart,	Aubois	18017	Augy-sur-l’Aubois	
DT18-08126	Goussonnières,	Aubois	18017	Augy-sur-l’Aubois	
DT18-08324	Gravoset,	Aubois	18017	Augy-sur-l’Aubois	
DT18-08335	Grelet,	Aubois	18017	Augy-sur-l’Aubois	
DT18-08725	Halards (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-08973	Jarrie (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09130	Ladas,	Aubois	18017	Augy-sur-l’Aubois	
DT18-09193	Langerons (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09314	Lepot,	Aubois	18017	Augy-sur-l’Aubois	
DT18-09326	Lezières (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09443	Loge-à-Laudière (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09515	Loge-du-Nouriot (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09593	Loges-de-Saint-Brat (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09606	Loges-des-Nouriats (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-09699	Luisant (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10125	Malaigre,	Aubois	18017	Augy-sur-l’Aubois	
DT18-10133	Malats (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10164	Mallets (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10178	Malots (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10295	Mare (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10667	Métairie-d’En-Bas (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-10813	Minons (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-11474	Mulets (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-12370	Plaisance,	Aubois	18017	Augy-sur-l’Aubois	
DT18-12412	Planchettes (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-12579	Pont-des-Veaux (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-12680	Poterie (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-12923	Pruneaux (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-13118	Raine,	Aubois	18017	Augy-sur-l’Aubois	
DT18-13207	Razeaux (Les),	Aubois	18017	Augy-sur-l’Aubois	
DT18-13377	Richarderie (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-14247	Sautay (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-14284	Scherelle (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-14429	Souleron (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-14652	Theine,	Aubois	18017	Augy-sur-l’Aubois	
DT18-14670	Thibauderie (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-14803	Tranche (La),	Aubois	18017	Augy-sur-l’Aubois	
DT18-15196	Varisson,	Aubois	18017	Augy-sur-l’Aubois	
DT18-15260	Verdeau (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-15295	Vernay (Le),	Aubois	18017	Augy-sur-l’Aubois	
DT18-15381	la Petite-Vèvre,	Aubois	18017	Augy-sur-l’Aubois	
DT18-15479	Vigny,	Aubois	18017	Augy-sur-l’Aubois	
DT18-00242	Arnon,	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-03950	Charrier,	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-05315	Cossonnière (La),	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-07039	Font-Castille (La),	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-08973	Jarrie (La),	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-10813	Minons (Les),	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-15196	Varisson,	Augy-sur-l	18017	Augy-sur-l’Aubois	
DT18-07161	Forêt-d’Allogny (La),	Auxigny	18223	Saint-Martin-d’Auxigny	
DT18-05107	Colon (Le),	Beaulieu	45029		
DT18-00315	Aubras (L’),	Celle-Bruère	18042		
DT18-07504	Fromagères (Les),	Celle-Bruère	18042		
DT18-12880	Prieuré (Le),	Celle-Bruère	18042		
DT18-15121	Vallée (La),	Celle-Bruère	18042		
DT18-01850	Bois-Guillé (Le),	Cellette	18041		
DT18-00399	Auron (L’),	Cerilly	03048		
DT18-01426	Beuvron (Le),	Chaon	41036		
DT18-05499	Courioux (Le),	Chapelle-d	18047	Chapelle d’Angillon	
DT18-13114	Raimonds (Les),	Chapelle-d	18047	Chapelle d’Angillon	
DT18-14177	Sarceau (Le Ruisseau de),	Chapelle-d	18047	Chapelle d’Angillon	
DT18-00160	Annins (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-00381	Aulnais (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-00394	Aunains (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-01024	Bel-Air,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-01211	Bergerons (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-01220	Berguinière (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-01395	Béthune,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02010	Bonlatte (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02221	Bouche-Moré,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02317	Boulatte (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02419	Bourdoiseau,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02829	Broquinière (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-02998	Bruyères-de-Levroux (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-03005	Buardière (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-03067	Buretterie (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-03182	Campenneries (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-03339	Cassine (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-03854	Charbon,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-04011	Château (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-04066	Château-Gaillard,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-04611	Chevenis (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05131	Compinerie (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05493	Courfauderie (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05526	Courtauderie (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05600	Crapaud (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05925	Daberts (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05956	Danjon (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-06343	Ennordres,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-06509	Étang-Rompu (L’),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-06700	Feuilleret,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-06771	Foires-du-Bois (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-06972	Fontaine-Saint-Jacques (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-07230	Forges (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-07360	Foulons (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-07811	Gautrais (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-07943	Gillons (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-08291	Grassets (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-08621	Guerris (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-08913	Ivoy-le-Pré,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-09089	Justice (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-09185	Landois (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-09324	La Maison-Auger,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-09809	Levraut,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-10118	Maladrerie (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-10477	le ruisseau de la Motte,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-10612	Méry-ès-Bois,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-11053	Maucard,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-11135	Moucard (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-11293	Moulin-d’En-Bas (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-11785	Ouche-Moret (L’),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-12844	Presly,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-13353	Riau-du-Luc (Le),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-13654	Rousseaux (Les),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-13796	Sablonnière (La),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-13929	Saint-Fiacre,	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-14105	Saint-Ursin (La Fontaine de),	Chapelle-d’Angillon	18047	Chapelle d’Angillon	
DT18-05182	Les Coqs,	Chapelle-Grossouvre	18048		
DT18-00251	Arpheuilles,	Charenton	non		
DT18-09107	Lac-aux-Biches (Le),	Chœurs	non		
DT18-00071	Alèdes (Les),	Exempt	18101	Germigny-l’Exempt	
DT18-00071	Alèdes (Les),	Germigny-l	18101	Germigny-l’Exempt	
DT18-02534	Bourin,	Guerche-sur-l	18108	Guerche-sur-l’Aubois	
DT18-09699	Luisant (Le),	Guerche-sur-l	18108	Guerche-sur-l’Aubois	
DT18-02832	Brossarderie (La),	Laurent	18219	Saint-Laurent	
DT18-02398	Bourdeaux (Les),	Lignerolles	36095		
DT18-00200	Arcueil (Ruisseau d’),	Lurcy	03155		
DT18-14195	Sarré,	Martin-des-Champs	18224	Saint-Martin-des-Champs	
DT18-00279	Aubelles (Les),	Ménétréol-en-Sancerre	18146		
DT18-04429	Chavin,	Ménétréol-en-Sancerre	18146		
DT18-12641	Port-de-la-Quintaine (Le),	Ménétréol-en-Sancerre	18146		
DT18-01202	les Basses-Bergeries,	Ménétrol-sur-Sauldre	18147		
DT18-00087	Allier (L’),	Mercoire	48048		
DT18-00087	Allier (L’),	Mornay	18155		
DT18-01483	Billard (L’Étang-de-),	Neuilly-le-Barrois	18164	Neuvy-le-Barrois	
DT18-00898	Beaulieu,	Neuilly-sur-Barangeon	18165	Neuvy-sur-Barangeon	
DT18-06256	Eaux-Mortes (Les),	Noirlac	18153	Morlac	
DT18-03666	Champ-Martin,	Orville	36147		
DT18-00809	Baugy,	Palin	18204	Saint-Denis-de-Pâlin	
DT18-00770	Battereau,	Plaimpied	18180		
DT18-14195	Sarré,	Saint	18224	Saint-Martin-des-Champs	
DT18-01135	Belvedère (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-01502	Billeron (Le Petit-),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02497	Bourgeois (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02526	Bourguignon,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02615	Bouzais,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02696	les Basses-Bressolles,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02718	le Petit-Breuil,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02918	Bruère-Allichamps,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-02931	Bruet (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03390	Celle (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03395	Celliers (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03409	Cérilly,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03660	Champ-Jobert (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03673	Champ-Nadot,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03803	Chapelle-de-la-Bonne-Dame (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-03890	Charenton-sur-Cher,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04049	le Vieux-Château,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04100	Châteaumeillant,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04102	Châteauneuf-sur-Cher,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04137	Châtelet (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04144	Châtelets (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04260	Chaume-Billeron (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04503	Chenetière (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04539	Chertière (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04766	Chezeau (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04841	Chignon (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-04915	Clairins (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05091	Colombier,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05136	le Petit-Concioux,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05271	Cornière (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05340	Coterelle (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05551	Cousioux,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-05982	Dauvergne,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06014	Demi-Quart (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06211	Drevant,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06236	Dun-sur-Auron,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06502	Étang-Neuf (L’),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06575	Farges-Allichamps,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-06988	Fontaine-Saint-Martin (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-07019	le Petit-Fontblain,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-07242	Forges (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-07503	Frolle (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-07613	Galimards (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-07623	les Galimards,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08233	Grange-Méfray (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08420	Grivalerie (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08462	Gros-Chêne (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08501	Groutte (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08606	Guerche-sur-l’Aubois (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-08763	Henriette (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-09199	Lapinerie (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-09369	Lignières,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10001	Maison-Rouge (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10128	Malakoff,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10241	Marais (Le Petit-),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10256	Marçais,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10257	Marçais,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10344	Marigny,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10550	Meillant,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10808	Minière (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-10982	Mont-Rond,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11076	Motte (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11235	Moulin-à-Vent (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11373	Moulin-Neuf (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11542	Nérondes,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11680	Nozières,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11717	Orcenais,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-11771	Orval,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12113	les Prots,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12352	Places (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12573	Pont-de-Pierre (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12598	Pont-Pasquier (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12855	Pressoir-de-Meillant (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-12910	Prots (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-13014	Quatre-Vents (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-13021	Quenetières (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-13199	Ravoie (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-13522	Roches (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-13681	Rouzaire (Le Grand-),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14114	Salbrune (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14154	Sancoins,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14232	Saulzais-le-Potier,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14263	Sauzais (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14334	Serpe (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14623	Tertre (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14636	Têtard,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14716	Titteries (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-14895	Trois-Sabots (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15130	Vallée (La),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15189	Varennes (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15299	le Petit-Vernay,	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15344	Verreries (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15423	Vieux-Château (Le),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15513	Villages (Les Grands-),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-15716	Zéros (Les),	Saint-Amand-Mont-Rond	18197	Saint-Amand-Montrond	
DT18-00809	Baugy,	Saint-Denis-de	18204	Saint-Denis-de-Pâlin	
DT18-02206	Boucharderie (La),	Saint-Germain-sur-l’Aubois	18118		
DT18-06136	Domaine-Jaune (Le),	Saint-Germain-sur-l’Aubois	18118		
DT18-11097	Motte-Chevereau (La),	Saint-Germain-sur-l’Aubois	18118		
DT18-00801	Baudouins (Les),	Saint-Laurent-de-Gy	18140		
DT18-02220	le Bouché-d’En-Bas,	Saint-Lunaise	18222	Sainte-Lunaise	
DT18-00241	Arnon (L’),	Saint-Marien	23213		
DT18-07161	Forêt-d’Allogny (La),	Saint-Martin-d	18223	Saint-Martin-d’Auxigny	
DT18-07001	Fontaine-Saint-Sulpice (La),	Saint-Pierre-de-Gy	18206	Saint-Éloy-de-Gy	
DT18-13265	Relins (Les),	Saint-Solange	18235	Sainte-Solange	
DT18-00645	Barrat,	Saint-Vincent-de-Gy	18140		
DT18-14724	Tolliers (Les),	Sarré	non		
DT18-03384	Caze (La),	Sidialle	18252		
DT18-08813	Hivernin (L’),	Uzay-le-Vernon	18268		
DT18-10449	Massay,	Vierzon	non		
DT18-10615	Méry-sur-Cher,	Vierzon	non		
DT18-13964	Saint-Hilaire-de-Court,	Vierzon	non		
DT18-14654	Thénioux,	Vierzon	non		
DT18-15415	Vierzon-Bourgneuf,	Vierzon	non		
DT18-00313	Aubourgeon (L’),	Vignoux-sur-Baranjeon	18281		
DT18-12721	Pouletterie (La),	Vignoux-sur-Baranjeon	18281		
