Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT02-05958	Vallée-Anseau (La),	Martigny-en-Thiérache	02470		
DT02-06289	Wattines (Les),	Martigny-en-Thiérache	02470		
DT02-00370	Beaufay,	Mauregny-en-Haye	02472		
DT02-01265	Chapelle (La),	Mercin	02477		
DT02-01495	Clary,	Merlieux	02478		
DT02-05942	Valavergny,	Merlieux	02478		
DT02-02836	Hamel (Le),	Mézières-sur-Oise	02483		
DT02-03197	Liencourt,	Mézières-sur-Oise	02483		
DT02-00560	Blanques-Voies,	Monceau-le-Neuf	02491		
DT02-02136	Faucousis,	Monceau-le-Neuf	02491		
DT02-02252	la Planchette,	Monceau-le-Neuf	02491		
DT02-03171	Lépourdon,	Monceau-le-Neuf	02491		
DT02-04260	Murcy,	Monceau-le-Neuf	02491		
DT02-06159	Ville (La),	Monceau-le-Neuf	02491		
DT02-00269	Banru,	Montigny-l'Engrain	02514		
DT02-00747	Bourbout,	Montigny-l'Engrain	02514		
DT02-01037	Cardonnette (La),	Montigny-l'Engrain	02514		
DT02-01348	Châtelet,	Montigny-l'Engrain	02514		
DT02-01170	Cerfroid,	Montigny-Lallier	02512		
DT02-00350	Baty (Le),	Neuvemaison	02544		
DT02-03267	Loudier (Le),	Neuvemaison	02544		
DT02-05713	Tartre (Le),	Nogent-l	02555	Nogent-l’Artaud	
DT02-01154	Cense-Drinet (La),	Noircourt-et-le-Thuel	02556		
DT02-01781	Cresne,	Noroy	02557		
DT02-00408	Beaurevoir,	Nouvion-et-Catillon	02559		
DT02-01103	Catillon-du-Temple,	Nouvion-et-Catillon	02559		
DT02-04137	Moulin du Bas (Le),	Oulches	02578		
DT02-04184	Moulin Herbert (Le),	Oulches	02578		
DT02-05762	Tigny,	Parcy-et-Tigny	02585		
DT02-02185	Ferme Rouart (La),	Pargny-les-Bois	02591		
DT02-02957	Hermitage (L’),	Pargny-les-Bois	02591		
DT02-00028	Agout,	Plessier-Huleux	02606		
DT02-03033	Huleux,	Plessier-Huleux	02606		
DT02-04465	Pas-de-Vache (Le),	Prisches	02623		
DT02-00445	Belle-Aulne (La),	Rie	non		
DT02-04409	Ourcq,	Rie	non		
DT02-01689	Courdoux,	Rozoy-le-Grand	02665		
DT02-04320	Nogentel,	Rozoy-le-Grand	02665		
DT02-04671	Pisseloup,	Saint-Aulde	77401	Sainte-Aulde	
DT02-00706	Borny,	Saint-Quentin-Louvry	02307		
DT02-03004	Hotte (La),	Sainte-Erme-Outre-et-Ramecourt	02676		
DT02-00286	Baricourt,	Tavaux-et-Pontséricourt	02737		
DT02-01564	Comberzicourt,	Tavaux-et-Pontséricourt	02737		
DT02-02050	Espérance (L’),	Tavaux-et-Pontséricourt	02737		
DT02-00907	Brunerolles,	Terny-Sorny	02739		
DT02-02485	Fromentel,	Terny-Sorny	02739		
DT02-03372	Maison-Neuve (La),	Terny-Sorny	02739		
DT02-03804	Montgarny,	Terny-Sorny	02739		
DT02-04250	Moutier,	Terny-Sorny	02739		
DT02-04660	Pinchevins,	Terny-Sorny	02739		
DT02-05001	Remise (La),	Terny-Sorny	02739		
DT02-05660	Sorny,	Terny-Sorny	02739		
DT02-00768	Bournonville,	Thiernu	02742		
DT02-03121	Laneux (Le),	Thiernu	02742		
DT02-05743	Thiernuel,	Thiernu	02742		
DT02-02054	Essarts (Les),	Tonnelet	non		
DT02-01781	Cresne,	Troësne	02749		
DT02-00223	Avesnes (L’),	Tugny	02752		
DT02-04781	Pont-de-Tugny (Le),	Tugny	02752		
DT02-00591	Bohéries,	Vadencourt	02757		
DT02-01297	Chastelain,	Vadencourt	02757		
DT02-01980	Écluse (L’),	Vadencourt	02757		
DT02-04992	Reincourt,	Val-Chrétien	02127		
DT02-01904	Demi-Lieue (La),	Vallée-Mulâtre	02760		
DT02-02054	Essarts (Les),	Vallée-Mulâtre	02760		
DT02-03077	Joisis,	Vallée-Mulâtre	02760		
DT02-03405	Malassise,	Vallée-Mulâtre	02760		
DT02-05971	Vallée-Mulatte (La),	Vassigny	non		
DT02-00688	Bonnemue,	Vauberon	02528		
DT02-01054	Carrière (La),	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-01742	Courtmemblain,	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-01793	Creuttes (Les),	Vauclerc-et-la-Vallée-Foulon	02578		
DT02-02943	Hériselve,	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-03041	Hurtebise,	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-04035	Moulin-de-Bas (Le),	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-04094	Moulin d’en-Bas (Le),	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-04100	Moulin d’en-Haut (Le),	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-04491	Pavillon (Le),	Vauclerc-et-la-Vallée-Foulon	02102		
DT02-05967	Vallée-Foulon (La),	Vauclerc-et-la-Vallée-Foulon	02578		
DT02-05659	Sornicourt,	Vesles	02790		
DT02-00482	la Fontaine-Bénite,	Viels-Maisons	02798		
DT02-00700	Borde (La),	Viels-Maisons	02798		
DT02-00702	Borde-de-la-Couarde (La),	Viels-Maisons	02798		
DT02-01099	Caterie (La),	Viels-Maisons	02798		
DT02-01289	Charmois (La),	Viels-Maisons	02798		
DT02-01629	Cornillier (Le),	Viels-Maisons	02798		
DT02-01636	Couarde (La),	Viels-Maisons	02798		
DT02-01643	Couesnon,	Viels-Maisons	02798		
DT02-01717	Courtaillis,	Viels-Maisons	02798		
DT02-01933	Dodiers (Les),	Viels-Maisons	02798		
DT02-01953	Doultre (La),	Viels-Maisons	02798		
DT02-02113	Fagots (Les),	Viels-Maisons	02798		
DT02-02447	Franchène,	Viels-Maisons	02798		
DT02-02603	Gossoins (Les),	Viels-Maisons	02798		
DT02-02628	Grand-Cornoult (Le),	Viels-Maisons	02798		
DT02-02655	Grandes-Vallées (Les),	Viels-Maisons	02798		
DT02-02939	Herbins (Les),	Viels-Maisons	02798		
DT02-02970	Heurderie,	Viels-Maisons	02798		
DT02-03026	Huarderie (La),	Viels-Maisons	02798		
DT02-03078	Jommards (Les),	Viels-Maisons	02798		
DT02-03424	Maltournée,	Viels-Maisons	02798		
DT02-03544	Maucarée (La),	Viels-Maisons	02798		
DT02-03745	Montcel-Enger (Le),	Viels-Maisons	02798		
DT02-03902	Moreauderie (La),	Viels-Maisons	02798		
DT02-04571	Petites-Vallées (Les),	Viels-Maisons	02798		
DT02-04612	Petits-Bordeaux (Les),	Viels-Maisons	02798		
DT02-04636	Picoterie (La),	Viels-Maisons	02798		
DT02-05294	Ruelles (Les),	Viels-Maisons	02798		
DT02-05753	Thomas (Les),	Viels-Maisons	02798		
DT02-05978	Vallery,	Viels-Maisons	02798		
DT02-06120	Vieille-Tuilerie (La),	Viels-Maisons	02798		
DT02-06222	Vinot-Couesnon (Le),	Viels-Maisons	02798		
DT02-06223	Vinot-Gilbert (Le),	Viels-Maisons	02798		
DT02-06224	Vinot-Guyart (Le),	Viels-Maisons	02798		
DT02-00087	Angouste (Bois d’),	Ville-au-Bois-lez-Dizy	02802		
DT02-00095	Antin,	Villequier-au-Mont	02807		
DT02-04055	Moulin-de-Genlis (Le),	Villequier-au-Mont	02807		
DT02-04703	Planquette (La),	Villequier-au-Mont	02807		
DT02-05648	Sombray,	Villequier-au-Mont	02807		
DT02-05843	Tout-Vent,	Villequier-au-Mont	02807		
DT02-02341	Fontaine Saint-Nicolas (La),	Villers-la-Fosse	non		
DT02-03699	Monplaisir,	Viry	02820		
DT02-00148	Artoise,	Watigny	02831		
DT02-01137	Cense-aux-Pernelles (La),	Watigny	02831		
DT02-01146	Cense-de-Maître-Pierre-Clément,	Watigny	02831		
DT02-01505	Cloperie (La),	Watigny	02831		
DT02-01533	Cocquemprix,	Watigny	02831		
DT02-02070	Étangs (Les),	Watigny	02831		
DT02-02124	Fantaisie (La),	Watigny	02831		
DT02-02400	Fosse-aux-Loups (La),	Watigny	02831		
DT02-03012	Houis (Les),	Watigny	02831		
DT02-03094	Jumilly,	Watigny	02831		
DT02-03229	Logettes (Les),	Watigny	02831		
DT02-03411	Malgarny,	Watigny	02831		
DT02-05052	Rigolles (Les),	Watigny	02831		
DT02-05323	Sailly,	Watigny	02831		
DT02-00362	Bayard,	Wiége	02832		
