Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT56-01560	Bouffaie (Le),	Chapelle	56037		
DT56-01726	Bout-du-Pont (Le),	Chapelle	56037		
DT56-02423	Carouge (Le),	Chapelle	56037		
DT56-02793	Chênaie (La),	Chapelle	56037		
DT56-02808	Chêne (Le),	Chapelle	56037		
DT56-02997	Clavelaie (La),	Chapelle	56037		
DT56-03206	Codenet,	Chapelle	56037		
DT56-03830	Coudrais (Le),	Chapelle	56037		
DT56-04022	Crelan,	Chapelle	56037		
DT56-04057	Crévy (Le),	Chapelle	56037		Manquent des espaces dans l'article
DT56-04747	le Bas),	Chapelle	56037		
DT56-05022	Fosse (La),	Chapelle	56037		
DT56-05816	Grande-Ville (La),	Chapelle	56037		
DT56-05920	Grée (La),	Chapelle	56037		
DT56-06107	Gros-Chêne (Le),	Chapelle	56037		
DT56-06600	Halaie (La),	Chapelle	56037		
DT56-06825	Hingleup (Le),	Chapelle	56037		
DT56-11887	Lesno (Le),	Chapelle	56037		
DT56-12578	Maison-Trouée (La),	Chapelle	56037		
DT56-13128	Métairie-d’en-Haut (La),	Chapelle	56037		
DT56-13238	Mivoie,	Chapelle	56037		
DT56-13712	Noë (La),	Chapelle	56037		
DT56-13756	Noës (Les),	Chapelle	56037		
DT56-15974	Pré-Robert (Le),	Chapelle	56037		
DT56-16347	la Touche,	Chapelle	56037		
DT56-16952	Rosaie (La),	Chapelle	56037		
DT56-17735	Saint-Méen,	Chapelle	56037		
DT56-18020	Saudraie (La),	Chapelle	56037		
DT56-19269	Tréviguet,	Chapelle	56037		
DT56-19396	Troulin,	Chapelle	56037		
DT56-19650	Val-d’Oust (Le),	Chapelle	56037		
DT56-19793	Vent (Le),	Chapelle	56037		
DT56-20076	Ville-au-Voyer (La),	Chapelle	56037		
DT56-20203	Ville-Dené (La),	Chapelle	56037		
DT56-20405	Ville-Josse (La),	Chapelle	56037		
DT56-20502	Ville-Neuve (La),	Chapelle	56037		
DT56-06068	Grimaud-Pel,	Chevaux	NON		
DT56-06069	Grimaud-Tost,	Chevaux	NON		
DT56-12955	Men-al-Lestre,	Chevaux	NON		
DT56-15624	Pot-de-Fer (Le),	Chevaux	NON		
DT56-18014	Sascoët,	Cléguéret	56041		
DT56-15511	Port-d’Oust (Le),	Congard	56211	Saint-Congard	
DT56-12422	Madeleine (La),	Conveau	NON		
DT56-17608	Saint-Jean,	Croix	56050		
DT56-13796	Norvrange,	Grandchamp	56067		
DT56-03844	Couébout,	Grée-S	56068		"! Balise dans le nom à localiser. Pour éviter les soucis, on peut supprimer la balise et mettre ""Saint"""
DT56-03984	Cranhouet-Ville-Neuve,	Grée-S	56068		
DT56-00511	Bellevue,	Hennebont	56083		Non identifié (art. 56-06747)
DT56-00512	Bellevue,	Hennebont	56083		
DT56-00595	Bergerie (La),	Hennebont	56083		
DT56-00808	Blavet (Le),	Hennebont	56083		
DT56-01117	Bois-Joly,	Hennebont	56083		
DT56-01350	Bot (Le),	Hennebont	56083		
DT56-01557	Bouëtiez (Le),	Hennebont	56083		
DT56-01790	Brandérion,	Hennebont	56083		
DT56-02716	Châteauneuf,	Hennebont	56083		
DT56-04189	Croix-Verte (La),	Hennebont	56083		
DT56-05225	Garde-Loup (La),	Hennebont	56083		
DT56-05372	Glas (Le),	Hennebont	56083		
DT56-05750	Grand-Barrage (Le),	Hennebont	56083		
DT56-05859	Grange (La),	Hennebont	56083		
DT56-06784	Hermitage (L’),	Hennebont	56083		
DT56-06827	Hinguair (Le),	Hennebont	56083		
DT56-07003	Inzinzac,	Hennebont	56083		
DT56-07071	Joie (La),	Hennebont	56083		
DT56-07185	Kerambartz,	Hennebont	56083		
DT56-07209	Kerandré,	Hennebont	56083		
DT56-07308	Kerat,	Hennebont	56083		
DT56-07550	Kerbihan,	Hennebont	56083		
DT56-07835	Kercroc,	Hennebont	56083		
DT56-08360	Kergard,	Hennebont	56083		
DT56-08497	Kergohic,	Hennebont	56083		
DT56-08517	Petit),	Hennebont	56083		
DT56-08555	Kergostet,	Hennebont	56083		
DT56-08654	Kergroix,	Hennebont	56083		
DT56-09214	Keriouais,	Hennebont	56083		
DT56-09402	Kerlairon,	Hennebont	56083		
DT56-09440	Kerlanno,	Hennebont	56083		
DT56-09503	Kerlégan,	Hennebont	56083		
DT56-09600	Kerliven,	Hennebont	56083		
DT56-09608	Kerlivio,	Hennebont	56083		
DT56-09650	Kerlois,	Hennebont	56083		
DT56-09661	Kerlomhouarne,	Hennebont	56083		
DT56-09841	Kermario,	Hennebont	56083		
DT56-09990	Kermoreau,	Hennebont	56083		
DT56-10232	Kerolic,	Hennebont	56083		
DT56-10272	Kerorben,	Hennebont	56083		
DT56-10274	Kerorch,	Hennebont	56083		
DT56-10621	Kerscamp,	Hennebont	56083		
DT56-11307	Lallumec,	Hennebont	56083		
DT56-11484	Languidic,	Hennebont	56083		
DT56-12142	Lochrist,	Hennebont	56083		
DT56-12202	Locoyarne,	Hennebont	56083		
DT56-12262	Loiro (Le),	Hennebont	56083		
DT56-12515	Maison-Blanche (La),	Hennebont	56083		
DT56-12516	Maison-Blanche (La),	Hennebont	56083		
DT56-12576	Maison-Rouge (La),	Hennebont	56083		
DT56-12629	Izel),	Hennebont	56083		
DT56-12775	Manic (Le),	Hennebont	56083		
DT56-13003	Ménéleuff,	Hennebont	56083		
DT56-13078	Merdy (Le),	Hennebont	56083		
DT56-13339	Mordovic,	Hennebont	56083		
DT56-13942	Parc (Le),	Hennebont	56083		
DT56-14015	Parco (Le),	Hennebont	56083		
DT56-14016	Parco (Le),	Hennebont	56083		
DT56-14515	Perrière (La),	Hennebont	56083		
DT56-14590	Petit-Pavillon (Le),	Hennebont	56083		
DT56-14597	Petit-Trianneau (Le),	Hennebont	56083		
DT56-14869	Polvern,	Hennebont	56083		
DT56-14997	Pont-d’Eau (Moulin du),	Hennebont	56083		
DT56-16294	Quimpero,	Hennebont	56083		
DT56-17337	Saint-Antoine,	Hennebont	56083		
DT56-17475	Sainte-Marie,	Hennebont	56083		
DT56-17533	Saint-Gilles,	Hennebont	56083		
DT56-17533	Saint-Gilles,	Hennebont	56083		
DT56-17808	Saint-Nudec,	Hennebont	56083		
DT56-17817	Saint-Péaux,	Hennebont	56083		
DT56-18229	Stang (Le),	Hennebont	56083		
DT56-18253	Stang-er-Gat,	Hennebont	56083		
DT56-18267	Stang-eur-Glas,	Hennebont	56083		
DT56-18822	Toul-Bedoul,	Hennebont	56083		
DT56-19337	Troguennec,	Hennebont	56083		
DT56-19554	Ty-Névé,	Hennebont	56083		
DT56-20486	Villeneuve,	Hennebont	56083		
DT56-20507	Ville-Neuve (La),	Hennebont	56083		
DT56-20587	Ville-Neuve-Saint-Caradec (La),	Hennebont	56083		
DT56-20694	Viniec (Le),	Hennebont	56083		
DT56-20698	Visel (Le),	Hennebont	56083		
DT56-01961	le Petit),	Hœdic	Non		
DT56-02090	Buen (Le),	Hœdic	Non		
DT56-02099	Buguenen,	Hœdic	Non		
DT56-02352	les Petits),	Hœdic	Non		
DT56-02356	Carec-er-March,	Hœdic	Non		
DT56-02646	Chariot (Le),	Hœdic	Non		
DT56-02869	Chèvre (La),	Hœdic	Non		
DT56-03198	Cochon (Le),	Hœdic	Non		
DT56-03414	Coh-Fournic,	Hœdic	Non		
DT56-03695	Cos-Plat,	Hœdic	Non		
DT56-04208	Crougues,	Hœdic	Non		
DT56-04579	Er-Goualennec,	Hœdic	Non		
DT56-04635	Er-Turc,	Hœdic	Non		
DT56-04638	Er-Vas-Plat-ar-Vor,	Hœdic	Non		
DT56-04639	Er-Vas-Plat-ar-Zoare,	Hœdic	Non		
DT56-04646	le Petit),	Hœdic	Non		
DT56-05650	Gouilencé (Le),	Hœdic	Non		
DT56-06232	Guérenic (Le),	Hœdic	Non		
DT56-12416	Madavoar,	Hœdic	Non		
DT56-12954	Menaliguen,	Hœdic	Non		
DT56-13016	Men-er-Gal,	Hœdic	Non		
DT56-13017	Men-er-Keréar,	Hœdic	Non		
DT56-13030	Men-Fourchet,	Hœdic	Non		
DT56-13900	Palaire,	Hœdic	Non		
DT56-16696	Roc Briol,	Hœdic	Non		
DT56-19402	Truc-Bras,	Hœdic	Non		
DT56-19404	Truguen-Menut,	Hœdic	Non		
DT56-19610	Vagalut,	Hœdic	Non		
DT56-00085	Ar-Coutelliguen,	Houat	Non		
DT56-00098	Ar-Juneten,	Houat	Non		
DT56-02359	Carec-Houat,	Houat	Non		
DT56-02429	Carpaliée,	Houat	Non		
DT56-02547	Céni (Île),	Houat	Non		
DT56-03814	Coualders (Les),	Houat	Non		
DT56-04018	Creis,	Houat	Non		
DT56-04454	Duric (Île),	Houat	Non		
DT56-04527	En-tri-Men,	Houat	Non		
DT56-04548	Er-Bilhaut,	Houat	Non		
DT56-04647	Er-Yoc’h,	Houat	Non		
DT56-04650	Esclassiers (Les),	Houat	Non		
DT56-05379	Glazic,	Houat	Non		
DT56-05770	Grand-Coin (Le),	Houat	Non		
DT56-05895	Grau (Le),	Houat	Non		
DT56-12081	Lior-Hégon,	Houat	Non		
DT56-12971	Mendu,	Houat	Non		
DT56-13015	Men-er-Broc,	Houat	Non		
DT56-13031	Men-Fourchet,	Houat	Non		
DT56-14160	Pel,	Houat	Non		
DT56-17055	Rouleau (Le),	Houat	Non		
DT56-18960	Treach-er-Béniguet,	Houat	Non		
DT56-18961	Treach-er-Gouret,	Houat	Non		
DT56-19659	Valhuec,	Houat	Non		
DT56-19781	Veingeugeu,	Houat	Non		
DT56-19859	Vieille (La),	Houat	Non		
DT56-00556	Beluré,	Île-d	56088		
DT56-00635	Berno,	Île-d	56088		
DT56-00820	Bliguervé,	Île-d	56088		
DT56-02647	Charles (Île),	Île-d	56088		
DT56-04405	Drénec,	Île-d	56088		
DT56-04497	Ély (Fontaine d’),	Île-d	56088		
DT56-04837	Feten-er-Puns,	Île-d	56088		
DT56-04844	Feten-Néhué,	Île-d	56088		
DT56-05297	Gathia (Fontaine de la),	Île-d	56088		
DT56-05916	Gréavo,	Île-d	56088		
DT56-06058	Grévin,	Île-d	56088		
DT56-06720	Hélène,	Île-d	56088		
DT56-06995	Ilur,	Île-d	56088		
DT56-06996	Iluric,	Île-d	56088		
DT56-07957	Kerdonnerch (Fontaine),	Île-d	56088		
DT56-09191	Kerino,	Île-d	56088		
DT56-10169	Kernoël,	Île-d	56088		
DT56-11126	Kervio,	Île-d	56088		
DT56-11284	Lagayo,	Île-d	56088		
DT56-11323	Lan (Le),	Île-d	56088		
DT56-11841	Lerne,	Île-d	56088		
DT56-12085	Liouse,	Île-d	56088		
DT56-12527	Maison-des-Poulpiquets,	Île-d	56088		
DT56-12856	Maria,	Île-d	56088		
DT56-13028	Ménézic,	Île-d	56088		
DT56-13327	Morbihan (Le),	Île-d	56088		
DT56-13421	Mouchiouse,	Île-d	56088		
DT56-14221	Péner (Le),	Île-d	56088		
DT56-14403	Pennero,	Île-d	56088		
DT56-16138	Quéléron,	Île-d	56088		
DT56-17117	Rudevent,	Île-d	56088		
DT56-17285	Rusandis,	Île-d	56088		
DT56-18209	Spirenn,	Île-d	56088		
DT56-18860	Touleuprie,	Île-d	56088		
DT56-00627	Berne,	Ilur	Non		
DT56-12827	Mare (La),	Jacut	56221	Saint-Jacut	
DT56-08299	Kergal,	Keranézo	Non		
DT56-13810	Notre-Dame-de-la-Grâce,	Kerlénas	Non		
DT56-04439	Duc (Mur au),	Kerven-er-Cleuzio	Non		
DT56-01646	Bourg (Lande du),	Mendon	Non		
DT56-08219	Kerfontaniou,	Merville	Non		
DT56-17439	Sainte-Brigitte (Rue),	Merville	Non		
DT56-00024	Afft,	Paimpont	35211		
DT56-01857	Bredoux (Rue),	Quinquisio	Non		
DT56-05317	Gautier (Rue),	Quinquisio	Non		
DT56-12604	Malhé,	Quinquisio	Non		
DT56-16944	Roquet (Rue),	Quinquisio	Non		
DT56-02111	Burbannière (Rue de la),	Rennes	Non		
DT56-02164	Caden,	Rochefort	56196		
DT56-02685	Château (Le),	Rochefort	56196		
DT56-04107	Croix-au-Moine (La),	Rochefort	56196		
DT56-04675	Étang-Neuf (L’),	Rochefort	56196		
DT56-05744	Gralin (Fontaine),	Rochefort	56196		
DT56-06001	Grée-Saint-Michel (La),	Rochefort	56196		
DT56-06018	Grêle (La),	Rochefort	56196		
DT56-12027	Limerzel,	Rochefort	56196		
DT56-12412	Madame (Les Fontaines),	Rochefort	56196		
DT56-12594	Malansac,	Rochefort	56196		
DT56-12829	Mare (La),	Rochefort	56196		
DT56-13234	Missiriac,	Rochefort	56196		
DT56-13299	Montauban,	Rochefort	56196		
DT56-14823	Pluherlin,	Rochefort	56196		
DT56-17355	Saint-Barthélemy,	Rochefort	56196		
DT56-17389	Saint-Congard,	Rochefort	56196		
DT56-17549	Saint-Gravé,	Rochefort	56196		
DT56-17653	Saint-Laurent-de-Grée-Neuve,	Rochefort	56196		
DT56-17795	Saint-Nicolas,	Rochefort	56196		
DT56-17852	Saint-Roch,	Rochefort	56196		
DT56-19606	Vacherie (La),	Rochefort	56196		
DT56-19788	Venelles (Les),	Rochefort	56196		
DT56-20123	la Maison-des-Chiens,	Rochefort	56196		
DT56-18772	Touche-Carné (La),	Roc-S	56197		"! Balise dans la localisation ; elle peut être enlevée si besoin est en écrivant ""Saint"" en toutes lettres"
DT56-00349	Beauregard,	Saint-Avé	56206		Non identifié (art. 56-17351)
DT56-00361	Beausoleil,	Saint-Avé	56206		
DT56-00485	Belle-Croix (La),	Saint-Avé	56206		
DT56-00524	Bellevue,	Saint-Avé	56206		
DT56-00655	Berval,	Saint-Avé	56206		
DT56-01486	Botloré,	Saint-Avé	56206		
DT56-02122	Burguin,	Saint-Avé	56206		
DT56-02518	Catric,	Saint-Avé	56206		
DT56-02557	César (Camp de),	Saint-Avé	56206		
DT56-03042	Clérigo (Le),	Saint-Avé	56206		
DT56-03218	Coëdigo-Kerilis,	Saint-Avé	56206		
DT56-03219	Coëdigo-Kerporh,	Saint-Avé	56206		
DT56-03220	Coëdigo-Malenfant,	Saint-Avé	56206		
DT56-04842	Feten-Hont,	Saint-Avé	56206		
DT56-05426	Goa-Lescuit,	Saint-Avé	56206		
DT56-05564	Gornay,	Saint-Avé	56206		
DT56-05762	Grand-Chemin (Le),	Saint-Avé	56206		
DT56-05941	Basse),	Saint-Avé	56206		
DT56-06302	Guern (Le),	Saint-Avé	56206		
DT56-06393	Guernevé,	Saint-Avé	56206		
DT56-06572	Guyodec,	Saint-Avé	56206		
DT56-07311	Keratrape,	Saint-Avé	56206		
DT56-07646	Kerboten,	Saint-Avé	56206		
DT56-07819	Kercocu,	Saint-Avé	56206		
DT56-08391	Kergavay,	Saint-Avé	56206		
DT56-09052	Kerhuilir,	Saint-Avé	56206		
DT56-09111	Keridoret,	Saint-Avé	56206		
DT56-09499	Kerlédan,	Saint-Avé	56206		
DT56-09908	Kermelin,	Saint-Avé	56206		
DT56-10197	Keroalet,	Saint-Avé	56206		
DT56-10203	Kerocard,	Saint-Avé	56206		
DT56-10294	Keroset,	Saint-Avé	56206		
DT56-10490	Kerrat,	Saint-Avé	56206		
DT56-10552	Kerrolet,	Saint-Avé	56206		
DT56-10691	Kersplann,	Saint-Avé	56206		
DT56-10805	Kervaine,	Saint-Avé	56206		
DT56-11354	Lande (La),	Saint-Avé	56206		
DT56-11604	Lanquo,	Saint-Avé	56206		
DT56-11854	Lescodec,	Saint-Avé	56206		
DT56-11865	Lescran,	Saint-Avé	56206		
DT56-11886	Lesnevé,	Saint-Avé	56206		
DT56-11918	Lesvellec,	Saint-Avé	56206		
DT56-11965	Lézélannec,	Saint-Avé	56206		
DT56-12094	Liscuit,	Saint-Avé	56206		
DT56-12103	Lissauce,	Saint-Avé	56206		
DT56-12118	Liziec,	Saint-Avé	56206		
DT56-12467	Magouer,	Saint-Avé	56206		
DT56-12769	Mangorvennec,	Saint-Avé	56206		
DT56-12771	Mangouério,	Saint-Avé	56206		
DT56-13475	Moulin Neuf (Le),	Saint-Avé	56206		
DT56-13971	Parc-Carré,	Saint-Avé	56206		
DT56-14047	Parlan,	Saint-Avé	56206		
DT56-14737	Plaisance,	Saint-Avé	56206		
DT56-14940	Pont Bihan,	Saint-Avé	56206		
DT56-15354	Pont Ruis,	Saint-Avé	56206		
DT56-15456	Porlair,	Saint-Avé	56206		
DT56-15891	le Pré,	Saint-Avé	56206		
DT56-17266	le Petit),	Saint-Avé	56206		
DT56-17767	Saint-Michel,	Saint-Avé	56206		
DT56-17889	Saint-Thébaud,	Saint-Avé	56206		
DT56-18719	Torpie,	Saint-Avé	56206		
DT56-18840	Toul-Doar,	Saint-Avé	56206		
DT56-18965	Tréalvé,	Saint-Avé	56206		
DT56-18996	Trébrat,	Saint-Avé	56206		
DT56-19076	Tréhonte,	Saint-Avé	56206		
DT56-19261	Tréviantec,	Saint-Avé	56206		
DT56-19713	Vannes,	Saint-Avé	56206		
DT56-19713	Vannes,	Saint-Avé	56206		
DT56-07234	Keranna,	Sainte-Anne	Non		
DT56-12563	Maison-Neuve (La),	Saint-Garvé	56218	Saint-Gravé	
DT56-04601	Er-Houalherès,	Valhuec	Non		
DT56-06815	Hézo (Le),	Vannes-Est	56260		
DT56-13834	Noyalo,	Vannes-Est	56260		
DT56-17351	Saint-Avé,	Vannes-Est	56260		
DT56-18102	Séné,	Vannes-Est	56260		
DT56-18362	Surzur,	Vannes-Est	56260		
DT56-18648	Theix,	Vannes-Est	56260		
DT56-19325	Trinité-Surzur (La),	Vannes-Est	56260		
DT56-00108	Arradon,	Vannes-Ouest	56260		
DT56-00153	Baden,	Vannes-Ouest	56260		
DT56-13254	Moines (Île aux),	Vannes-Ouest	56260		
DT56-14808	Plœren,	Vannes-Ouest	56260		
